,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,533.57099881541,524.8087763329,40.157,9624206436.0,9446464208.0,10236550471.0,10558069687.0,1882518765.0,1882682177.0,2028275690.0,2077437862.0,6935820.0,7687460.0,7728814.0,7833123.0,6937111.0,7685648.0,7777216.0,7837813.0,4464.0,4713.0,5350.0,15442.0,5157586.0,10778730.0,5167985.0,5156828.0,2893012201.0,2892769037.0,2892779810.0,2892572458.0,5275954.0,11318212.0,5393647.0,5425318.0,3022466004.0,2946594468.0,3212220378.0,3309447374.0,1738.0,27514.0,1751.0,1876.0,1611011.0,4595494.0,1592691.0,1769588.0,3483381.0,6367974.0,3531721.0,3333861.0
1,2051.3992570373,2091.9625528603,12.301,9750145368.0,9654001950.0,10352780605.0,10660822340.0,1902438146.0,1890481626.0,2043424280.0,2107503523.0,6856399.0,7615309.0,7765213.0,7922271.0,6857021.0,7616626.0,7766167.0,7923953.0,3201.0,7969.0,4386.0,4566.0,4921723.0,10397548.0,4949969.0,4948465.0,2891971005.0,2892127829.0,2891590763.0,2890250232.0,5094127.0,10879987.0,5173695.0,5263404.0,2998397341.0,2952471147.0,3183396604.0,3278385794.0,2515.0,6283.0,2445.0,3778.0,1488078.0,4281694.0,1467378.0,1630357.0,3256816.0,5823882.0,3297725.0,3133504.0
2,2113.1024560787,2111.4029714812,10.538,9533493894.0,9651317068.0,10121975691.0,10430283082.0,1870767429.0,1858837871.0,2010758630.0,2073764443.0,6757808.0,7495486.0,8226077.0,8442457.0,6759294.0,7493852.0,8226918.0,8443415.0,3206.0,5368.0,3063.0,4129.0,4952218.0,10595219.0,4986159.0,4956960.0,2891724873.0,2891809603.0,2891793464.0,2891394836.0,5118386.0,10849442.0,5266830.0,5269454.0,3021739471.0,2939389256.0,3194840507.0,3306437344.0,2276.0,6060.0,2275.0,2864.0,1576107.0,4458520.0,1551363.0,1730956.0,3408703.0,6152333.0,3401803.0,3253377.0
3,2113.1148230649,2110.6434207372,12.579,9772167770.0,9621727227.0,9636926882.0,10684064643.0,1890010041.0,1886955032.0,1908131623.0,2094873162.0,6808846.0,7570877.0,7266006.0,8033780.0,6809009.0,7571091.0,7266057.0,8035012.0,2691.0,2461.0,2374.0,2826.0,5205926.0,10939811.0,5180419.0,5197051.0,2891800720.0,2891782783.0,2721944911.0,2891630409.0,5288714.0,11386641.0,5399206.0,5440379.0,3023260544.0,2950624257.0,3012082504.0,3310964520.0,2575.0,2888.0,2676.0,2209.0,1616372.0,4555118.0,1561423.0,1772206.0,3446725.0,6363279.0,3421691.0,3276166.0
4,2113.0829230122,2110.0158110282,10.992,9858752297.0,9610337993.0,10356314062.0,10784882295.0,1903388819.0,1897725738.0,2044441598.0,2110289950.0,7037398.0,7610392.0,7764609.0,7926717.0,7040632.0,7613573.0,7762540.0,7926794.0,2579.0,2615.0,2807.0,2253.0,5191049.0,10969734.0,5154178.0,5200717.0,2891564016.0,2891668552.0,2891539525.0,2891451338.0,5242828.0,11355482.0,5378854.0,5403097.0,3000406037.0,2927569424.0,3190003938.0,3284534783.0,2604.0,3630.0,2111.0,3261.0,1607286.0,4608315.0,1573933.0,1784731.0,3471313.0,6427469.0,3506802.0,3305905.0
5,2113.1448700358,2110.0217896762,14.003,9853293658.0,9607585339.0,10257708252.0,10778614770.0,1889790166.0,1894963319.0,2027281580.0,2093824859.0,6801026.0,7809757.0,7700282.0,7876721.0,6805588.0,7804774.0,7704318.0,7881355.0,3124.0,4143.0,3418.0,3515.0,5179897.0,10790946.0,5133850.0,5188104.0,2891899207.0,2891684310.0,2891727397.0,2891578485.0,5238248.0,11310022.0,5367899.0,5396046.0,3006457083.0,2933079724.0,3212254718.0,3291428358.0,1838.0,1850.0,1726.0,1988.0,1612230.0,4539884.0,1621421.0,1773895.0,3564128.0,6391532.0,3552973.0,3404798.0
6,2112.9683122805,2110.2475358473,14.966,9858774585.0,9412399342.0,10459638057.0,10782217053.0,1917727031.0,1868284451.0,2044211981.0,2124923419.0,6850001.0,7559784.0,7763711.0,7928747.0,6848589.0,7749148.0,7765152.0,7928980.0,4391.0,2376.0,2281.0,2356.0,5164615.0,10987449.0,5212425.0,5165062.0,2891979243.0,2891783152.0,2891866151.0,2891380767.0,5262978.0,11352304.0,5387022.0,5412069.0,3024121040.0,2951289052.0,3213596893.0,3313126652.0,3056.0,2230.0,1617.0,2751.0,1615126.0,4586820.0,1614918.0,1773373.0,3543964.0,6356723.0,3511116.0,3371695.0
7,2113.1819373054,2109.8137172115,18.026,9858685952.0,9505924301.0,10454781689.0,10770961140.0,1918228252.0,1881105805.0,2026454593.0,2123639151.0,6805386.0,7824565.0,7829541.0,7866597.0,6801598.0,7714139.0,7829654.0,7861692.0,2862.0,2401.0,2806.0,2273.0,5142475.0,10908173.0,5215047.0,5124291.0,2891890325.0,2891573370.0,2891836998.0,2891148890.0,5211733.0,11289036.0,5364673.0,5372325.0,3004742661.0,2932030201.0,3192544997.0,3286985434.0,3362.0,1325.0,2263.0,2250.0,1617968.0,4473934.0,1615792.0,1774846.0,3551342.0,6380112.0,3585712.0,3393952.0
8,2112.8789862658,2110.3131712265,13.722,9455887944.0,9402803055.0,10451770517.0,10658590275.0,1845471177.0,1865751393.0,2058360341.0,2106617849.0,6653085.0,7547586.0,7948060.0,7923324.0,6613474.0,7598454.0,7943201.0,7872348.0,2721.0,2761.0,3016.0,2666.0,5116894.0,10839700.0,5181169.0,5125981.0,2811883341.0,2891721755.0,2891786408.0,2891302259.0,5263539.0,11393029.0,5441617.0,5429185.0,2938808412.0,2947749897.0,3211582968.0,3310427021.0,2663.0,1400.0,2226.0,1900.0,1624866.0,4528046.0,1610835.0,1778218.0,3504579.0,6382772.0,3550037.0,3356091.0
9,2113.1766675108,2110.1412280453,10.612,9756111465.0,9516061481.0,10457196477.0,10668964423.0,1903334872.0,1882323616.0,2059145771.0,2109195788.0,6852052.0,7608235.0,7763104.0,7930369.0,6851491.0,7606216.0,7762651.0,8042444.0,2496.0,2201.0,2171.0,2498.0,5190334.0,10964555.0,5219500.0,5188394.0,2891633441.0,2891641234.0,2891800709.0,2891525438.0,5245919.0,11341217.0,5351849.0,5382666.0,3001049373.0,2926461287.0,3190052849.0,3285542651.0,1619.0,1695.0,2723.0,1814.0,1589497.0,4440063.0,1586501.0,1747773.0,3482623.0,6311527.0,3519508.0,3341522.0
