,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,259.3246226572,255.66385236929,5.594,10383724495.0,10943805361.0,11274798846.0,11332972291.0,2027928567.0,2163482046.0,2222264125.0,2223146644.0,7248208.0,8507963.0,8163818.0,8173367.0,7222504.0,8087818.0,8128447.0,8175408.0,2898.0,3420.0,2784.0,3506.0,1172147.0,2870578.0,1187270.0,1176852.0,2893435480.0,2893434857.0,2893392093.0,2893585482.0,2880107.0,3192388.0,1297523.0,1264080.0,3197384571.0,3373059562.0,3453043546.0,3492887877.0,713.0,763.0,613.0,1063.0,441487.0,1182027.0,399782.0,431163.0,706890.0,1659611.0,757777.0,705939.0
1,517.59223645427,528.45752566991,5.773,10256063699.0,10849470932.0,11096605731.0,11348413255.0,2010500926.0,2147632048.0,2195108827.0,2236284659.0,7231118.0,8190591.0,8297580.0,8180766.0,7395075.0,8190341.0,8120369.0,8181468.0,965.0,1230.0,1480.0,1095.0,1163721.0,2867607.0,1176064.0,1171282.0,2892281051.0,2892686251.0,2892317418.0,2892371387.0,3160215.0,3212447.0,1302821.0,1267663.0,3213642816.0,3387902483.0,3467926122.0,3490857638.0,802.0,917.0,609.0,861.0,440524.0,1198449.0,397362.0,423553.0,691743.0,1658981.0,736760.0,689225.0
2,528.23892782016,528.26186061137,5.792,10299679902.0,10919536110.0,11173603748.0,11098533046.0,2014898545.0,2157859650.0,2206357144.0,2187362104.0,7240258.0,8075418.0,8152541.0,8297150.0,7238698.0,8074388.0,8290816.0,8299809.0,578.0,1525.0,561.0,639.0,1147434.0,2848599.0,1160313.0,1158372.0,2892297469.0,2891881132.0,2892271152.0,2892383848.0,3339178.0,3154561.0,1278883.0,1244615.0,3190533395.0,3376221310.0,3452962404.0,3475260213.0,150.0,688.0,600.0,838.0,431821.0,1186861.0,390222.0,428052.0,700608.0,1640653.0,747746.0,697541.0
3,528.26406504983,528.22844539036,5.498,10237287596.0,10854974781.0,11109553040.0,11210719529.0,2006318754.0,2148562827.0,2197346775.0,2200583937.0,7212076.0,8040977.0,8122721.0,8196596.0,7246137.0,8042289.0,8161045.0,8160278.0,700.0,726.0,645.0,775.0,1160795.0,2843653.0,1170795.0,1170876.0,2892304433.0,2892133290.0,2892115357.0,2892103463.0,3496067.0,3206116.0,1296832.0,1261497.0,3190517771.0,3373980370.0,3453040515.0,3474710882.0,1138.0,1672.0,1471.0,1728.0,433299.0,1183144.0,389971.0,427980.0,702303.0,1635960.0,747407.0,709143.0
4,528.25147468556,528.24508616605,6.467,10240682059.0,10858252077.0,11112420509.0,11178620438.0,2006719616.0,2148699602.0,2198283807.0,2211764385.0,7331707.0,8043785.0,8235165.0,8172634.0,7332077.0,8041889.0,8235547.0,8208905.0,742.0,1004.0,631.0,1022.0,1145551.0,2878746.0,1155277.0,1145158.0,2892338058.0,2892263047.0,2892181421.0,2892343160.0,3255780.0,3167174.0,1287246.0,1261226.0,3204790473.0,3390878003.0,3468676099.0,3490253681.0,768.0,895.0,681.0,644.0,423608.0,1180625.0,381529.0,429144.0,714126.0,1609261.0,760179.0,700535.0
5,528.16516658854,528.16963317203,5.856,10305546330.0,10936067097.0,11186395208.0,11213239798.0,2015794255.0,2159374374.0,2208750096.0,2216847983.0,7240292.0,8076332.0,8158900.0,8202263.0,7241599.0,8078563.0,8161694.0,8210224.0,1106.0,1561.0,950.0,1285.0,1148445.0,2850406.0,1158653.0,1153593.0,2892419449.0,2892298511.0,2892124635.0,2892263549.0,3200672.0,3194630.0,1302378.0,1268277.0,3189451785.0,3391526055.0,3452945060.0,3474197225.0,500.0,600.0,588.0,663.0,422621.0,1180040.0,382641.0,424738.0,712584.0,1616819.0,754827.0,713594.0
6,528.34778282649,528.33090784311,5.754,10190070407.0,11000757697.0,11043840763.0,11071253471.0,1998935446.0,2138443616.0,2186228599.0,2195155514.0,7193576.0,8006327.0,8089632.0,8136790.0,7195601.0,8007895.0,8088466.0,8140293.0,3081.0,5942.0,2136.0,3266.0,1146120.0,2840164.0,1159418.0,1159618.0,2891923883.0,2891962700.0,2891143229.0,2891765243.0,3384417.0,3111013.0,1264423.0,1238971.0,3200633666.0,3361406588.0,3459422818.0,3439443089.0,1750.0,4877.0,1597.0,2265.0,427629.0,1200574.0,388597.0,417751.0,695135.0,1586341.0,748202.0,720550.0
7,528.21626009339,528.24719618734,5.744,10342726505.0,11022496497.0,11195095788.0,11255137564.0,2022736872.0,2159873809.0,2210131311.0,2222541729.0,7265981.0,8079706.0,8164235.0,8205370.0,7265723.0,8079338.0,8161891.0,8205065.0,522.0,722.0,467.0,798.0,1159182.0,2862915.0,1163085.0,1161344.0,2892249084.0,2892370213.0,2892094866.0,2892347965.0,2980822.0,3198675.0,1290220.0,1243939.0,3215208427.0,3389463312.0,3471005607.0,3474754046.0,375.0,641.0,613.0,688.0,428808.0,1196700.0,388490.0,415586.0,699469.0,1621052.0,740272.0,698741.0
8,528.21169942877,528.17792208827,5.629,10306393561.0,11013147968.0,11185137742.0,10878248480.0,2004944743.0,2158645521.0,2196003146.0,2144670252.0,7208849.0,8164773.0,8120827.0,7998243.0,7211299.0,8165840.0,8123132.0,7999952.0,685.0,900.0,505.0,827.0,1167292.0,2900622.0,1173731.0,1165534.0,2892449346.0,2892134053.0,2892296727.0,2832302717.0,3179245.0,3203873.0,1297907.0,1262695.0,3192931053.0,3375925619.0,3457509935.0,3403075770.0,613.0,786.0,475.0,501.0,438169.0,1190698.0,392956.0,430072.0,707433.0,1647712.0,758050.0,709858.0
9,544.63500549867,558.53183839374,6.355,10265630146.0,10629942824.0,11106150777.0,10996262459.0,1976253343.0,2092605604.0,2158893063.0,2177326793.0,7114532.0,7892676.0,8005170.0,8081776.0,7112521.0,7887753.0,8001680.0,8080217.0,905.0,1325.0,1428.0,1270.0,2212396.0,5374323.0,2229329.0,2180216.0,2892043165.0,2891981613.0,2891808435.0,2891905987.0,3770850.0,5862176.0,2369260.0,2297411.0,3157597789.0,3252787458.0,3411726489.0,3440607893.0,855.0,1528.0,687.0,834.0,803749.0,2213215.0,719067.0,777669.0,1270471.0,2924638.0,1346055.0,1252226.0
