,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,260.25233412701,256.29335842975,5.972,10213591389.0,10845614044.0,11087075996.0,11173816132.0,2004001969.0,2151632040.0,2197004022.0,2199722553.0,7164779.0,8044452.0,8235615.0,8304869.0,7283132.0,8046329.0,8114447.0,8302093.0,2805.0,3447.0,3036.0,3210.0,1104030.0,2583423.0,1107092.0,1128365.0,2893469122.0,2893573481.0,2893630093.0,2893544469.0,3462325.0,3189308.0,1299609.0,1270187.0,3205920544.0,3390618623.0,3472670662.0,3388776575.0,660.0,1038.0,622.0,913.0,444836.0,1201542.0,402669.0,429048.0,705645.0,1669793.0,750341.0,707290.0
1,516.94914174565,528.31081008863,6.093,10319605537.0,10943777574.0,11194433392.0,11116708862.0,2017943547.0,2160657097.0,2209131878.0,2190535378.0,7215099.0,8193068.0,8163200.0,8347142.0,7333400.0,8193783.0,8161966.0,8340684.0,440.0,744.0,450.0,740.0,1156939.0,2866312.0,1165238.0,1154387.0,2892451896.0,2892548627.0,2892243627.0,2892316399.0,3385315.0,3196687.0,1299023.0,1270581.0,3186227831.0,3367356590.0,3450442393.0,3391594258.0,278.0,611.0,722.0,847.0,430528.0,1191053.0,390173.0,436827.0,719102.0,1635307.0,763905.0,715884.0
2,528.40004364207,528.39000612576,5.68,10219829207.0,10826432195.0,10851020724.0,11243406345.0,2003857591.0,2144470513.0,2147120741.0,2220985264.0,7172138.0,8030839.0,8064693.0,8261058.0,7208497.0,8032136.0,8109356.0,8359513.0,939.0,858.0,550.0,761.0,1173667.0,2861894.0,1177879.0,1164133.0,2892307361.0,2892234993.0,2892337171.0,2892331991.0,3230872.0,3175479.0,1303941.0,1267740.0,3192402276.0,3373181766.0,3409293707.0,3404343893.0,638.0,725.0,388.0,1050.0,428102.0,1187978.0,385719.0,430422.0,707029.0,1616766.0,750634.0,707380.0
3,528.3318107668,528.32034377188,5.504,10230627239.0,10845385131.0,11091192509.0,11153967442.0,2005159179.0,2146096209.0,2194702591.0,2207614617.0,7341510.0,8033912.0,8231009.0,8345689.0,7342087.0,8033016.0,8232351.0,8275521.0,595.0,790.0,535.0,810.0,1163065.0,2882016.0,1172271.0,1151594.0,2892418421.0,2892051187.0,2892495480.0,2892193192.0,3272402.0,3197964.0,1297538.0,1267696.0,3206249842.0,3388988946.0,3469399134.0,3488474771.0,1145.0,1539.0,1242.0,1357.0,436436.0,1187509.0,395109.0,441373.0,735490.0,1658920.0,782156.0,709876.0
4,528.3105998615,528.31745067213,6.061,10339163630.0,10933972412.0,11180382057.0,11229809332.0,2022395618.0,2158283802.0,2207290969.0,2218779655.0,7230717.0,8077008.0,8329336.0,8251798.0,7229831.0,8076246.0,8331784.0,8254009.0,1487.0,1223.0,670.0,1090.0,1178025.0,2877475.0,1178652.0,1174427.0,2892351905.0,2892165304.0,2892202327.0,2892176801.0,3094249.0,3180029.0,1295822.0,1266595.0,3200556548.0,3388229839.0,3452695097.0,3473218188.0,810.0,1053.0,570.0,803.0,434651.0,1213434.0,394028.0,423913.0,716968.0,1651512.0,757816.0,700628.0
5,528.38587006523,528.39921143056,9.264,10241708418.0,11022122671.0,11095999077.0,10904485604.0,2007510647.0,2146323110.0,2196351027.0,2158887789.0,7185010.0,8041498.0,8123032.0,8188422.0,7186342.0,8043805.0,8123746.0,8190579.0,1145.0,1524.0,1100.0,2037.0,1169311.0,2887094.0,1172891.0,1177242.0,2892358428.0,2892370623.0,2892433222.0,2799725350.0,3167202.0,3204723.0,1302109.0,1263075.0,3211761389.0,3374886641.0,3469358154.0,3283873856.0,400.0,788.0,238.0,550.0,428754.0,1189664.0,388842.0,428697.0,710894.0,1634096.0,753433.0,715114.0
6,528.3706084001,528.3581569721,6.723,10317836478.0,11017357537.0,10752387153.0,10592854130.0,2017632674.0,2159583567.0,2131880055.0,2091950093.0,7213089.0,8076743.0,7899799.0,7728031.0,7212680.0,8078951.0,7933612.0,7728003.0,550.0,845.0,750.0,903.0,1177204.0,2905120.0,1179827.0,1162887.0,2892369747.0,2892338788.0,2831993698.0,2722424168.0,3233804.0,3211590.0,1295627.0,1257141.0,3206618766.0,3388588684.0,3395076811.0,3305950916.0,486.0,644.0,542.0,625.0,439478.0,1212356.0,396532.0,417448.0,704691.0,1654050.0,744881.0,707890.0
7,528.27850162962,528.29906723799,6.31,10309488237.0,11019403881.0,11187606892.0,11163788918.0,2004561330.0,2159597996.0,2195956575.0,2209241225.0,7173084.0,8287458.0,8237588.0,8349080.0,7173524.0,8291804.0,8241654.0,8352452.0,606.0,928.0,583.0,741.0,1147994.0,2854005.0,1150445.0,1141813.0,2892503827.0,2892332648.0,2892462156.0,2892408962.0,3836327.0,3184783.0,1295757.0,1263616.0,3189506957.0,3372890192.0,3452803490.0,3438816808.0,388.0,763.0,675.0,525.0,432190.0,1191983.0,392056.0,426543.0,714388.0,1642012.0,753070.0,707495.0
8,528.21529698045,528.18675931161,9.015,9738234377.0,10991507838.0,11246164923.0,11093682617.0,1875721284.0,2166328938.0,2187155624.0,2198413962.0,6720251.0,8006899.0,8091220.0,8145986.0,6732775.0,8009544.0,8096751.0,8151338.0,2741.0,5832.0,2201.0,3451.0,1146648.0,2801529.0,1157166.0,1136250.0,2722247636.0,2891998930.0,2891874527.0,2891642332.0,3268672.0,3065369.0,1250630.0,1216923.0,2991776927.0,3367092119.0,3445411754.0,3472000187.0,1714.0,4462.0,1840.0,2338.0,435717.0,1186193.0,392682.0,413672.0,678262.0,1603870.0,738538.0,706933.0
9,544.65127132089,558.72865436111,5.612,10280485614.0,10607754579.0,11112021066.0,11128659451.0,1994003844.0,2091511456.0,2176860071.0,2196661174.0,7103925.0,7935812.0,8057960.0,8142380.0,7104591.0,7934576.0,8059574.0,8142198.0,961.0,1000.0,1045.0,1010.0,2149982.0,5155314.0,2169419.0,2145996.0,2892281821.0,2891944094.0,2892127373.0,2891783151.0,3440246.0,5849966.0,2369848.0,2294896.0,3143432201.0,3228034106.0,3392311195.0,3440182637.0,1084.0,1097.0,1348.0,1084.0,809123.0,2195633.0,742575.0,786062.0,1267542.0,2974686.0,1365560.0,1260710.0
10,1056.6316284756,1056.6490036451,5.856,10279553200.0,10415584459.0,11069938139.0,11174682764.0,2004169517.0,2059945431.0,2180712111.0,2168643974.0,7164722.0,7899115.0,7972015.0,8201824.0,7165213.0,8162809.0,7972090.0,8202514.0,2248.0,1689.0,1134.0,1273.0,2290895.0,5623940.0,2311664.0,2282462.0,2891990509.0,2891887020.0,2892024228.0,2892030236.0,3378982.0,6171408.0,2492163.0,2425837.0,3146867047.0,3217821557.0,3385519886.0,3416279746.0,813.0,1350.0,988.0,1188.0,879352.0,2387568.0,793904.0,855933.0,1415394.0,3272609.0,1511249.0,1379458.0
11,1056.3820936851,1056.4096155728,5.914,10268660951.0,10345602321.0,11069891877.0,11173045736.0,2001863729.0,2049585779.0,2180241537.0,2188199074.0,7086984.0,7864408.0,8029706.0,8118039.0,7086934.0,7909797.0,8029904.0,8119038.0,1000.0,1045.0,920.0,1065.0,2316689.0,5693563.0,2341319.0,2303254.0,2892046644.0,2891963665.0,2891987025.0,2892002124.0,3698014.0,6196517.0,2514729.0,2443712.0,3162564449.0,3237054149.0,3405574277.0,3436344697.0,1473.0,990.0,1750.0,1404.0,875404.0,2395879.0,790641.0,858243.0,1419947.0,3260352.0,1511871.0,1410056.0
12,1056.6823397431,1056.7212168924,5.616,10247891569.0,10439272571.0,11065520415.0,11081017055.0,1998131593.0,2063037012.0,2179333451.0,2174844321.0,7071215.0,7903712.0,8027112.0,8087957.0,7030404.0,7904842.0,7980292.0,8074271.0,1469.0,1679.0,1515.0,1552.0,2284781.0,5614556.0,2298772.0,2259397.0,2891812688.0,2891462710.0,2891792719.0,2891893693.0,3724776.0,6085249.0,2478592.0,2420539.0,3136203915.0,3218755417.0,3382421512.0,3412554721.0,1313.0,913.0,1375.0,1450.0,867599.0,2324463.0,785926.0,853732.0,1411911.0,3228586.0,1504835.0,1401331.0
13,1056.6186810138,1056.5374591881,5.568,10041349110.0,10306654585.0,10841920493.0,11172969204.0,1969128455.0,2044192915.0,2147593775.0,2202124912.0,7024416.0,8175814.0,8120851.0,8250610.0,7139409.0,8173459.0,7978758.0,8250043.0,1694.0,1804.0,1895.0,1831.0,2293696.0,5638760.0,2315356.0,2267585.0,2892072489.0,2892034247.0,2891970125.0,2891947955.0,3724322.0,6142282.0,2499100.0,2439137.0,3155183273.0,3238049143.0,3404184635.0,3436709911.0,1015.0,1776.0,866.0,1413.0,885025.0,2384788.0,797364.0,860043.0,1420111.0,3299786.0,1520356.0,1412167.0
14,1056.6076846111,1056.6599859166,6.624,10154181473.0,10434109818.0,10962573378.0,11060852402.0,1984535164.0,2062372150.0,2164458369.0,2185442663.0,7068403.0,8026798.0,8024426.0,8135073.0,7071674.0,8026908.0,8028242.0,8124208.0,910.0,1385.0,925.0,1740.0,2308163.0,5670771.0,2331577.0,2282478.0,2892045669.0,2891962963.0,2891997951.0,2891793267.0,3850610.0,6169234.0,2497565.0,2430469.0,3133332748.0,3214337922.0,3380587391.0,3412887737.0,1209.0,792.0,806.0,1555.0,851466.0,2311972.0,771779.0,856582.0,1419279.0,3190734.0,1509315.0,1389772.0
15,1056.6153033913,1056.6208039483,7.619,10045691056.0,10320040705.0,10843362214.0,11063886063.0,1969378355.0,2045900367.0,2147743158.0,2186908106.0,7193111.0,7855795.0,8006807.0,8115717.0,7069376.0,7857211.0,8059511.0,8229073.0,1039.0,1284.0,1161.0,1234.0,2290570.0,5629080.0,2312038.0,2279315.0,2892174496.0,2892018970.0,2892114765.0,2892044980.0,3702601.0,6166480.0,2483572.0,2415675.0,3137791519.0,3218646622.0,3384237926.0,3417113846.0,363.0,1013.0,1038.0,1338.0,871037.0,2353838.0,788823.0,863289.0,1418150.0,3251983.0,1513607.0,1407865.0
16,1056.6166408836,1056.5845839074,7.123,10087503695.0,10337639991.0,10860311967.0,10969652666.0,1976497869.0,2048056031.0,2149914302.0,2172682207.0,7048102.0,7863191.0,7976926.0,8076214.0,7048092.0,7863683.0,7978816.0,8124080.0,950.0,1435.0,995.0,1180.0,2313116.0,5702586.0,2336013.0,2287621.0,2891999392.0,2892069350.0,2892062562.0,2892074370.0,3525145.0,6177648.0,2497177.0,2425284.0,3164010718.0,3238122216.0,3403371259.0,3435910841.0,1597.0,1798.0,1590.0,1850.0,854808.0,2349720.0,773199.0,846455.0,1411449.0,3200275.0,1506945.0,1390513.0
17,1056.460081848,1056.4880111543,6.0,9413313492.0,10443553390.0,10971539875.0,10852778582.0,1817964104.0,2062581389.0,2166007938.0,2155128257.0,6571389.0,7913755.0,8171607.0,8352418.0,6479810.0,7913742.0,8173036.0,8345870.0,1088.0,1313.0,1158.0,1534.0,2286194.0,5646594.0,2322345.0,2295829.0,2593630634.0,2892103043.0,2891754409.0,2891767253.0,3483487.0,6211462.0,2524247.0,2428438.0,2934053694.0,3230889217.0,3382287713.0,3413410930.0,848.0,1312.0,916.0,1313.0,859211.0,2392282.0,772922.0,839079.0,1397744.0,3225366.0,1501735.0,1398561.0
18,1056.5600653808,1056.4717878469,5.533,10008246611.0,10297873538.0,10807371067.0,10903018757.0,1962942519.0,2009040728.0,2141543941.0,2162995232.0,7045485.0,7940739.0,7986053.0,8078275.0,7049173.0,7944943.0,7987635.0,8080049.0,3235.0,9799.0,3030.0,4711.0,2214075.0,5426338.0,2253702.0,2244708.0,2891866143.0,2891651575.0,2891694701.0,2891536677.0,3531474.0,5937773.0,2424230.0,2382647.0,3148811672.0,3201391418.0,3399824193.0,3403950065.0,2075.0,7190.0,2089.0,3252.0,832863.0,2300396.0,753840.0,812851.0,1364986.0,3062550.0,1469870.0,1392416.0
19,1091.5609135744,1118.0212488871,24.947,9890109935.0,9774674409.0,10643803306.0,10758115120.0,1929389332.0,1915042077.0,2100393716.0,2127499206.0,6900643.0,7791122.0,8098040.0,8220805.0,6904110.0,7792395.0,8100746.0,8223465.0,2686.0,4526.0,2381.0,3020.0,4040058.0,9797530.0,4094183.0,3995307.0,2891695538.0,2891814328.0,2891576823.0,2891801910.0,5210500.0,10710443.0,4443942.0,4336252.0,3027028283.0,2990522675.0,3295872164.0,3308863964.0,1362.0,4822.0,1598.0,2264.0,1603964.0,4372857.0,1448952.0,1506914.0,2561240.0,5796542.0,2747956.0,2543998.0
20,2112.8747311312,2111.7080841839,10.633,9855463128.0,9601861911.0,10595965059.0,10573163881.0,1904069402.0,1881644981.0,2071874233.0,2096953978.0,6819401.0,7549123.0,7736262.0,7926853.0,6817939.0,7549968.0,7734496.0,7924174.0,2673.0,3678.0,3229.0,2682.0,4517495.0,10791652.0,4576705.0,4397065.0,2891942120.0,2891934920.0,2891864565.0,2891859808.0,5450312.0,11782480.0,4853009.0,4693713.0,3025357612.0,2920512062.0,3257918374.0,3297068362.0,1739.0,3163.0,1702.0,2038.0,1718685.0,4667557.0,1554234.0,1648223.0,2758382.0,6225631.0,2963280.0,2758000.0
21,2112.8228566635,2110.5584722916,5.584,9939626488.0,9603628076.0,10690365960.0,10566310404.0,1903077705.0,1895483109.0,2069811080.0,2095741092.0,6816609.0,7546455.0,7730502.0,7927721.0,6820659.0,7545060.0,7733852.0,7932355.0,3146.0,3837.0,3647.0,3176.0,4548762.0,10779140.0,4606273.0,4438103.0,2891832475.0,2891780234.0,2891744963.0,2891825934.0,5494799.0,11901040.0,4901657.0,4737271.0,3048804694.0,2937667796.0,3283218592.0,3321551277.0,2128.0,2138.0,1963.0,1625.0,1728887.0,4678809.0,1563062.0,1630508.0,2738038.0,6255779.0,2938475.0,2718886.0
22,2113.3072712697,2111.1239517617,6.864,9972053476.0,9589932655.0,10692745555.0,10700370701.0,1925357435.0,1892588760.0,2088756597.0,2114519586.0,6885074.0,7601202.0,7788808.0,7984309.0,6885602.0,7600083.0,7789168.0,7984879.0,2405.0,2391.0,2656.0,2150.0,4563231.0,10930836.0,4623959.0,4428992.0,2891611177.0,2891550187.0,2891573925.0,2891770897.0,5259038.0,11804949.0,4839069.0,4688886.0,3028654348.0,2922672161.0,3259538515.0,3319184198.0,2765.0,2806.0,2987.0,1598.0,1710846.0,4652962.0,1543501.0,1676095.0,2789541.0,6204466.0,2999278.0,2742348.0
23,2112.9368731235,2109.90205143,7.827,9959891876.0,9463989612.0,10698462711.0,10815684850.0,1938306848.0,1874219907.0,2106677439.0,2094095373.0,6821653.0,7580278.0,7729757.0,7918752.0,6822258.0,7532007.0,7731666.0,7920476.0,2773.0,3823.0,2968.0,2784.0,4498600.0,10805452.0,4550964.0,4450220.0,2891753611.0,2891928538.0,2891983776.0,2891645077.0,5343338.0,11826820.0,4864347.0,4718224.0,3033186255.0,2923239267.0,3262472159.0,3298785311.0,2188.0,1562.0,2076.0,2452.0,1713947.0,4701575.0,1557607.0,1655436.0,2750089.0,6239223.0,2970336.0,2707968.0
24,2112.9348363493,2110.4897886845,6.477,9938769870.0,9390695440.0,10686622367.0,10815977828.0,1934197108.0,1864041654.0,2104429621.0,2116476979.0,6870727.0,7544946.0,7849819.0,7983630.0,6869321.0,7593625.0,7847611.0,7984170.0,2351.0,2450.0,2636.0,2666.0,4538491.0,10894661.0,4593478.0,4479343.0,2891519957.0,2891812812.0,2891629765.0,2891965393.0,5518466.0,11913429.0,4911293.0,4739379.0,3048953746.0,2939038655.0,3284405315.0,3319422874.0,2250.0,4170.0,3743.0,3950.0,1723419.0,4604800.0,1553503.0,1664119.0,2775117.0,6231950.0,2988885.0,2762023.0
25,2113.2855858201,2110.7806008736,15.258,9936903737.0,9482480440.0,10678151176.0,10816553215.0,1934481378.0,1877917758.0,2103159860.0,2116669686.0,6908298.0,7604532.0,7786703.0,7931004.0,6992392.0,7778417.0,7733917.0,7927674.0,2942.0,3075.0,3749.0,3387.0,4523642.0,10846521.0,4576802.0,4464120.0,2891712211.0,2891867141.0,2891630763.0,2891811356.0,5569327.0,11866503.0,4879101.0,4749542.0,3024535049.0,2918641087.0,3256705866.0,3291908909.0,2047.0,1943.0,1971.0,2671.0,1731821.0,4547937.0,1568003.0,1680478.0,2807893.0,6299139.0,3017602.0,2775679.0
26,2113.2309153836,2110.6242396584,8.682,9207160787.0,9354147204.0,10432390740.0,10818089307.0,1803345720.0,1856640102.0,2067844133.0,2132586347.0,6480867.0,7521164.0,7726431.0,7927814.0,6491905.0,7521775.0,7729251.0,7927445.0,3621.0,13557.0,3605.0,3216.0,4487910.0,10864733.0,4550247.0,4407644.0,2761880736.0,2891543263.0,2891711472.0,2891580118.0,5428138.0,11862624.0,4884225.0,4733507.0,2907633993.0,2937534801.0,3279056310.0,3319086513.0,2935.0,1525.0,2158.0,2476.0,1731362.0,4638642.0,1557899.0,1672719.0,2778580.0,6268595.0,2997131.0,2760035.0
27,2113.2340833242,2110.7644613156,7.98,9838613868.0,9488316899.0,10576355691.0,10810869527.0,1920046203.0,1878378174.0,2088719975.0,2132270265.0,7047421.0,7600249.0,7793325.0,8130482.0,6868616.0,7603021.0,7792625.0,8133470.0,2306.0,2796.0,2201.0,2416.0,4528727.0,10875840.0,4569777.0,4444212.0,2891772895.0,2891632068.0,2891446923.0,2891694717.0,5461939.0,11876799.0,4871235.0,4691881.0,3026257668.0,2920071047.0,3258622600.0,3295651602.0,1737.0,1292.0,1751.0,3041.0,1675584.0,4555036.0,1510384.0,1660337.0,2780344.0,6079049.0,2985172.0,2741343.0
28,2113.3554004253,2110.8092877706,11.866,9722840008.0,9367715486.0,10437118075.0,10666670597.0,1903414734.0,1861241219.0,2067572234.0,2110666292.0,6822864.0,7540455.0,7978838.0,7972347.0,6871339.0,7538546.0,8036707.0,7928992.0,3945.0,2696.0,2717.0,3212.0,4505862.0,10843177.0,4560607.0,4418798.0,2891919049.0,2891903772.0,2891805019.0,2891825011.0,5332417.0,11801656.0,4847824.0,4664970.0,3014498974.0,2920635967.0,3236366174.0,3274133706.0,2000.0,1901.0,1575.0,1921.0,1689191.0,4591377.0,1527159.0,1653672.0,2776609.0,6129270.0,2981403.0,2773013.0
29,2147.5231544292,2171.7804468753,6.048,9452234873.0,8887131859.0,10075637275.0,10242887248.0,1846103055.0,1765724935.0,1995426192.0,2032234512.0,6718577.0,7323625.0,7599873.0,7743730.0,6726326.0,7328857.0,7613674.0,7801261.0,4740.0,11277.0,5295.0,6263.0,5494383.0,12635203.0,5617078.0,5458538.0,2891398589.0,2891177317.0,2891068426.0,2890844877.0,6294524.0,13611707.0,5889311.0,5776832.0,2953732682.0,2771889464.0,3167766630.0,3214931691.0,4176.0,8001.0,3413.0,5398.0,1970557.0,5412363.0,1813406.0,1898169.0,3410399.0,6812576.0,3697589.0,3584743.0
30,3164.1765239782,3160.824822663,20.324,9537883933.0,8716937353.0,10225219095.0,10353069739.0,1857778070.0,1725148930.0,2018263063.0,2048326042.0,6715565.0,7322922.0,7611132.0,7723952.0,6716501.0,7324974.0,7609377.0,7726763.0,4143.0,5214.0,3927.0,4188.0,6488302.0,15339690.0,6571617.0,6376245.0,2891353016.0,2891578488.0,2891415173.0,2891493225.0,7428296.0,16623940.0,7049162.0,6780713.0,2925047900.0,2687893149.0,3149621522.0,3188101839.0,3056.0,3448.0,2014.0,2709.0,2415795.0,6721567.0,2183834.0,2284817.0,3936749.0,8507303.0,4242578.0,4030943.0
31,3163.8497963094,3159.8003545207,12.992,9412557866.0,8807345131.0,10073599567.0,10204730305.0,1840278826.0,1706947633.0,1996948138.0,2027486723.0,6659812.0,7262396.0,7545535.0,7837576.0,6657494.0,7261052.0,7544352.0,7838699.0,5050.0,5264.0,5061.0,4347.0,6448345.0,15397671.0,6540353.0,6369041.0,2891448524.0,2891544729.0,2891422266.0,2891357966.0,7375761.0,16619238.0,7032478.0,6846332.0,2948818414.0,2671498605.0,3172780561.0,3212577885.0,2526.0,2965.0,2263.0,3038.0,2442384.0,6719375.0,2208728.0,2325605.0,3991712.0,8584775.0,4304359.0,4062849.0
32,3163.5700502434,3160.2975205952,13.357,9552814448.0,8790595001.0,10234938772.0,10349480118.0,1857891779.0,1724354783.0,2018036171.0,2047995674.0,6715468.0,7322135.0,7621185.0,7725757.0,6720563.0,7325822.0,7623328.0,7722887.0,3911.0,3966.0,3696.0,3651.0,6527119.0,15427106.0,6613045.0,6377117.0,2891786660.0,2891631607.0,2891722229.0,2891737111.0,7430191.0,16703736.0,7033866.0,6797995.0,2933491322.0,2693848397.0,3153687642.0,3191055034.0,3211.0,3645.0,2933.0,2612.0,2511398.0,6739624.0,2264150.0,2286639.0,3965400.0,8790385.0,4267200.0,3960429.0
