,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads
0,526.16874835002,513.80539746877,37.767,8732039777.0,9607859217.0,10258145983.0,10540680056.0,1726947156.0,1877254652.0,2033973913.0,2093913590.0,6362860.0,7691904.0,7735230.0,8004335.0,6459375.0,7691136.0,7740757.0,8007331.0,5715.0,4978.0,4684.0,4276.0,5086466.0,10879664.0,5187850.0,5161210.0,2723080005.0,2892738804.0,2892718079.0,2892938698.0,5238913.0,11355008.0,5394201.0,5418518.0,2806992731.0,2925067251.0,3193321796.0,3291511104.0,1538.0,2262.0,2076.0,1463.0,1598111.0,4554759.0,1587118.0,1749476.0,3459838.0,6285184.0,3522096.0,3333902.0
1,2048.0088602978,2092.5510303662,17.075,9650726575.0,9613997532.0,10242896773.0,10556820611.0,1889431982.0,1868940829.0,2025845319.0,2091246291.0,6866109.0,7560570.0,7732530.0,7883751.0,6867483.0,7562332.0,7732329.0,7884797.0,2348.0,3391.0,2706.0,2441.0,5138418.0,11000689.0,5187415.0,5152308.0,2891910962.0,2891752917.0,2891784348.0,2891835300.0,5272809.0,11334746.0,5374872.0,5392522.0,3023225724.0,2953218610.0,3230992776.0,3331732438.0,1806.0,1848.0,1890.0,1292.0,1562301.0,4586078.0,1615107.0,1776902.0,3432542.0,6387283.0,3468080.0,3290519.0
2,2113.0863858762,2109.8205362919,18.368,9747560931.0,9607443030.0,10450716738.0,10775259842.0,1902867785.0,1896271037.0,2040767015.0,2108017632.0,6905276.0,7610811.0,7779535.0,7953994.0,6905839.0,7611059.0,7778623.0,7954614.0,2656.0,2846.0,2795.0,2473.0,5114371.0,10943702.0,5201230.0,5176077.0,2891977705.0,2891063038.0,2891771280.0,2891705521.0,5274377.0,11318090.0,5393556.0,5410411.0,3006138348.0,2930190519.0,3188667765.0,3288758586.0,1913.0,2788.0,2176.0,1663.0,1560175.0,4575903.0,1606612.0,1768076.0,3419177.0,6348487.0,3461144.0,3281128.0
3,2113.309344689,2111.6229942052,17.335,9654797420.0,9614687471.0,10462157762.0,10781321693.0,1889596585.0,1898146295.0,2027797560.0,2093902578.0,7026382.0,7566532.0,7940985.0,7880147.0,7028900.0,7568407.0,7942842.0,7882324.0,2825.0,2661.0,2786.0,2296.0,5098616.0,10835547.0,5195686.0,5162750.0,2891664774.0,2891669341.0,2891756435.0,2891942105.0,5264754.0,11277746.0,5376296.0,5386844.0,3023664445.0,2931849458.0,3190338528.0,3290732258.0,2525.0,2966.0,2961.0,3253.0,1617797.0,4564818.0,1609897.0,1776676.0,3485791.0,6369871.0,3559086.0,3376930.0
4,2113.0412563971,2109.6363744904,16.07,9748509689.0,9693036137.0,10479398384.0,10775925279.0,1900881321.0,1912947780.0,2046442956.0,2107419246.0,6905196.0,7596711.0,7761351.0,7929973.0,6903666.0,7592389.0,7759323.0,7931395.0,4461.0,10167.0,4190.0,5391.0,4802327.0,9863352.0,4811555.0,4802257.0,2891701201.0,2890871052.0,2891661574.0,2891543069.0,4899993.0,10430611.0,5009388.0,5056063.0,3015503981.0,2967298098.0,3209110309.0,3302666187.0,2802.0,9525.0,4892.0,6337.0,1492710.0,4287940.0,1516766.0,1657219.0,3167804.0,5827538.0,3284283.0,3140551.0
5,2113.1433044345,2112.4577777428,21.363,9860097569.0,9520024903.0,10453065271.0,10779000913.0,1884993713.0,1883562405.0,2058227074.0,2125301373.0,6853026.0,7612194.0,7694050.0,7864171.0,6855413.0,7549269.0,7700455.0,7865998.0,3272.0,3151.0,3626.0,3216.0,5130939.0,10828559.0,5121245.0,5106150.0,2891814356.0,2891391076.0,2891688420.0,2891705468.0,5254118.0,11252696.0,5351774.0,5378936.0,3004994780.0,2933147697.0,3190305150.0,3289417756.0,1973.0,2052.0,2275.0,2313.0,1620361.0,4557797.0,1604254.0,1769965.0,3456344.0,6349843.0,3565738.0,3376283.0
6,2113.2147913145,2110.0402992709,12.134,9854434941.0,9419089393.0,9840829230.0,10782913753.0,1890537628.0,1868372117.0,1937210409.0,2125942423.0,6992433.0,7709499.0,7597050.0,7892367.0,6991631.0,7700349.0,7593016.0,7887561.0,2611.0,2350.0,2391.0,2486.0,5206249.0,10873612.0,5135714.0,5137557.0,2891832208.0,2891324402.0,2721225517.0,2891601179.0,5307072.0,11401405.0,5397620.0,5440082.0,3019869559.0,2946126122.0,3009500538.0,3309311070.0,2250.0,1487.0,1820.0,2028.0,1601061.0,4489503.0,1611026.0,1765553.0,3503549.0,6345729.0,3465407.0,3336908.0
7,2113.1387480039,2110.3395654123,10.621,9857779913.0,9489638595.0,10445955304.0,10770628225.0,1918318250.0,1879087805.0,2057387089.0,2124117050.0,6870286.0,7598071.0,7807191.0,7979065.0,6871669.0,7649828.0,7754917.0,7925902.0,2151.0,2217.0,2723.0,2345.0,5193155.0,10945273.0,5192154.0,5165355.0,2891982589.0,2891692700.0,2891742548.0,2891943519.0,5285449.0,11371885.0,5404363.0,5412451.0,3001868078.0,2925415947.0,3188237794.0,3287593400.0,2876.0,2113.0,2588.0,2625.0,1606394.0,4460938.0,1602080.0,1763275.0,3513922.0,6374177.0,3528937.0,3354304.0
8,2113.3150498949,2110.0431764834,13.789,9852054675.0,9395818099.0,10240087413.0,10187610127.0,1917107731.0,1865033234.0,2028562042.0,2022742509.0,7081216.0,7551646.0,7734612.0,7871437.0,7079347.0,7555483.0,7737360.0,7629124.0,2716.0,2586.0,3091.0,3511.0,5112604.0,10884320.0,5160576.0,5129093.0,2891729761.0,2891587864.0,2891747582.0,2729254373.0,5263027.0,11256139.0,5365369.0,5368550.0,3004453896.0,2933191989.0,3195286229.0,3129078131.0,2463.0,1463.0,2149.0,1938.0,1611632.0,4534504.0,1609293.0,1781516.0,3497797.0,6408599.0,3528547.0,3322771.0
9,2113.0233025808,2110.5910580831,15.997,9849019143.0,9411058125.0,10259811957.0,10575717119.0,1916880749.0,1868016378.0,2030939907.0,2096198869.0,6919729.0,7664828.0,7750251.0,7884910.0,6920780.0,7665002.0,7797729.0,7929150.0,3141.0,2905.0,2498.0,2360.0,5116229.0,10830421.0,5137705.0,5122837.0,2891608259.0,2891573059.0,2891656271.0,2891782314.0,5269068.0,11404393.0,5399745.0,5412616.0,3019744024.0,2948286127.0,3211233338.0,3308472370.0,2347.0,1695.0,1848.0,1389.0,1606242.0,4423941.0,1552035.0,1716836.0,3518591.0,6210689.0,3534012.0,3355373.0
10,2113.3304054158,2109.8499204344,12.233,9743285668.0,9500343952.0,10340421077.0,10658815839.0,1901652077.0,1880729840.0,2042574591.0,2108165707.0,6912891.0,7604851.0,7753903.0,7921248.0,6864381.0,7605610.0,7757105.0,7922389.0,2789.0,2679.0,3592.0,3012.0,5114194.0,10803495.0,5163220.0,5131474.0,2891811809.0,2891318955.0,2891510106.0,2891783650.0,5250379.0,11327941.0,5379441.0,5394707.0,3003073270.0,2929535070.0,3192131527.0,3289925136.0,2062.0,1338.0,1826.0,2225.0,1613625.0,4492376.0,1568559.0,1729512.0,3504071.0,6242755.0,3564458.0,3378282.0
11,2112.9843650548,2110.2143439734,16.915,9648026268.0,9416047961.0,10239699790.0,10562598293.0,1888507310.0,1868394813.0,2027138173.0,2093698837.0,6874077.0,7557913.0,7710868.0,8114396.0,6883520.0,7557240.0,7710741.0,8115997.0,2746.0,2411.0,2410.0,2185.0,5113781.0,10869686.0,5128591.0,5110054.0,2891554586.0,2891697150.0,2891770967.0,2891838202.0,5259486.0,11299871.0,5391528.0,5414486.0,3024902240.0,2948787502.0,3214595489.0,3314444673.0,1876.0,1431.0,2056.0,1876.0,1592705.0,4588527.0,1588151.0,1747531.0,3517400.0,6353347.0,3532506.0,3347875.0
12,2112.9150288106,2110.2243353736,13.046,9754021873.0,9517478535.0,10346591552.0,10662926173.0,1902924778.0,1880545462.0,2042834007.0,2108628108.0,6914918.0,7602309.0,7755691.0,7931433.0,6959737.0,7600888.0,7755369.0,7931320.0,2544.0,2413.0,2522.0,2369.0,5159323.0,11022519.0,5202042.0,5184805.0,2891881669.0,2891532477.0,2891753039.0,2891812907.0,5225920.0,11358855.0,5391933.0,5403766.0,2996313400.0,2946797948.0,3184643170.0,3283824805.0,1838.0,1551.0,1775.0,1363.0,1583738.0,4569271.0,1570212.0,1731919.0,3528692.0,6268113.0,3514348.0,3344890.0
13,2112.9585698559,2110.2599756908,12.297,9631585894.0,9594652824.0,10227526555.0,10532118613.0,1886300544.0,1862749505.0,2026405115.0,2089397793.0,6866863.0,7693880.0,7703398.0,8286378.0,6868285.0,7698032.0,7704732.0,8280476.0,3265.0,2953.0,3579.0,2993.0,5143996.0,11060054.0,5154965.0,5127795.0,2891828307.0,2891655598.0,2891666160.0,2891740237.0,5255179.0,11373008.0,5362327.0,5387072.0,3005082549.0,2930968804.0,3194195310.0,3293212033.0,1713.0,1423.0,1688.0,1976.0,1591546.0,4612343.0,1589592.0,1757579.0,3561132.0,6345500.0,3526743.0,3338663.0
