Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1684073565,Device: id=1,RX,0,0,0,0,0
1684073566,Device: id=1,RX,3.7239523877449,3813.3395330059,4409.171915045,3723966,476669184
1684073567,Device: id=1,RX,4.8296394525703,4945.5446554377,5718.286967849,8553610,1094862848
1684073568,Device: id=1,RX,4.8440628807989,4960.3203899381,5735.3704508659,13397682,1714904064
1684073569,Device: id=1,RX,4.8459714671971,4962.2758064085,5737.63124116,18243660,2335189376
1684073570,Device: id=1,RX,4.8507432109111,4967.1538799874,5743.2727937332,23094413,2956084864
1684073571,Device: id=1,RX,3.9906801593248,4086.4667230258,4724.9755485178,27085141,3466899328
1684073572,Device: id=1,RX,4.8455900978281,4961.8760682553,5737.1704839078,31930778,4087139840
1684073573,Device: id=1,RX,4.8610099846889,4977.6793442929,5755.4409418432,36791815,4709353216
1684073574,Device: id=1,RX,4.8950465116219,5012.5245559294,5795.7319977889,41686907,5335924608
1684073575,Device: id=1,RX,4.8935898049689,5011.0881836458,5794.0625524408,46580557,5962318336
1684073576,Device: id=1,RX,4.8749892560963,4991.9326785863,5771.9309595617,51455576,6586313728
1684073577,Device: id=1,RX,4.8944800520063,5011.9506452224,5795.0674535434,56350107,7212814080
1684073578,Device: id=1,RX,4.8904694390096,5007.8396815539,5790.3147917954,61240615,7838798976
1684073579,Device: id=1,RX,4.8945840201546,5012.0550606276,5795.1885038524,66135250,8465312384
1684073580,Device: id=1,RX,4.8947768611733,5012.2525298373,5795.416827625,71030047,9091846528
1684073581,Device: id=1,RX,4.6192620475529,4730.1212647194,5469.2031923279,75649347,9683116544
1684073582,Device: id=1,RX,4.8912793180418,5008.6730936405,5791.2777845272,80540681,10309207680
1684073583,Device: id=1,RX,4.3956606480978,4501.1524078454,5204.458111541,84936549,10871878272
1684073584,Device: id=1,RX,0.97861507690456,1002.1018387503,1158.680251055,85915206,10997146368
1684073585,Device: id=1,RX,0.34616648230217,354.47447787743,409.86111504577,86261383,11041457024
1684073586,Device: id=1,RX,0.40794422422372,417.73488560509,483.00596148088,86669337,11093675136
1684073587,Device: id=1,RX,0.31473238738287,322.28596468006,372.64314666132,86984087,11133963136
1684073588,Device: id=1,RX,0.33253196721954,340.51273443281,393.71784918793,87316638,11176529664
1684073589,Device: id=1,RX,0.33042718508753,338.35743752964,391.22578714364,87647073,11218825344
1684073590,Device: id=1,RX,0.33807442140625,346.18820752,400.280114945,87985167,11262101376
1684073591,Device: id=1,RX,0.32151037370838,329.22662267738,380.66828247072,88306685,11303255680
1684073592,Device: id=1,RX,0.33346397199105,341.46710731884,394.8213428374,88640161,11345940608
1684073593,Device: id=1,RX,0.43764865841068,448.15222621254,518.17601155825,89077811,11401959808
1684073594,Device: id=1,RX,0.8928910106955,914.32039495219,1057.1829566635,89970710,11516250880
1684073595,Device: id=1,RX,1.6287199744029,1667.8092537886,1928.4044496931,91599430,11724727040
1684073596,Device: id=1,RX,0.68550237753857,701.9544345995,811.63481500567,92284940,11812472320
1684073597,Device: id=1,RX,0.71905259917369,736.30986155386,851.35827742165,93004002,11904512256
1684073598,Device: id=1,RX,0.71924880732108,736.51077869678,851.59058786816,93723253,11996576384
1684073599,Device: id=1,RX,0.72057089984279,737.86767343007,853.15901740491,94443826,12088810112
1684073600,Device: id=1,RX,0.7006950140836,717.50862243908,829.61982469246,95144525,12178499200
1684073601,Device: id=1,RX,0.72998045331781,747.49998419744,864.29685672829,95874506,12271936768
