,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-11-01,20:22:34.597,  158.63,  268.77,  531.56,  465.36,,,,,  690.19,  734.13,     52583, 1424.32,  132.64,    4.82,  138.74,    8.16,,,,,  271.38,   12.98,     52522,  284.36,    961.57,    747.11,   1708.68
2023-11-01,20:22:35.596,  142.50,  247.61,  483.65,  432.14,,,,,  626.15,  679.75,     52512, 1305.90,   74.92,    2.21,   79.61,    5.54,,,,,  154.53,    7.75,     52434,  162.27,    780.68,    687.49,   1468.17
2023-11-01,20:22:36.597,  124.34,  221.25,  430.18,  392.83,,,,,  554.52,  614.07,     52518, 1168.60,   65.90,    1.18,   68.72,    4.55,,,,,  134.63,    5.73,     52471,  140.35,    689.15,    619.80,   1308.95
2023-11-01,20:22:37.597,  111.97,  202.96,  391.96,  363.77,,,,,  503.93,  566.73,     52450, 1070.66,   56.47,    0.81,   54.89,    4.13,,,,,  111.36,    4.94,     52411,  116.30,    615.29,    571.67,   1186.96
2023-11-01,20:22:38.598,  105.24,  192.59,  369.32,  347.08,,,,,  474.56,  539.67,     52505, 1014.23,   56.81,    1.15,   54.50,    4.50,,,,,  111.31,    5.66,     52468,  116.97,    585.87,    545.33,   1131.20
2023-11-01,20:22:39.597,   99.64,  186.63,  350.34,  334.43,,,,,  449.98,  521.07,     52437,  971.05,   55.95,    1.13,   55.77,    4.47,,,,,  111.72,    5.60,     52409,  117.32,    561.71,    526.67,   1088.37
2023-11-01,20:22:40.597,  107.09,  176.50,  373.85,  328.97,,,,,  480.93,  505.47,     52477,  986.41,  154.04,   19.23,  155.91,   22.62,,,,,  309.95,   41.85,     52513,  351.80,    790.88,    547.32,   1338.20
2023-11-01,20:22:41.598,   90.31,  168.76,  321.83,  305.53,,,,,  412.14,  474.30,     52498,  886.43,   90.86,    2.15,   89.77,    5.48,,,,,  180.63,    7.63,     52477,  188.26,    592.77,    481.93,   1074.70
2023-11-01,20:22:42.598,   85.92,  161.82,  308.02,  294.11,,,,,  393.94,  455.92,     52424,  849.86,   72.58,    0.77,   68.44,    4.12,,,,,  141.02,    4.89,     52409,  145.91,    534.96,    460.81,    995.77
2023-11-01,20:22:43.598,   84.14,  158.88,  302.75,  289.29,,,,,  386.89,  448.17,     52481,  835.06,   62.92,    0.80,   56.86,    4.15,,,,,  119.79,    4.95,     52464,  124.73,    506.67,    453.12,    959.80
2023-11-01,20:22:44.598,   82.73,  156.14,  298.16,  284.92,,,,,  380.89,  441.06,     52422,  821.96,   58.08,    0.76,   50.83,    4.09,,,,,  108.92,    4.85,     52413,  113.77,    489.81,    445.91,    935.72
2023-11-01,20:22:45.599,   81.20,  152.16,  290.31,  277.21,,,,,  371.51,  429.38,     52483,  800.89,   65.57,    1.54,   60.46,    4.87,,,,,  126.03,    6.40,     52464,  132.43,    497.54,    435.78,    933.32
2023-11-01,20:22:46.598,   79.95,  151.28,  284.60,  274.02,,,,,  364.55,  425.30,     52421,  789.85,   56.75,    0.53,   52.31,    3.86,,,,,  109.06,    4.40,     52403,  113.46,    473.61,    429.70,    903.30
2023-11-01,20:22:47.599,   79.33,  149.27,  281.29,  270.69,,,,,  360.61,  419.96,     52476,  780.57,   52.25,    0.56,   45.32,    3.90,,,,,   97.57,    4.46,     52458,  102.03,    458.19,    424.42,    882.60
2023-11-01,20:22:48.599,   78.07,  146.36,  275.45,  266.11,,,,,  353.52,  412.47,     52418,  765.98,   48.32,    0.49,   47.25,    3.82,,,,,   95.57,    4.31,     52405,   99.88,    449.09,    416.78,    865.86
2023-11-01,20:22:49.598,   77.13,  144.39,  271.55,  262.73,,,,,  348.68,  407.12,     52416,  755.80,   45.86,    0.60,   46.41,    3.94,,,,,   92.27,    4.54,     52405,   96.81,    440.95,    411.67,    852.61
2023-11-01,20:22:50.598,   85.68,  134.14,  296.59,  257.97,,,,,  382.26,  392.12,     52512,  774.38,  152.64,   18.87,  153.69,   22.31,,,,,  306.32,   41.18,     52600,  347.50,    688.59,    433.29,   1121.88
2023-11-01,20:22:51.598,   66.81,  116.11,  232.46,  218.08,,,,,  299.27,  334.19,     52433,  633.46,   97.54,    1.40,   97.62,    4.75,,,,,  195.16,    6.15,     52438,  201.30,    494.43,    340.34,    834.76
2023-11-01,20:22:52.599,   65.02,  113.02,  225.10,  212.11,,,,,  290.12,  325.13,     52468,  615.25,   72.13,    0.86,   72.66,    4.19,,,,,  144.80,    5.05,     52469,  149.85,    434.92,    330.18,    765.10
2023-11-01,20:22:53.599,   62.91,  109.63,  214.80,  204.20,,,,,  277.71,  313.83,     52412,  591.54,   63.67,    0.75,   60.73,    4.09,,,,,  124.40,    4.85,     52404,  129.25,    402.11,    318.68,    720.78
2023-11-01,20:22:54.599,   62.26,  108.97,  212.88,  202.85,,,,,  275.15,  311.82,     52464,  586.97,   60.04,    0.65,   55.95,    3.99,,,,,  115.99,    4.64,     52458,  120.64,    391.14,    316.46,    707.60
2023-11-01,20:22:55.599,   61.76,  108.20,  210.33,  200.87,,,,,  272.09,  309.07,     52413,  581.16,   60.67,    1.49,   58.70,    4.82,,,,,  119.37,    6.31,     52413,  125.68,    391.46,    315.39,    706.84
