,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-03-04,13:59:20.355,  129.79,  146.32,  471.85,  313.65,,,,,  601.63,  459.97,1641004355, 1061.60,  147.90,    7.72,  145.51,    5.17,,,,,  293.41,   12.89,1641757574,  306.30,    895.04,    472.86,   1367.90
2024-03-04,13:59:21.355,  167.38,  186.48,  610.48,  403.72,,,,,  777.87,  590.19,2133079205, 1368.06,  181.96,    6.85,  179.04,    3.50,,,,,  361.00,   10.35,2133067509,  371.36,   1138.87,    600.54,   1739.42
2024-03-04,13:59:22.355,  166.01,  184.61,  607.23,  400.95,,,,,  773.24,  585.56,2131735016, 1358.79,  178.19,    6.18,  174.88,    2.81,,,,,  353.07,    8.98,2131482496,  362.05,   1126.30,    594.54,   1720.84
2024-03-04,13:59:23.355,  164.65,  183.28,  603.71,  398.66,,,,,  768.36,  581.94,2133364980, 1350.30,  177.68,    5.68,  174.31,    2.35,,,,,  351.99,    8.03,2133419598,  360.02,   1120.36,    589.97,   1710.32
2024-03-04,13:59:24.356,  163.11,  181.51,  600.19,  396.03,,,,,  763.30,  577.54,2133386532, 1340.84,  173.83,    5.37,  171.74,    2.01,,,,,  345.57,    7.39,2133269269,  352.95,   1108.87,    584.92,   1693.79
2024-03-04,13:59:25.356,  162.33,  180.39,  598.21,  394.36,,,,,  760.54,  574.74,2133536093, 1335.29,  175.43,    6.50,  173.55,    3.13,,,,,  348.97,    9.63,2133658170,  358.61,   1109.52,    584.38,   1693.90
2024-03-04,13:59:26.355,  161.69,  179.35,  596.34,  393.03,,,,,  758.02,  572.38,2133571348, 1330.40,  175.59,    6.08,  173.58,    2.70,,,,,  349.17,    8.78,2133480827,  357.94,   1107.19,    581.15,   1688.34
2024-03-04,13:59:27.355,  161.77,  179.72,  596.49,  393.58,,,,,  758.26,  573.30,2133351941, 1331.56,  175.54,    5.74,  173.67,    2.38,,,,,  349.21,    8.12,2133516767,  357.33,   1107.47,    581.42,   1688.90
2024-03-04,13:59:28.356,  161.57,  183.86,  593.32,  396.52,,,,,  754.88,  580.38,2133745896, 1335.27,  210.03,   23.41,  206.64,   19.90,,,,,  416.67,   43.31,2133665486,  459.98,   1171.55,    623.70,   1795.25
2024-03-04,13:59:29.356,  155.66,  176.17,  577.86,  384.96,,,,,  733.52,  561.13,2133719962, 1294.65,  187.29,    7.54,  184.32,    4.15,,,,,  371.61,   11.70,2133573965,  383.30,   1105.13,    572.83,   1677.95
2024-03-04,13:59:30.356,  154.91,  175.76,  576.77,  384.32,,,,,  731.68,  560.08,2133325441, 1291.75,  183.32,    7.51,  180.53,    4.16,,,,,  363.85,   11.67,2133310082,  375.52,   1095.52,    571.74,   1667.27
2024-03-04,13:59:31.356,  154.71,  175.38,  576.04,  383.87,,,,,  730.74,  559.25,2133286337, 1289.99,  185.35,    7.98,  181.76,    4.61,,,,,  367.11,   12.59,2133196385,  379.70,   1097.85,    571.84,   1669.69
2024-03-04,13:59:32.356,  154.29,  174.17,  574.71,  382.08,,,,,  729.00,  556.25,2133214810, 1285.24,  177.51,    5.31,  173.90,    1.95,,,,,  351.41,    7.26,2133393711,  358.67,   1080.41,    563.51,   1643.92
2024-03-04,13:59:33.357,  154.06,  175.29,  573.54,  382.76,,,,,  727.60,  558.05,2133225914, 1285.65,  175.66,    5.18,  171.90,    1.82,,,,,  347.56,    7.00,2133345918,  354.56,   1075.16,    565.04,   1640.21
2024-03-04,13:59:34.357,  153.18,  173.77,  572.45,  381.50,,,,,  725.63,  555.27,2133406350, 1280.90,  172.55,    5.18,  169.37,    1.81,,,,,  341.93,    6.99,2133321553,  348.92,   1067.56,    562.26,   1629.82
2024-03-04,13:59:35.357,  153.23,  174.04,  572.48,  382.23,,,,,  725.71,  556.27,2133433121, 1281.98,  173.11,    5.84,  169.76,    2.46,,,,,  342.87,    8.30,2133425905,  351.17,   1068.58,    564.57,   1633.15
2024-03-04,13:59:36.357,  152.55,  173.26,  571.08,  380.83,,,,,  723.63,  554.09,2133179823, 1277.72,  175.48,    6.19,  171.88,    2.86,,,,,  347.36,    9.04,2133090193,  356.40,   1070.98,    563.13,   1634.12
2024-03-04,13:59:37.357,  152.65,  173.58,  570.53,  380.92,,,,,  723.18,  554.50,2132988858, 1277.68,  178.52,    6.45,  175.51,    3.08,,,,,  354.03,    9.53,2132963013,  363.57,   1077.21,    564.04,   1641.25
2024-03-04,13:59:38.357,  156.77,  185.03,  579.42,  394.42,,,,,  736.19,  579.45,2133408200, 1315.64,  216.67,   25.61,  211.88,   22.12,,,,,  428.54,   47.73,2133388508,  476.27,   1164.74,    627.17,   1791.91
2024-03-04,13:59:39.357,  152.23,  173.73,  568.60,  380.42,,,,,  720.83,  554.15,2133559945, 1274.98,  190.84,    7.65,  187.66,    4.27,,,,,  378.50,   11.92,2133643442,  390.41,   1099.33,    566.06,   1665.39
2024-03-04,13:59:40.358,  151.15,  172.55,  566.52,  378.74,,,,,  717.67,  551.29,2133215031, 1268.96,  178.64,    5.68,  176.70,    2.31,,,,,  355.34,    7.99,2133255636,  363.33,   1073.01,    559.28,   1632.29
2024-03-04,13:59:41.358,  151.04,  173.48,  566.64,  379.86,,,,,  717.69,  553.34,2133515647, 1271.03,  177.29,    5.89,  174.53,    2.52,,,,,  351.82,    8.40,2133536183,  360.23,   1069.51,    561.74,   1631.25
2024-03-04,13:59:42.358,  150.67,  172.16,  564.82,  377.96,,,,,  715.49,  550.12,2133382626, 1265.61,  175.74,    6.09,  173.84,    2.74,,,,,  349.59,    8.83,2133826764,  358.41,   1065.08,    558.95,   1624.02
2024-03-04,13:59:43.359,  150.53,  173.48,  564.47,  379.08,,,,,  715.00,  552.56,2132214015, 1267.56,  173.55,    5.63,  171.62,    2.28,,,,,  345.17,    7.91,2131698078,  353.08,   1060.17,    560.47,   1620.64
2024-03-04,13:59:44.359,  150.10,  172.68,  562.79,  377.73,,,,,  712.89,  550.41,2133203994, 1263.30,  174.36,    5.97,  171.57,    2.61,,,,,  345.93,    8.59,2133082487,  354.52,   1058.82,    558.99,   1617.82
2024-03-04,13:59:45.359,  150.35,  173.35,  563.10,  378.48,,,,,  713.44,  551.83,2135301323, 1265.28,  175.25,    5.62,  172.65,    2.24,,,,,  347.91,    7.86,2135374091,  355.76,   1061.35,    559.69,   1621.04
2024-03-04,13:59:46.359,  149.44,  171.79,  560.65,  376.28,,,,,  710.09,  548.07,2133112401, 1258.16,  175.63,    6.09,  173.13,    2.73,,,,,  348.77,    8.83,2133046559,  357.59,   1058.86,    556.90,   1615.76
2024-03-04,13:59:47.359,  149.73,  172.69,  562.00,  377.66,,,,,  711.73,  550.36,2133060810, 1262.08,  177.37,    6.36,  174.12,    3.00,,,,,  351.50,    9.36,2133202272,  360.85,   1063.22,    559.71,   1622.94
2024-03-04,13:59:48.359,  150.27,  175.27,  562.04,  380.01,,,,,  712.31,  555.28,2133380578, 1267.59,  182.98,    9.96,  180.39,    6.62,,,,,  363.37,   16.58,2133420300,  379.94,   1075.68,    571.86,   1647.54
2024-03-04,13:59:49.359,  154.37,  194.44,  570.57,  401.09,,,,,  724.94,  595.53,2133762908, 1320.47,  206.49,   14.53,  203.35,   11.17,,,,,  409.85,   25.70,2133634323,  435.54,   1134.78,    621.23,   1756.01
