,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads,bridge_mem-stores,bridge_iTLB-loads,bridge_mem-loads,bridge_bus-cycles
18,5330.4477521094,5204.458111541,15000.0,7803850112.0,1547277535.0,6956871.0,6696601.0,859.0,13326084.0,2592357305.0,13645309.0,2429660205.0,250.0,5880591.0,7569561.0,0.0,65.0,0.0,99701621.0
19,1158.8845795459,1158.680251055,15000.0,5995630135.0,1186255716.0,4631794.0,4951092.0,3296.0,6012706.0,1922066211.0,6199271.0,1857561460.0,1332.0,2617935.0,3634260.0,0.0,217.0,0.0,73925975.0
20,1158.6051866573,409.86111504577,4.916,2300223216.0,447841815.0,2031242.0,1760567.0,11191.0,2622600.0,693312668.0,2754189.0,724531530.0,1550.0,1133854.0,1584199.0,0.0,182.0,0.0,26708724.0
21,1158.9285676689,483.00596148088,15000.0,1453173016.0,293078531.0,1146445.0,1157579.0,406.0,2195685.0,457698909.0,1807642.0,480558754.0,376.0,772015.0,1017953.0,0.0,205.0,0.0,17600712.0
22,1158.9298794827,372.64314666132,15000.0,1538216931.0,305296487.0,1166754.0,1178260.0,479.0,2243095.0,460182316.0,1966023.0,464795782.0,1501.0,987098.0,1035372.0,0.0,74.0,0.0,17695372.0
23,1158.9290732772,393.71784918793,5.04,1406274360.0,281735630.0,1277297.0,1257180.0,1552.0,2113908.0,439258676.0,2193327.0,452820513.0,360.0,950096.0,1060639.0,0.0,99.0,0.0,16894753.0
24,1158.9290666341,391.22578714364,15000.0,1442066049.0,279944489.0,1286484.0,1307764.0,670.0,2132921.0,436814509.0,1920848.0,447405836.0,400.0,938887.0,1535221.0,0.0,218.0,0.0,16796732.0
25,1158.9295385551,400.280114945,15000.0,1559856617.0,303134966.0,1174759.0,1145382.0,352.0,2230056.0,456264101.0,2058073.0,469212001.0,865.0,985349.0,1233091.0,0.0,131.0,0.0,17544332.0
26,1158.9290108141,380.66828247072,15000.0,1548624484.0,310877381.0,1222918.0,1176593.0,3322.0,2342294.0,478562931.0,2507073.0,496007881.0,635.0,1029776.0,1290929.0,0.0,104.0,0.0,18420471.0
27,1158.310370744,394.8213428374,15000.0,1609234334.0,312925245.0,1217996.0,1196479.0,507.0,2254118.0,470981955.0,2533373.0,490879153.0,273.0,1008752.0,1257596.0,0.0,324.0,0.0,18115300.0
28,1623.0457012736,518.17601155825,98.265,1256748181.0,246077467.0,1401588.0,1084402.0,454.0,2383764.0,437228618.0,3239723.0,380933016.0,2727.0,1198293.0,1505180.0,0.0,98.0,0.0,16824183.0
29,5773.1586158782,1057.1829566635,15000.0,2108749287.0,414750317.0,2204165.0,1943072.0,2254.0,7048928.0,1013442056.0,7285336.0,608705163.0,1617.0,3183253.0,3730993.0,0.0,351.0,0.0,38988383.0
30,5671.8372293389,1928.4044496931,15000.0,636577004.0,125835136.0,625355.0,619529.0,1495.0,3167065.0,280867497.0,3252271.0,204766384.0,854.0,1450171.0,1705979.0,0.0,180.0,0.0,10801959.0
31,5775.6868746502,811.63481500567,15000.0,672318452.0,131491212.0,663313.0,663249.0,658.0,3193385.0,282545190.0,3179442.0,196312022.0,627.0,1456538.0,1720229.0,0.0,154.0,0.0,10862241.0
32,5776.822208442,851.35827742165,15000.0,686340988.0,134399125.0,675780.0,678054.0,1076.0,3269197.0,290104980.0,3379572.0,210569715.0,742.0,1505608.0,1772022.0,0.0,140.0,0.0,11162885.0
33,5774.0894877628,851.59058786816,15000.0,686560546.0,134257047.0,676870.0,677469.0,876.0,3301677.0,290229346.0,3306896.0,200432245.0,742.0,1505899.0,1776188.0,0.0,149.0,0.0,11157999.0
34,5772.4301181149,853.15901740491,15000.0,684812418.0,134173573.0,677805.0,678501.0,733.0,3302312.0,290286491.0,3404956.0,209100083.0,602.0,1510258.0,1783976.0,0.0,140.0,0.0,11161361.0
35,5775.9292361447,829.61982469246,15000.0,661496881.0,129507463.0,657051.0,657121.0,812.0,3190440.0,280629357.0,3300781.0,202208040.0,627.0,1464462.0,1721465.0,0.0,171.0,0.0,10797585.0
36,5776.2687278525,864.29685672829,15000.0,681737830.0,134475132.0,544724.0,411339.0,47247.0,650228.0,289743545.0,2943566.0,202972404.0,658.0,1515983.0,1784364.0,0.0,140.0,0.0,11145530.0
37,5759.609540537,739.23741426616,15000.0,688399400.0,134712475.0,678554.0,677424.0,560.0,3278290.0,290217242.0,3363247.0,210894988.0,909.0,1502206.0,1759773.0,0.0,168.0,0.0,11162342.0
38,5345.8298961307,778.14341530417,15000.0,730693740.0,149638829.0,659612.0,660832.0,460.0,2111861.0,280736569.0,2105043.0,253821500.0,813.0,1441815.0,1670526.0,0.0,135.0,0.0,10795558.0
39,1517.6714973103,477.52687300891,15000.0,890014861.0,174735280.0,684665.0,684513.0,414.0,2180793.0,290274005.0,2247500.0,273769052.0,551.0,776236.0,1188543.0,0.0,112.0,0.0,11164346.0
40,1515.5872676212,651.58090277316,15000.0,1870934951.0,345092173.0,1642860.0,1614415.0,123272.0,2358988.0,884284547.0,2650279.0,414494871.0,82297.0,1024055.0,1560234.0,0.0,398.0,0.0,34011384.0
41,1512.9486109315,139.91805257937,15000.0,15461309.0,2968506.0,9828.0,9722.0,266944.0,365724.0,369014815.0,354120.0,5027180.0,142543.0,174255.0,186843.0,0.0,119.0,0.0,14195839.0
42,1513.1379560116,146.20929764201,15000.0,18786074.0,3899344.0,9886.0,9802.0,255721.0,365626.0,370269597.0,366787.0,4534210.0,137317.0,159880.0,168842.0,0.0,80.0,0.0,14234024.0
43,1513.1242293246,151.54591659361,15000.0,15848739.0,3014760.0,10168.0,10173.0,266487.0,372315.0,362924517.0,501911.0,4810025.0,140085.0,177259.0,189391.0,0.0,147.0,0.0,13959100.0
44,1513.1034119522,158.97140477685,15000.0,16513184.0,3119461.0,10215.0,10314.0,272458.0,379918.0,370336761.0,367103.0,4946817.0,144726.0,180387.0,194058.0,0.0,119.0,0.0,14243433.0
45,1512.9123909437,157.11734934863,15000.0,16819875.0,3229215.0,10747.0,10811.0,274215.0,394360.0,373238662.0,604718.0,4905386.0,144037.0,177524.0,193565.0,0.0,114.0,0.0,14355514.0
46,1513.2133054547,149.88425660415,15000.0,15517924.0,2978810.0,9950.0,9990.0,268432.0,332203.0,368366043.0,366759.0,4820861.0,143609.0,177052.0,187087.0,0.0,107.0,0.0,14163757.0
47,1513.0556993972,122.33728054181,15000.0,15665422.0,3018301.0,10226.0,10266.0,258340.0,360535.0,365574359.0,314380.0,3767807.0,103518.0,90346.0,65570.0,0.0,585.0,0.0,14050790.0
48,2151.1765434059,147.34565806061,15000.0,17747860.0,3682341.0,9813.0,10249.0,257477.0,355964.0,373412164.0,434900.0,4018539.0,114856.0,152293.0,162347.0,0.0,144.0,0.0,14361878.0
49,7815.8579915964,119.27051423258,15000.0,14958184.0,3004667.0,8550.0,8690.0,205881.0,321127.0,370163205.0,331146.0,4141597.0,113762.0,138800.0,153311.0,0.0,119.0,0.0,14244325.0
50,7499.3774225213,1426.8796798339,15000.0,2356248974.0,453659104.0,2107088.0,2131963.0,25816.0,9578796.0,1323593372.0,9778034.0,773244352.0,81293.0,4099261.0,4820330.0,0.0,106.0,0.0,50897762.0
51,7829.0391999952,3824.3394908805,227.114,3007369381.0,592957975.0,2847305.0,3228568.0,2275.0,12040232.0,1285284271.0,12832435.0,927762123.0,1804.0,5456495.0,6305606.0,0.0,347.0,0.0,49438278.0
52,7815.2568442841,3855.5789009848,144.567,3078329198.0,604338455.0,2928755.0,2982448.0,2308.0,12086057.0,1305756753.0,12513490.0,939326391.0,1524.0,5580187.0,6415613.0,0.0,160.0,0.0,50218063.0
53,7826.6833723062,3912.3725081373,19.018,3031130734.0,596400299.0,3277475.0,3243048.0,1734.0,11838002.0,1287058261.0,12213496.0,925052038.0,1776.0,5575522.0,6616013.0,0.0,342.0,0.0,49506938.0
54,7824.315609386,3902.7869616788,15000.0,3052357832.0,596678657.0,2945884.0,2938948.0,1599.0,12182409.0,1306761511.0,13149819.0,939332779.0,1853.0,5638535.0,6635851.0,0.0,100.0,0.0,50259486.0
55,7828.8071564295,3933.3876032764,15000.0,3017759723.0,596651637.0,2943939.0,2976520.0,1709.0,12441098.0,1305846067.0,12688138.0,929612319.0,2567.0,5301266.0,6362018.0,0.0,118.0,0.0,50220259.0
56,7843.215252676,3932.8284891579,10.845,2964275743.0,585305411.0,3190970.0,2959252.0,3451.0,12071121.0,1294103978.0,12390427.0,921626558.0,1748.0,5796142.0,6749270.0,0.0,133.0,0.0,49770928.0
57,7783.7075888956,3780.7129650814,15000.0,2992656856.0,583967249.0,3173706.0,3170153.0,2829.0,12052041.0,1290591223.0,12808629.0,876871362.0,3237.0,5545152.0,6301684.0,0.0,1046.0,0.0,49645071.0
58,7376.7096586477,3683.6153980844,7.043,3092156856.0,606239049.0,3090559.0,3052793.0,4769.0,11847634.0,1281216409.0,12294744.0,952088511.0,1384.0,5275808.0,6627400.0,0.0,274.0,0.0,49272316.0
59,3336.127304796,2041.2139218378,15000.0,3221792769.0,640849516.0,3228462.0,3289499.0,1159.0,11500623.0,1289317500.0,11638463.0,997836434.0,946.0,5018723.0,6577314.0,0.0,96.0,0.0,49593118.0
60,3335.5257619846,2031.3867607981,6.326,3204267097.0,638016662.0,3157801.0,3185399.0,1668.0,10738173.0,1407018960.0,11535815.0,1156138133.0,1644.0,5009989.0,6533899.0,0.0,129.0,0.0,54102683.0
61,3317.4678852223,1772.2748895409,7.683,2202958354.0,432553731.0,2187062.0,2183520.0,1347.0,8033996.0,869465880.0,8141269.0,682277075.0,909.0,3470330.0,4594597.0,0.0,130.0,0.0,33440425.0
62,3336.9959317029,1460.9793645326,5.597,2123578161.0,421007906.0,2139803.0,2132227.0,1246.0,7788176.0,859875548.0,7839147.0,657356226.0,954.0,3353957.0,4364310.0,0.0,83.0,0.0,33069612.0
63,3336.3923667384,1437.5815728267,15000.0,2104330876.0,416778230.0,2463646.0,2479651.0,1364.0,7950880.0,862114853.0,8298386.0,651628339.0,568.0,3457407.0,4777283.0,0.0,111.0,0.0,33160058.0
64,3335.7166192813,1444.9751023919,15000.0,2181660648.0,428507190.0,2169784.0,2168968.0,1290.0,8072055.0,864804806.0,8262543.0,667149852.0,866.0,3542685.0,4395246.0,0.0,74.0,0.0,33265690.0
65,3336.212251905,1420.5693120199,15000.0,2182295275.0,428287771.0,2172135.0,2173332.0,1049.0,8133878.0,867946130.0,8212085.0,672041429.0,4522.0,3476059.0,4533314.0,0.0,91.0,0.0,33378492.0
66,3336.3989517061,1460.3659542972,15000.0,2179719477.0,428595461.0,2175164.0,2161911.0,2933.0,8066390.0,868033847.0,8302356.0,658396525.0,1075.0,3425747.0,4629495.0,0.0,121.0,0.0,33386570.0
67,3336.4530313031,1461.7130030492,15000.0,2249199141.0,439301320.0,2175902.0,2171173.0,1846.0,8053039.0,867125437.0,7383153.0,558633379.0,1353.0,3119156.0,4323180.0,0.0,344.0,0.0,33356339.0
68,3696.2218446856,1504.1408477458,15000.0,2081231286.0,399727394.0,2060565.0,2056867.0,6199.0,8085695.0,859340516.0,8380875.0,644056867.0,2142.0,3488502.0,4391770.0,0.0,111.0,0.0,33050680.0
69,6911.2281586265,2403.5309167673,90.121,2010269600.0,395079692.0,2376152.0,2379130.0,1764.0,8237302.0,857171238.0,8380846.0,621444494.0,2012.0,3818767.0,4706999.0,0.0,94.0,0.0,32967760.0
70,6915.6037565564,2468.7247527712,13.056,2380828309.0,467262479.0,2418024.0,2416450.0,3143.0,9374501.0,1007107657.0,9614104.0,727064631.0,1958.0,4327060.0,5206676.0,0.0,123.0,0.0,38735121.0
71,6909.4217203138,5635.902399026,17.226,6239040773.0,1228790143.0,6410178.0,6406760.0,1408.0,21670752.0,2592443794.0,22039773.0,1931779243.0,3914.0,9665296.0,11706403.0,0.0,33.0,0.0,99707059.0
72,6909.2624004209,6908.5190517866,16.646,6271782252.0,1233206434.0,6620164.0,6623675.0,1247.0,21583696.0,2592342995.0,22068913.0,1926993633.0,563.0,9863503.0,11748159.0,0.0,173.0,0.0,99704203.0
73,6912.2542484623,6911.6099886362,15.878,6334565469.0,1235013303.0,6720572.0,6727196.0,685.0,21881460.0,2592530427.0,22075262.0,1921880935.0,695.0,9861680.0,11870109.0,0.0,9.0,0.0,99711150.0
74,6903.0094999588,6884.6375772679,14.98,6289218532.0,1228331283.0,6439098.0,6436726.0,11854.0,21835930.0,2592526691.0,22143356.0,1916059345.0,763.0,9883942.0,11914787.0,0.0,50.0,0.0,99710758.0
75,6914.9983149565,6914.8907082255,15.111,6293337472.0,1227831705.0,6467390.0,6469043.0,1113.0,21887466.0,2592419711.0,22229511.0,1914337317.0,775.0,9901232.0,12033402.0,0.0,9.0,0.0,99707351.0
76,6911.8192367719,6910.7151007545,13.99,6287394738.0,1233699743.0,6578810.0,6577897.0,640.0,21793852.0,2592304086.0,22287506.0,1922133119.0,584.0,9888840.0,12014934.0,0.0,58.0,0.0,99703158.0
77,6909.2188097486,6910.1527715043,12.589,6287908682.0,1232684474.0,6457621.0,6459684.0,567.0,21647912.0,2592508749.0,21890612.0,1900842258.0,1888.0,9641965.0,11896090.0,0.0,750.0,0.0,99711694.0
78,6791.8443589129,6570.4342096287,9.139,6282427282.0,1236611365.0,6810310.0,6872682.0,1966.0,21425542.0,2592153064.0,21789322.0,1940992365.0,2499.0,9721445.0,12094121.0,0.0,315.0,0.0,99697955.0
79,6106.537446142,6105.9534872599,14.054,6310281149.0,1243844188.0,6845630.0,6994624.0,1004.0,21902834.0,2592279411.0,22355515.0,1953596416.0,873.0,9520042.0,12125031.0,0.0,442.0,0.0,99701194.0
80,6105.6692309584,6106.4393536917,10.461,6359838126.0,1249805023.0,7064816.0,7041608.0,1187.0,21829347.0,2592470173.0,21735662.0,1869454168.0,813.0,8915904.0,11365016.0,0.0,63.0,0.0,99714971.0
81,5964.0121296417,3741.6881303728,14.4,1514666323.0,298213183.0,1439485.0,1444458.0,1132.0,5838750.0,748204315.0,6683408.0,536576030.0,938.0,2849072.0,3478347.0,0.0,115.0,0.0,28767178.0
82,6110.1640296113,802.54794317618,15000.0,587515958.0,114852567.0,598652.0,600279.0,765.0,3086149.0,258966690.0,3060434.0,171595842.0,950.0,1302699.0,1530589.0,0.0,125.0,0.0,9959745.0
83,6111.0473135191,810.57275579507,15000.0,585404007.0,114474614.0,599418.0,600006.0,650.0,3105346.0,259177683.0,3197669.0,179104929.0,1202.0,1320786.0,1666780.0,0.0,133.0,0.0,9968301.0
84,6109.4309363032,646.40150550965,15000.0,598006102.0,117302398.0,583798.0,588030.0,1281.0,2975084.0,259185167.0,3088350.0,183920238.0,26194.0,265667.0,516573.0,0.0,108.0,0.0,9969118.0
85,6106.0354683001,766.54354977377,15000.0,601033240.0,117620203.0,581768.0,554991.0,4324.0,2858544.0,259067389.0,3081263.0,184351024.0,663.0,1379068.0,1609913.0,0.0,117.0,0.0,9964098.0
86,6109.5081823417,740.727227488,15000.0,602559129.0,117784563.0,598684.0,598736.0,725.0,3006787.0,259163220.0,3098858.0,183397424.0,3404.0,1338915.0,1600554.0,0.0,117.0,0.0,9967591.0
87,6108.2876745699,738.52865302518,15000.0,402982660.0,82833036.0,389165.0,413746.0,12522.0,2870529.0,258945512.0,3532994.0,184059743.0,550.0,1378363.0,1619524.0,0.0,117.0,0.0,9952265.0
88,6229.5374085251,588.01334501827,15000.0,590009041.0,115415619.0,511191.0,511469.0,840.0,3048669.0,258870269.0,3264945.0,177161898.0,48768.0,206965.0,458527.0,0.0,133.0,0.0,9961575.0
89,7550.091997078,676.43846301069,15000.0,602869865.0,117177791.0,539799.0,534458.0,610.0,2987435.0,259086882.0,3112533.0,179098370.0,1075.0,1412814.0,1537314.0,0.0,175.0,0.0,9962909.0
90,7539.4450037085,691.27617013348,15000.0,602318777.0,90205689.0,351525.0,334022.0,31043.0,2627154.0,259091578.0,3108756.0,174216020.0,950.0,1406528.0,1584684.0,0.0,117.0,0.0,9965453.0
91,7299.7525735306,392.57026112336,15000.0,733013330.0,160111914.0,673023.0,775903.0,4277.0,3551867.0,392235013.0,3477703.0,190619963.0,55514.0,868976.0,626466.0,0.0,147.0,0.0,15085976.0
92,7537.3395593733,872.87472772456,15000.0,1311956487.0,249388200.0,1452656.0,1461722.0,1494.0,4869025.0,517956016.0,5227252.0,396608942.0,4711.0,2242771.0,2712701.0,0.0,100.0,0.0,19921296.0
93,7550.2413875793,949.45501053434,15000.0,1277422662.0,249889750.0,1054027.0,1073960.0,2300.0,4936087.0,518234836.0,5001116.0,375479674.0,1870.0,2284872.0,2666235.0,0.0,133.0,0.0,19932405.0
94,7556.9627698038,1062.9894451806,15000.0,1253780831.0,247072425.0,1046655.0,1060948.0,1130.0,5053167.0,518049110.0,5243856.0,386262200.0,1976.0,2337102.0,2500317.0,0.0,108.0,0.0,19924807.0
95,7556.7971528962,1061.1063563385,15000.0,1276447226.0,239672440.0,1067379.0,1041115.0,1301.0,5235943.0,528514904.0,5333589.0,357764933.0,1961.0,2420569.0,2797216.0,0.0,77.0,0.0,20326183.0
96,7550.9464568822,1166.0356663999,15000.0,1217368050.0,237984872.0,1088350.0,1048595.0,1206.0,5129401.0,518788343.0,5852782.0,369954250.0,2416.0,2256706.0,2748493.0,0.0,117.0,0.0,19946019.0
97,7567.0420632345,1246.3602339259,15000.0,1263733837.0,244592002.0,1121877.0,1071663.0,1330.0,4939324.0,517864803.0,5486533.0,381210696.0,1163.0,2328751.0,2698319.0,0.0,175.0,0.0,19922955.0
98,7456.3185609815,1186.5839255417,15000.0,1290124617.0,221565165.0,1023778.0,866767.0,28423.0,4117480.0,517158995.0,5626513.0,371950787.0,1112.0,2342423.0,2634504.0,0.0,242.0,0.0,19908981.0
99,6759.0175311878,1314.1762501375,15000.0,1272078326.0,252054066.0,1212970.0,1162236.0,1055.0,5089740.0,517807538.0,5704882.0,388839183.0,874.0,2208698.0,2691570.0,0.0,58.0,0.0,19910978.0
100,6762.8544592612,1332.9576070966,17.123,1276370905.0,242850982.0,1186912.0,1134563.0,2815.0,4990798.0,517632556.0,5299889.0,388090118.0,937.0,2295314.0,2696668.0,0.0,50.0,0.0,19909145.0
101,6770.6108668607,1367.6531694559,23.645,3126278683.0,615713340.0,3345715.0,3326789.0,2360.0,10757754.0,1261984535.0,11038726.0,941623275.0,2363.0,4745693.0,5662898.0,0.0,59.0,0.0,48542300.0
102,6773.7798562471,6586.1721916463,21.641,6551670429.0,1285792443.0,6869840.0,6872453.0,1150.0,20419290.0,2592286564.0,20924098.0,2000462668.0,875.0,9298300.0,11198612.0,0.0,119.0,0.0,99703153.0
103,6768.9300420232,6767.6580016051,19.222,6548783754.0,1285572972.0,6696663.0,6697695.0,845.0,20536831.0,2592298151.0,20849195.0,1992330762.0,738.0,9324993.0,11163187.0,0.0,133.0,0.0,99709388.0
104,6772.6406345585,6774.2935133238,166.499,6494486524.0,1270552127.0,6329173.0,6879534.0,720.0,20446543.0,2592298268.0,20855352.0,1994180104.0,563.0,9353276.0,11256714.0,0.0,56.0,0.0,99702989.0
105,6760.9547951409,6759.9886787998,15.641,6451740989.0,1272267099.0,6498054.0,6402621.0,658.0,20569654.0,2592367048.0,20969792.0,1998882372.0,526.0,9255587.0,11208074.0,0.0,142.0,0.0,99705237.0
106,6770.0735969666,6770.439204558,245.984,6490678709.0,1276132613.0,6354534.0,6752682.0,1382.0,20497754.0,2592341004.0,20914065.0,1992175954.0,475.0,9216891.0,11267124.0,0.0,201.0,0.0,99704608.0
107,6770.2602840701,6769.7837824903,291.853,6433498427.0,1267967621.0,6532661.0,6536659.0,625.0,20444086.0,2592436990.0,21005431.0,1999184820.0,361.0,9286666.0,11260145.0,0.0,101.0,0.0,99708486.0
108,6897.8287804997,6754.9772640955,79.501,6408652603.0,1264301500.0,5878564.0,5916993.0,2532.0,19908353.0,2592160127.0,20179817.0,1934902587.0,3440.0,8541396.0,10275737.0,0.0,442.0,0.0,99682612.0
109,7914.0583084424,6178.9861615275,40.16,6097770540.0,1203101751.0,5926418.0,5927200.0,3477.0,20977571.0,2591505593.0,22368055.0,1881209132.0,2701.0,10049219.0,11750977.0,0.0,111.0,0.0,99673923.0
110,8142.8644463235,8095.3855988453,12.96,6091063905.0,1198789406.0,6140312.0,6144489.0,1410.0,22145095.0,2592433688.0,22765890.0,1884472288.0,1556.0,10154373.0,11684372.0,0.0,167.0,0.0,99701739.0
111,8151.4913954245,8122.1720158595,31.814,6142092363.0,1206410973.0,5867590.0,5857309.0,1161.0,22270138.0,2592404266.0,22589904.0,1890147330.0,1300.0,10248504.0,11794330.0,0.0,8.0,0.0,99709613.0
112,8161.6658533091,8153.6836628669,16.89,6162756147.0,1198226959.0,5956370.0,5963617.0,1255.0,22401216.0,2592279309.0,22685382.0,1875748498.0,1698.0,10276298.0,11847988.0,0.0,0.0,0.0,99700852.0
113,8162.9689172392,8129.3062911527,18.576,6154556509.0,1200151154.0,5905838.0,5912813.0,1175.0,22408384.0,2592333883.0,22755430.0,1888368812.0,1287.0,10280450.0,12061096.0,0.0,50.0,0.0,99700785.0
114,8159.1850131257,8150.7469892548,33.574,6134253605.0,1197686621.0,6072921.0,6075250.0,1399.0,22248617.0,2592274557.0,22671501.0,1878364870.0,1263.0,10341999.0,12058076.0,0.0,9.0,0.0,99696167.0
115,8148.3498588605,8142.6972959239,25.997,6168478613.0,1209467877.0,6177518.0,6177314.0,1386.0,22203273.0,2592284648.0,22787817.0,1883204731.0,1125.0,10230262.0,11900686.0,0.0,115.0,0.0,99705987.0
116,8179.1496143629,8160.5416467333,6.0,6142729578.0,1202439377.0,6207995.0,6216572.0,1056.0,22311387.0,2592382888.0,22740330.0,1869002501.0,1050.0,10337617.0,12087860.0,0.0,250.0,0.0,99707380.0
117,8160.3735073794,8154.4117605906,6.061,6083872949.0,1196546560.0,6164003.0,6088265.0,935.0,22290813.0,2592240904.0,22808747.0,1867369631.0,1076.0,10414807.0,12168116.0,0.0,28.0,0.0,99699623.0
118,7432.8950803956,7226.0648086046,4.79,7640523629.0,1507415913.0,6696344.0,6611333.0,690.0,14320880.0,2592478095.0,13902863.0,2425237860.0,857.0,6047501.0,7684891.0,0.0,233.0,0.0,99709271.0
119,904.61663825964,904.61657275869,7.737,9214769544.0,1816643216.0,7097093.0,6877001.0,2629.0,6289958.0,2592273106.0,6397696.0,2855233902.0,863.0,2574475.0,3688338.0,0.0,4052.0,0.0,99701843.0
120,904.61664110293,904.6166148957,5.053,9198441444.0,1818616035.0,7255976.0,7262180.0,4492.0,6229749.0,2592790787.0,6302839.0,2875932948.0,1311.0,2554582.0,3655210.0,0.0,93.0,0.0,99721597.0
121,904.61644733808,904.61679536329,6.118,9275278664.0,1829923349.0,7328703.0,7337383.0,951.0,6309419.0,2592550657.0,6405161.0,2857987868.0,704.0,2573716.0,3635014.0,0.0,83.0,0.0,99712555.0
122,904.61934335862,904.61659645276,4.925,9197425425.0,1818877861.0,7656166.0,7641405.0,1138.0,6223269.0,2592433750.0,6326714.0,2864195068.0,350.0,2581178.0,3642546.0,0.0,9.0,0.0,99709608.0
