System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,Socket 1-EXEC,Socket 1-IPC,Socket 1-FREQ,Socket 1-AFREQ,Socket 1-L3MISS,Socket 1-L2MISS,Socket 1-L3HIT,Socket 1-L2HIT,Socket 1-L3MPI,Socket 1-L2MPI,Socket 1-L3OCC,Socket 1-READ,Socket 1-WRITE,Socket 1-LOCAL,Socket 1-TEMP,Socket 1-INST,Socket 1-ACYC,Socket 1-TIME(ticks),Socket 1-PhysIPC,Socket 1-PhysIPC%,Socket 1-INSTnom,Socket 1-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,SKT1 Core C-State-C0res%,SKT1 Core C-State-C1res%,SKT1 Core C-State-C3res%,SKT1 Core C-State-C6res%,SKT1 Core C-State-C7res%,SKT1 Package C-State-C0res%,SKT1 Package C-State-C2res%,SKT1 Package C-State-C3res%,SKT1 Package C-State-C6res%,SKT1 Package C-State-C7res%,Proc Energy (Joules)-SKT0,Proc Energy (Joules)-SKT1,DRAM Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT1,LLCRDMISSLAT (ns)-SKT0,LLCRDMISSLAT (ns)-SKT1,UncFREQ (Ghz)-SKT0,UncFREQ (Ghz)-SKT1,Core4 (Socket 0)-EXEC,Core4 (Socket 0)-IPC,Core4 (Socket 0)-FREQ,Core4 (Socket 0)-AFREQ,Core4 (Socket 0)-L3MISS,Core4 (Socket 0)-L2MISS,Core4 (Socket 0)-L3HIT,Core4 (Socket 0)-L2HIT,Core4 (Socket 0)-L3MPI,Core4 (Socket 0)-L2MPI,Core4 (Socket 0)-L3OCC,Core4 (Socket 0)-C0res%,Core4 (Socket 0)-C1res%,Core4 (Socket 0)-C3res%,Core4 (Socket 0)-C6res%,Core4 (Socket 0)-C7res%,Core4 (Socket 0)-TEMP,Core4 (Socket 0)-INST,Core4 (Socket 0)-ACYC,Core4 (Socket 0)-TIME(ticks),Core4 (Socket 0)-PhysIPC,Core4 (Socket 0)-PhysIPC%,Core4 (Socket 0)-INSTnom,Core4 (Socket 0)-INSTnom%,-
2024-02-27,11:25:35.104,0.28,3.16,0.09,1.12,0.09,6.91,0.99,0.52,0.0000,0.0005, 12240,0.19,0.17,99,48,14667.98,4641.83,2599.13,6.32,158.00,0.56,14.11,0.05,1.39,0.04,1.18,0.05,2.78,0.98,0.89,0.0000,0.0011, 22120,0.12,0.01,96,45,2567.18,1852.76,2599.13,2.77,69.28,0.10,2.47,8.00,67.77,0.02,24.21,0.00,100.00,0.00,0.00,0.00,0.00,3.01,33.99,0.23,62.77,0.00,100.00,0.00,0.00,0.00,0.00,75.48,55.78,4.18 ,4.35 ,632467.38 ,636431.60 ,3.00,3.00,0.83,3.58,0.23,1.12,0.00,0.78,1.00,0.14,0.0000,0.0004,   400,20.85,79.15,0.00,0.00,0.00,49,2164.51,604.40,2599.13,7.16,179.06,1.67,41.64,
2024-02-27,11:25:36.105,0.15,2.31,0.06,1.12,0.09,15.38,0.99,0.40,0.0000,0.0020, 13840,0.73,0.64,99,47,7748.39,3356.62,2598.04,4.62,115.42,0.30,7.46,0.03,1.55,0.02,1.22,0.04,2.20,0.98,0.39,0.0000,0.0014, 22600,0.46,0.02,96,44,1624.95,1045.34,2598.04,3.11,77.72,0.06,1.56,5.79,76.92,0.01,17.28,0.00,100.00,0.00,0.00,0.00,0.00,1.65,28.55,0.14,69.65,0.00,100.00,0.00,0.00,0.00,0.00,76.98,52.36,4.56 ,4.41 ,0.33 ,0.33 ,3.00,3.00,0.44,2.83,0.16,1.12,0.00,1.85,1.00,0.13,0.0000,0.0016,   360,14.00,86.00,0.00,0.00,0.00,49,1146.19,405.62,2598.04,5.65,141.29,0.88,22.06,
2024-02-27,11:25:37.105,0.15,2.37,0.06,1.12,0.08,15.64,0.99,0.39,0.0000,0.0020, 14880,0.72,0.63,99,47,7886.14,3326.24,2597.59,4.74,118.54,0.30,7.59,0.03,1.59,0.02,1.22,0.01,2.14,0.99,0.39,0.0000,0.0013, 23560,0.44,0.01,96,44,1602.83,1010.45,2597.59,3.17,79.31,0.06,1.54,5.74,76.97,0.01,17.28,0.00,100.00,0.00,0.00,0.00,0.00,1.60,28.65,0.15,69.60,0.00,100.00,0.00,0.00,0.00,0.00,77.05,52.40,4.56 ,4.40 ,0.33 ,0.33 ,3.00,3.00,0.45,2.89,0.16,1.12,0.00,1.89,1.00,0.13,0.0000,0.0016,   640,13.99,86.01,0.00,0.00,0.00,49,1169.25,405.23,2597.59,5.77,144.27,0.90,22.51,
2024-02-27,11:25:38.105,0.15,2.31,0.06,1.12,0.09,15.23,0.99,0.40,0.0000,0.0020, 15040,0.71,0.62,99,46,7562.05,3268.04,2597.53,4.63,115.70,0.29,7.28,0.03,1.56,0.02,1.22,0.01,2.13,1.00,0.39,0.0000,0.0013, 23880,0.43,0.01,95,44,1630.41,1048.22,2597.53,3.11,77.77,0.06,1.57,5.64,77.10,0.01,17.25,0.00,100.00,0.00,0.00,0.00,0.00,1.66,28.27,0.16,69.92,0.00,100.00,0.00,0.00,0.00,0.00,77.16,52.35,4.57 ,4.39 ,0.33 ,0.33 ,3.00,3.00,0.43,2.83,0.15,1.12,0.00,1.84,1.00,0.13,0.0000,0.0017,   760,13.58,86.42,0.00,0.00,0.00,49,1113.32,393.56,2597.53,5.66,141.44,0.86,21.43,
2024-02-27,11:25:39.105,0.15,2.25,0.07,1.12,0.11,15.51,0.99,0.39,0.0000,0.0020, 16520,0.71,0.62,99,46,7831.52,3475.90,2597.40,4.51,112.65,0.30,7.54,0.03,1.61,0.02,1.22,0.01,2.11,1.00,0.39,0.0000,0.0013, 23760,0.43,0.01,95,43,1637.67,1017.73,2597.40,3.22,80.46,0.06,1.58,6.00,77.33,0.02,16.66,0.00,100.00,0.00,0.00,0.00,0.00,1.60,28.60,0.14,69.66,0.00,100.00,0.00,0.00,0.00,0.00,77.25,52.42,4.55 ,4.40 ,0.33 ,0.33 ,3.00,3.00,0.43,2.77,0.16,1.12,0.00,1.87,1.00,0.13,0.0000,0.0017,   680,14.03,85.97,0.00,0.00,0.00,48,1127.50,406.33,2597.40,5.55,138.74,0.87,21.71,
2024-02-27,11:25:40.105,0.15,2.31,0.07,1.12,0.13,16.39,0.99,0.40,0.0000,0.0020, 17680,0.66,0.62,97,46,8002.23,3466.84,2597.71,4.62,115.41,0.31,7.70,0.03,1.44,0.02,1.20,0.08,2.54,0.97,0.40,0.0000,0.0016, 23480,0.50,0.04,94,43,1631.53,1129.22,2597.71,2.89,72.24,0.06,1.57,5.98,77.70,0.03,16.29,0.00,100.00,0.00,0.00,0.00,0.00,1.81,31.67,0.34,66.18,0.00,100.00,0.00,0.00,0.00,0.00,78.08,53.23,4.54 ,4.44 ,0.33 ,0.33 ,3.00,3.00,0.44,2.81,0.16,1.12,0.00,1.97,1.00,0.13,0.0000,0.0017,   960,13.92,86.08,0.00,0.00,0.00,48,1133.88,403.38,2597.71,5.62,140.55,0.87,21.82,
2024-02-27,11:25:41.106,0.16,2.43,0.06,1.12,0.06,17.18,1.00,0.39,0.0000,0.0021, 18280,0.62,0.57,99,46,8156.45,3353.51,2597.97,4.86,121.61,0.31,7.85,0.03,1.56,0.02,1.22,0.03,2.09,0.99,0.39,0.0000,0.0013, 23960,0.45,0.01,96,42,1577.18,1012.72,2597.97,3.11,77.87,0.06,1.52,5.79,77.54,0.02,16.66,0.00,100.00,0.00,0.00,0.00,0.00,1.60,28.93,0.16,69.31,0.00,100.00,0.00,0.00,0.00,0.00,78.44,52.49,4.52 ,4.40 ,0.00 ,485868.22 ,3.00,3.00,0.46,2.91,0.16,1.12,0.00,2.12,1.00,0.13,0.0000,0.0018,  1240,14.05,85.95,0.00,0.00,0.00,48,1185.99,407.09,2597.97,5.83,145.67,0.91,22.83,
2024-02-27,11:25:42.105,0.16,2.49,0.06,1.12,0.06,17.05,1.00,0.39,0.0000,0.0021, 17640,0.61,0.57,99,46,8099.77,3254.45,2595.30,4.98,124.44,0.31,7.80,0.03,1.63,0.02,1.22,0.01,2.10,1.00,0.39,0.0000,0.0013, 24240,0.43,0.01,96,43,1654.90,1017.46,2595.30,3.25,81.32,0.06,1.59,5.62,76.89,0.01,17.48,0.00,100.00,0.00,0.00,0.00,0.00,1.60,28.40,0.15,69.84,0.00,100.00,0.00,0.00,0.00,0.00,78.14,52.42,4.51 ,4.39 ,0.33 ,0.00 ,3.00,3.00,0.45,2.96,0.15,1.12,0.00,2.11,1.00,0.13,0.0000,0.0018,  1000,13.72,86.28,0.00,0.00,0.00,47,1174.45,397.09,2595.30,5.92,147.88,0.91,22.63,
2024-02-27,11:25:43.105,0.16,2.44,0.06,1.12,0.07,17.32,1.00,0.39,0.0000,0.0021, 18680,0.61,0.57,99,45,8167.14,3349.07,2597.24,4.88,121.93,0.31,7.86,0.03,1.56,0.02,1.22,0.01,2.14,0.99,0.39,0.0000,0.0013, 24120,0.43,0.01,95,42,1622.78,1038.87,2597.24,3.12,78.10,0.06,1.56,5.78,76.76,0.02,17.44,0.00,100.00,0.00,0.00,0.00,0.00,1.64,28.44,0.13,69.78,0.00,100.00,0.00,0.00,0.00,0.00,78.35,52.50,4.50 ,4.40 ,0.33 ,0.00 ,3.00,3.00,0.45,2.89,0.16,1.12,0.01,2.14,1.00,0.13,0.0000,0.0018,  1160,14.07,85.93,0.00,0.00,0.00,48,1178.98,407.57,2597.24,5.79,144.63,0.91,22.70,
2024-02-27,11:25:44.105,0.16,2.49,0.06,1.12,0.06,17.55,1.00,0.38,0.0000,0.0021, 18920,0.61,0.56,99,46,8268.72,3316.58,2597.30,4.99,124.66,0.32,7.96,0.03,1.61,0.02,1.22,0.02,2.20,0.99,0.39,0.0000,0.0014, 24200,0.43,0.01,96,43,1615.99,1005.32,2597.30,3.21,80.37,0.06,1.56,5.72,76.99,0.01,17.27,0.00,100.00,0.00,0.00,0.00,0.00,1.58,28.39,0.13,69.89,0.00,100.00,0.00,0.00,0.00,0.00,78.32,52.52,4.53 ,4.39 ,0.33 ,0.00 ,3.00,3.00,0.46,2.95,0.16,1.12,0.00,2.17,1.00,0.13,0.0000,0.0018,   920,14.05,85.95,0.00,0.00,0.00,47,1202.38,407.15,2597.30,5.91,147.66,0.93,23.15,
