,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads,bridge_mem-stores,bridge_iTLB-loads,bridge_mem-loads,bridge_bus-cycles
0,4777.3151869676,0.0,36.841,931696228.0,156010394.0,711953.0,764014.0,14066.0,1879920.0,402673483.0,2414375.0,352895757.0,832.0,1244419.0,1450836.0,0.0,376.0,0.0,15493389.0
1,5596.9194452639,4249.9150479098,18.263,7014929995.0,1378625469.0,6643940.0,6656178.0,3802.0,18210047.0,2592447050.0,18740251.0,2156519627.0,1944.0,8173503.0,9984542.0,0.0,300.0,0.0,99707479.0
2,5747.9259017594,5716.3560392922,18.067,6958020876.0,1361068058.0,7124663.0,7131258.0,2328.0,18365763.0,2592048701.0,18753194.0,2143189844.0,1476.0,8212674.0,10023202.0,0.0,399.0,0.0,99699067.0
3,5748.299533305,5730.6609256321,15.52,7000182600.0,1368746793.0,6539326.0,6538488.0,960.0,18413312.0,2592413908.0,18816674.0,2151790805.0,1138.0,8244294.0,10012434.0,0.0,222.0,0.0,99708561.0
4,5750.0410459647,5737.3448253187,18.122,7017166856.0,1362911058.0,6881512.0,6876177.0,1184.0,18388251.0,2592405460.0,18749689.0,2137230056.0,1250.0,8248125.0,10137762.0,0.0,300.0,0.0,99704160.0
5,5741.2394669427,5703.2027194331,68.963,6923162533.0,1364183363.0,6857881.0,6891700.0,1511.0,18322536.0,2592437830.0,18872451.0,2144033579.0,1013.0,8271564.0,10142707.0,0.0,28.0,0.0,99710359.0
6,5748.9205464098,5745.5464308576,222.551,7002139616.0,1373593981.0,6567123.0,6565288.0,8309.0,18418400.0,2592455457.0,18796086.0,2131061312.0,1181.0,8261409.0,10083860.0,0.0,125.0,0.0,99709795.0
7,5748.0835354437,5736.2742781679,15000.0,6995702162.0,1374537912.0,6953727.0,6876588.0,928.0,18298354.0,2592502036.0,18764458.0,2135646247.0,1726.0,8300058.0,10155867.0,0.0,58.0,0.0,99696578.0
8,5534.3655616324,5122.3592457603,15000.0,6842380704.0,1359274488.0,6448404.0,6451648.0,2171.0,17621823.0,2591747621.0,18267350.0,2146505283.0,3016.0,7619006.0,9860356.0,0.0,936.0,0.0,99688833.0
9,4385.1186452961,3942.0407484832,15000.0,3536611035.0,698072300.0,3327306.0,3295264.0,1117.0,8684200.0,1445593980.0,9286539.0,1087314999.0,1181.0,4182672.0,5216220.0,0.0,201.0,0.0,55605902.0
10,4437.9723525875,592.70774299135,15000.0,658323700.0,129100383.0,622378.0,623099.0,600.0,2717166.0,259229450.0,2787848.0,201091659.0,9604.0,1212815.0,1465346.0,0.0,100.0,0.0,9968849.0
11,4437.6800677486,612.08919321989,15000.0,655156854.0,128465602.0,621898.0,625067.0,585.0,2711368.0,259021837.0,2743448.0,198326594.0,748.0,1232964.0,1481366.0,0.0,150.0,0.0,9962666.0
12,4437.6721677029,580.64420350773,15000.0,607996440.0,121557792.0,592661.0,503149.0,20354.0,1981530.0,258936626.0,2720214.0,90151891.0,7783.0,1208698.0,1463574.0,0.0,112.0,0.0,9957815.0
13,4437.6263462453,606.43079878475,15000.0,658599212.0,129067555.0,618401.0,618575.0,705.0,2630082.0,259137765.0,2759419.0,187131626.0,537.0,1230936.0,1487707.0,0.0,112.0,0.0,9966407.0
14,4438.7014134593,608.86061781725,15000.0,653823472.0,128053366.0,626388.0,624446.0,4604.0,2562158.0,258847636.0,3327726.0,200191041.0,663.0,1239956.0,1488122.0,0.0,100.0,0.0,9960318.0
15,4436.9719510963,628.40138737413,15000.0,606247214.0,121413666.0,595512.0,621470.0,976.0,2719837.0,259426596.0,3202592.0,169496845.0,4540.0,1139982.0,1295070.0,0.0,117.0,0.0,9973714.0
16,4418.4913829003,583.17994435044,15000.0,576979303.0,130061598.0,663817.0,662927.0,5582.0,2496453.0,250507647.0,2729813.0,193327267.0,484.0,2934301.0,1226698.0,0.0,121.0,0.0,9640593.0
17,4437.6562135444,622.63023966036,15000.0,589750227.0,118707779.0,723293.0,721796.0,2815.0,2689650.0,257233763.0,2831225.0,194682284.0,1213.0,1032528.0,1483289.0,0.0,132.0,0.0,9886962.0
18,4475.3694426399,547.49176500662,568.26,410290020.0,84099714.0,426884.0,546713.0,2212.0,2760221.0,259508457.0,3037073.0,197172071.0,1200.0,1247712.0,1514129.0,0.0,100.0,0.0,9981232.0
19,5039.7766563731,566.02962795032,15000.0,25016228.0,4115090.0,13117.0,9433.0,160919.0,316055.0,308683357.0,644918.0,46396661.0,1269.0,1352840.0,1577131.0,0.0,139.0,0.0,11884530.0
20,4983.456666932,732.26095215948,15000.0,1138325112.0,225524880.0,1067086.0,1100072.0,1495.0,3782568.0,435188646.0,3633675.0,350982432.0,1848.0,1635708.0,2153535.0,0.0,84.0,0.0,16733269.0
21,5058.1235179932,884.4139335595,15000.0,1112072183.0,220457268.0,1510047.0,1448178.0,7837.0,3393032.0,426028695.0,4094635.0,331866448.0,802.0,1673684.0,2021866.0,0.0,55.0,0.0,16393149.0
22,5062.2449486643,906.03741825626,226.886,1156709836.0,224678831.0,1100162.0,1059478.0,1970.0,3773952.0,435259551.0,3998489.0,346555807.0,441.0,1720720.0,2072338.0,0.0,154.0,0.0,16741420.0
23,5061.8205282422,905.0776931909,15000.0,1122535380.0,218937645.0,1071548.0,1063693.0,533.0,3729284.0,425080673.0,3458759.0,239474053.0,1384.0,1638726.0,2018174.0,0.0,150.0,0.0,16346180.0
24,5061.0201943521,910.10586359714,113.084,1070699623.0,217004846.0,1001304.0,1067611.0,1726.0,3818784.0,435012406.0,3752779.0,348711608.0,693.0,1723927.0,1973583.0,0.0,28.0,0.0,16731111.0
25,5059.5335849954,945.03347411026,15000.0,1123384451.0,223254031.0,1071051.0,1101621.0,936.0,3820413.0,435115160.0,3685755.0,348100329.0,483.0,1720095.0,1834488.0,0.0,105.0,0.0,16730919.0
26,5060.4237081393,899.77324576307,15000.0,1125081238.0,218307739.0,1073207.0,1043164.0,714.0,3432308.0,424610910.0,3920404.0,341717170.0,666.0,1684280.0,2031310.0,0.0,96.0,0.0,16331040.0
27,5062.7864875529,958.97985810889,15000.0,1116048926.0,219592386.0,1069785.0,1248087.0,1231.0,3768893.0,435370975.0,4207087.0,339498352.0,609.0,1735098.0,2104421.0,0.0,70.0,0.0,16745197.0
28,5179.0060990951,866.97865921957,31.817,1097014237.0,214434852.0,1054029.0,1060050.0,551.0,3824081.0,426448949.0,3020616.0,181863271.0,18654.0,1745760.0,2063508.0,0.0,82.0,0.0,16393268.0
29,6543.0839995442,1001.7613581628,16.221,1095954692.0,213647752.0,1544017.0,1419171.0,3738.0,4134990.0,442710010.0,4860563.0,327696561.0,940.0,1937544.0,2269908.0,0.0,57.0,0.0,17030282.0
30,6567.0200255539,4373.2146892092,28.298,6572946149.0,1292825655.0,6594823.0,6617155.0,1685.0,19565098.0,2574482144.0,20062424.0,2012962873.0,1035.0,8724161.0,10587715.0,0.0,58.0,0.0,99021395.0
31,6569.7730556387,6540.8275599891,121.399,6472336183.0,1261868240.0,6917841.0,6917376.0,1223.0,19689882.0,2592235169.0,20099546.0,2037057435.0,2926.0,8892144.0,10770746.0,0.0,8.0,0.0,99703519.0
32,6571.7250425253,6560.1161210282,13.795,6584796238.0,1296155226.0,6630357.0,6644572.0,900.0,19881103.0,2592277721.0,20189158.0,2028846968.0,1084.0,8987529.0,10700076.0,0.0,352.0,0.0,99698932.0
33,6569.2192487947,6561.1957457468,19.149,6606980444.0,1293564054.0,6380883.0,6379270.0,1156.0,19919524.0,2592518576.0,20289433.0,1989612416.0,763.0,9002710.0,10819017.0,0.0,17.0,0.0,99707114.0
34,6562.6853098487,6558.2596953006,16.988,6643479545.0,1290125809.0,6834172.0,6825092.0,1057.0,20013931.0,2592241651.0,20289748.0,2032911275.0,527.0,8940977.0,10741326.0,0.0,46.0,0.0,99700594.0
35,6566.5449165418,6564.6379820537,41.837,6644311183.0,1297735465.0,6426155.0,6425745.0,525.0,20045524.0,2592518696.0,20156110.0,2011564888.0,695.0,9022515.0,10923859.0,0.0,308.0,0.0,99709256.0
36,6566.0502673195,6566.0713454426,15.635,6640609881.0,1303317677.0,6574337.0,6570106.0,728.0,19766087.0,2592531401.0,20183038.0,2022637070.0,475.0,9042279.0,10959351.0,0.0,25.0,0.0,99713269.0
37,6570.0851660327,6564.8281472416,15.952,6623383257.0,1300174361.0,6423344.0,6428640.0,580.0,19993591.0,2592518696.0,20330997.0,2030072328.0,1113.0,9029824.0,10955518.0,0.0,287.0,0.0,99710254.0
38,6465.4908128181,6437.3327120738,15.517,6698433002.0,1309620863.0,6488456.0,6467813.0,895.0,19072741.0,2592216812.0,19176522.0,2053962183.0,1153.0,8469912.0,10512442.0,0.0,1326.0,0.0,99703120.0
39,5473.79710902,5367.4693358441,16.963,6510478904.0,1297264457.0,6964551.0,6806499.0,1736.0,18989880.0,2592697782.0,19430289.0,2107515688.0,2081.0,8545898.0,10666586.0,0.0,170.0,0.0,99717403.0
40,5534.0651092998,5534.0712896388,9.594,6833674110.0,1344332478.0,6974632.0,6937853.0,1166.0,19208012.0,2592688570.0,19467627.0,2093473838.0,681.0,8368388.0,10670472.0,0.0,118.0,0.0,99716439.0
41,5535.0055794419,5534.6958052882,12.585,6762499463.0,1333648416.0,7262941.0,7133784.0,1065.0,19074519.0,2592547863.0,19581202.0,2088979699.0,600.0,8497730.0,10710236.0,0.0,25.0,0.0,99711126.0
42,5533.6856405071,5534.020924185,11.079,6753968838.0,1332309306.0,7098856.0,7093097.0,733.0,19313653.0,2592535955.0,19597316.0,2099288308.0,438.0,8425592.0,10696792.0,0.0,139.0,0.0,99711933.0
43,5534.6371994639,5534.6315138349,15.754,6805734699.0,1339888589.0,6889772.0,6889178.0,555.0,19244983.0,2592334797.0,19709320.0,2063451656.0,333.0,8410112.0,10536435.0,0.0,392.0,0.0,99701377.0
44,5534.9957916685,5535.0126353709,11.155,6734590421.0,1328365512.0,7470869.0,7470956.0,1601.0,19241727.0,2592534966.0,19640887.0,2094594642.0,463.0,8519468.0,10705041.0,0.0,158.0,0.0,99702874.0
45,5531.0662033528,5531.0432891366,10.896,6789919904.0,1336463953.0,6741758.0,6741376.0,565.0,19406114.0,2592292798.0,19768545.0,2093054066.0,52089.0,8618082.0,10523999.0,0.0,324.0,0.0,99701153.0
46,5534.1281725272,5534.136118,12.291,6799143201.0,1330121385.0,6973536.0,6973241.0,729.0,19417314.0,2592502883.0,19699546.0,2080649412.0,394.0,8628121.0,10746160.0,0.0,92.0,0.0,99715384.0
47,5534.4205070698,5534.4209479752,8.023,6833575778.0,1326664076.0,7306440.0,7299488.0,1022.0,19531947.0,2592287242.0,19802205.0,2090221315.0,315.0,8609939.0,10694039.0,0.0,18.0,0.0,99698635.0
48,5216.1968030173,5130.0885144326,15000.0,7299156408.0,1427267618.0,6669184.0,6671221.0,355.0,17498864.0,2592545887.0,17716635.0,2218974129.0,625.0,7425837.0,9826676.0,0.0,329.0,0.0,99710702.0
49,2262.875839496,2262.8744685095,15000.0,7565185390.0,1497764632.0,6382768.0,6391313.0,941.0,14131355.0,2549951964.0,14673704.0,2167376622.0,1489.0,5964995.0,8081728.0,0.0,494.0,0.0,98074353.0
