,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads,bridge_mem-stores,bridge_iTLB-loads,bridge_mem-loads,bridge_bus-cycles
0,4761.9263268555,0.0,169.286,1077774575.0,177906434.0,781388.0,1187725.0,14848.0,1881933.0,433788353.0,2546110.0,366522213.0,1351.0,1305203.0,1710550.0,0.0,0.0,0.0,16682881.0
1,5590.225566458,4270.8380564785,89.722,7009990755.0,1379620620.0,6471180.0,6474960.0,3427.0,17892659.0,2592449144.0,18301379.0,2151352305.0,1429.0,7949942.0,10011746.0,0.0,675.0,0.0,99707312.0
2,5749.1723314526,5709.4418504908,11.747,6968507247.0,1375234735.0,6821762.0,6749945.0,2235.0,17441996.0,2592324966.0,17937138.0,2160445202.0,1301.0,7747061.0,9718559.0,0.0,1009.0,0.0,99696153.0
3,5524.5351251082,4848.314605642,11.306,6635597690.0,1299738192.0,6501836.0,6484903.0,1641.0,18513150.0,2592415177.0,18258211.0,2000427115.0,2391.0,8264824.0,10517152.0,0.0,593.0,0.0,99704813.0
4,5748.7194977767,5746.3183758714,14.871,6772361746.0,1332255463.0,6967920.0,6972584.0,969.0,19231388.0,2577879443.0,19573013.0,2078346727.0,1010.0,8491091.0,10506960.0,0.0,192.0,0.0,99148956.0
5,5746.8437074721,5746.8198446375,14.615,6700014182.0,1320758406.0,6673181.0,6675022.0,4157.0,19218430.0,2592408882.0,19701087.0,2083549508.0,500.0,8595373.0,10537049.0,0.0,382.0,0.0,99701096.0
6,5749.4249405975,5749.4151386716,5.907,6750935867.0,1319395046.0,6784832.0,6785891.0,6647.0,19364614.0,2592433220.0,19828547.0,2080130604.0,542.0,8689186.0,10532679.0,0.0,399.0,0.0,99708773.0
7,5750.5409593983,5750.5468983371,15000.0,6747601568.0,1320119169.0,7051348.0,7057613.0,578.0,19547623.0,2592380276.0,19766472.0,2069352296.0,575.0,8688698.0,10685704.0,0.0,0.0,0.0,99703753.0
8,5421.7711291121,5329.6961718721,11.859,7287565031.0,1414563405.0,6817884.0,6816552.0,620.0,17650922.0,2592201007.0,17902260.0,2226530469.0,250.0,7670340.0,9986775.0,0.0,176.0,0.0,99699568.0
9,2381.5117943772,1986.5058406071,15000.0,2766518447.0,549969152.0,2477845.0,2570426.0,172614.0,6705726.0,1439145428.0,7150733.0,872646592.0,92359.0,2858215.0,3814995.0,0.0,46.0,0.0,55338663.0
