,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads,bridge_mem-stores,bridge_iTLB-loads,bridge_mem-loads,bridge_bus-cycles
0,4763.1064303257,0.0,50.304,1013217097.0,166180531.0,732226.0,780873.0,14953.0,1752155.0,402449922.0,2309481.0,350205342.0,911.0,1251682.0,1474394.0,0.0,0.0,0.0,15487962.0
1,5592.6493066112,4372.84990818,79.788,6967130713.0,1364459085.0,6595032.0,6623279.0,4118.0,18457079.0,2592276703.0,18787481.0,2141165299.0,1792.0,8172182.0,10187773.0,0.0,8.0,0.0,99701802.0
2,5746.8070875527,5716.6022380741,66.963,7004678618.0,1374934553.0,6492208.0,6489464.0,3589.0,18284861.0,2592249523.0,18881142.0,2144231442.0,1113.0,8234352.0,10146869.0,0.0,96.0,0.0,99699806.0
3,5746.0476889927,5732.7559169518,23.511,6976878657.0,1371465978.0,7072778.0,7071576.0,1030.0,18358731.0,2592313478.0,18807014.0,2137124806.0,1181.0,8279020.0,10195490.0,0.0,115.0,0.0,99706315.0
4,5737.3549601784,5720.5970482528,29.44,6930498475.0,1364916789.0,6948864.0,6919434.0,889.0,18343846.0,2592402543.0,18668719.0,2152352230.0,1063.0,8294805.0,10209512.0,0.0,92.0,0.0,99707926.0
5,5748.2929965268,5748.3841711668,94.051,6934339620.0,1365041243.0,6546903.0,6547915.0,780.0,18449952.0,2592354700.0,18865535.0,2128568426.0,854.0,8233439.0,10217086.0,0.0,167.0,0.0,99704631.0
6,5749.505701297,5737.0193402733,145.801,6872256997.0,1354847196.0,6726419.0,6556696.0,7833.0,18391622.0,2592271858.0,18860154.0,2127198742.0,945.0,8221427.0,10187671.0,0.0,75.0,0.0,99701125.0
7,5729.2669085984,5391.8636625953,13.069,6823559374.0,1351816547.0,6605717.0,6610855.0,1990.0,17734873.0,2591991469.0,18528825.0,2084090394.0,1676.0,8224910.0,10274478.0,0.0,125.0,0.0,99682892.0
8,5861.9930913782,5892.2681906516,804.906,6724304200.0,1320819812.0,6427916.0,6442304.0,952.0,19494384.0,2592436839.0,20016674.0,2053885641.0,1503.0,8669768.0,10509973.0,0.0,65.0,0.0,99707041.0
9,6879.3556298428,6859.5728815009,15000.0,6529936089.0,1284013110.0,6170900.0,6174586.0,1255.0,20104034.0,2592452065.0,20644299.0,2016188450.0,1016.0,9146064.0,10989603.0,0.0,66.0,0.0,99709031.0
10,6659.8777537887,5957.3402981562,15000.0,3894986049.0,766632232.0,3939804.0,3989790.0,2993.0,12946465.0,1743253656.0,13579268.0,1230555010.0,2596.0,5708131.0,6747004.0,0.0,56.0,0.0,67047750.0
11,6881.3103830402,1464.4010960584,15000.0,1206676620.0,234553313.0,1230708.0,1200078.0,1095.0,5278107.0,518185157.0,5470066.0,363249181.0,1033.0,2545213.0,2750345.0,0.0,67.0,0.0,19924789.0
12,6891.3550704209,1511.014416945,15000.0,1230417375.0,237930216.0,1247639.0,1211637.0,1084.0,5246421.0,519990379.0,5787405.0,374122834.0,1991.0,2367282.0,2785087.0,0.0,81.0,0.0,20001072.0
13,6887.249856513,1552.614418712,15000.0,1216801932.0,238673080.0,1243201.0,1247554.0,1307.0,5336676.0,525277574.0,5687089.0,365304646.0,900.0,2447724.0,2875616.0,0.0,127.0,0.0,20210704.0
14,6854.4306484616,1512.6645440362,15000.0,1191617398.0,235965970.0,1219303.0,1251995.0,1061.0,5317382.0,519023620.0,5139451.0,370233067.0,1215.0,2429483.0,2742613.0,0.0,100.0,0.0,19961016.0
15,6890.1336858851,1486.0884887665,15000.0,1210196294.0,220693921.0,1484020.0,1418350.0,6701.0,5075718.0,512271191.0,5816669.0,357124173.0,1100.0,2469819.0,2836675.0,0.0,66.0,0.0,19702859.0
16,6889.5315723618,1528.0631670652,15000.0,1215637219.0,234927578.0,1246324.0,1220550.0,1649.0,5255488.0,518057794.0,5587433.0,371287399.0,1025.0,2414215.0,2871722.0,0.0,42.0,0.0,19930012.0
17,6843.8879671379,1376.0199993121,15000.0,1237137888.0,240100320.0,1231944.0,1043718.0,34647.0,3139288.0,516599019.0,3982287.0,226434927.0,2435.0,2404699.0,2812125.0,0.0,33.0,0.0,19901016.0
18,6940.3929357469,1383.2443229829,15000.0,1246378685.0,240119512.0,1207924.0,1142950.0,1939.0,5208619.0,518168291.0,5463845.0,368032133.0,4300.0,2335779.0,2800394.0,0.0,58.0,0.0,19929383.0
19,7666.1783003454,1490.0729174964,15000.0,1205432878.0,226086903.0,1105775.0,1074426.0,4436.0,5211419.0,518088488.0,5557813.0,368277387.0,1525.0,2454665.0,2829556.0,0.0,50.0,0.0,19927479.0
20,7668.7915102901,1452.0181792347,15000.0,1411704923.0,267355380.0,1200736.0,1147819.0,24977.0,5655515.0,622206994.0,6497824.0,364662097.0,1830.0,2451929.0,3166848.0,0.0,291.0,0.0,23922054.0
21,7330.3049420457,1364.7263429548,15000.0,617128171.0,120432592.0,586482.0,587219.0,664.0,3377743.0,279733370.0,3301356.0,174394720.0,621.0,1481367.0,1640982.0,0.0,135.0,0.0,10757866.0
22,7676.9984151203,875.64454234369,15000.0,634962147.0,124174133.0,608976.0,609862.0,739.0,3513842.0,290216526.0,3553423.0,191637799.0,1246.0,1652992.0,1769172.0,0.0,131.0,0.0,11161871.0
23,7660.307550031,851.60450851054,15000.0,328024975.0,72884639.0,327212.0,403308.0,17136.0,3270232.0,290162609.0,3959112.0,192092510.0,2454.0,1541332.0,1692654.0,0.0,131.0,0.0,11161517.0
24,7647.5287532339,881.05576344163,15000.0,635001726.0,117657223.0,736909.0,736894.0,1069.0,3536827.0,290174713.0,3539848.0,185207258.0,4765.0,1537675.0,1639660.0,0.0,131.0,0.0,11161070.0
25,7669.4806546287,843.96998873863,176.291,600166800.0,117981600.0,559467.0,569362.0,1738.0,3410687.0,279836720.0,3734543.0,186983573.0,810.0,1605923.0,1782363.0,0.0,225.0,0.0,10763023.0
