,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-11-01,16:50:40.891,  147.87,  549.60,  504.32,  738.91,,,,,  652.19, 1288.50,     52833, 1940.69,  361.64,   13.10,  359.34,    9.74,,,,,  720.98,   22.83,     52810,  743.81,   1373.17,   1311.34,   2684.51
2023-11-01,16:50:41.892,  154.34,  501.31,  528.69,  696.24,,,,,  683.03, 1197.55,     52552, 1880.58,  372.40,   14.71,  370.57,   11.06,,,,,  742.96,   25.77,     52727,  768.74,   1425.99,   1223.32,   2649.32
2023-11-01,16:50:42.891,  149.09,  537.24,  506.86,  727.72,,,,,  655.95, 1264.96,     52521, 1920.91,  310.76,    5.60,  311.52,    2.22,,,,,  622.28,    7.82,     52678,  630.10,   1278.23,   1272.77,   2551.01
2023-11-01,16:50:43.892,  148.88,  534.69,  505.77,  724.97,,,,,  654.65, 1259.66,     52579, 1914.32,  268.14,    4.01,  268.87,    0.64,,,,,  537.01,    4.65,     52650,  541.66,   1191.66,   1264.31,   2455.98
2023-11-01,16:50:44.891,  148.93,  525.17,  505.30,  715.33,,,,,  654.24, 1240.50,     52531, 1894.74,  240.34,    3.97,  243.04,    0.60,,,,,  483.38,    4.57,     52553,  487.94,   1137.61,   1245.07,   2382.69
2023-11-01,16:50:45.891,  148.82,  519.81,  504.62,  709.25,,,,,  653.44, 1229.06,     52522, 1882.50,  232.11,    4.45,  237.26,    1.10,,,,,  469.38,    5.55,     52528,  474.93,   1122.82,   1234.61,   2357.43
2023-11-01,16:50:46.892,  148.91,  513.25,  504.32,  702.70,,,,,  653.23, 1215.95,     52586, 1869.19,  232.31,    4.04,  236.10,    0.67,,,,,  468.40,    4.71,     52597,  473.11,   1121.63,   1220.66,   2342.30
2023-11-01,16:50:47.892,  148.73,  506.19,  503.07,  695.10,,,,,  651.80, 1201.30,     52521, 1853.10,  233.36,    4.49,  240.13,    1.13,,,,,  473.50,    5.62,     52549,  479.12,   1125.30,   1206.92,   2332.22
2023-11-01,16:50:48.892,  148.17,  500.50,  500.73,  688.75,,,,,  648.90, 1189.25,     52486, 1838.15,  230.68,    4.01,  232.79,    0.65,,,,,  463.46,    4.66,     52540,  468.12,   1112.36,   1193.91,   2306.27
2023-11-01,16:50:49.892,  147.80,  494.98,  499.27,  683.04,,,,,  647.07, 1178.03,     52580, 1825.10,  223.07,    3.88,  228.20,    0.51,,,,,  451.27,    4.39,     52569,  455.65,   1098.34,   1182.42,   2280.75
2023-11-01,16:50:50.892,  147.52,  489.36,  497.99,  676.78,,,,,  645.51, 1166.14,     52498, 1811.65,  213.90,    3.93,  222.34,    0.56,,,,,  436.24,    4.49,     52490,  440.72,   1081.74,   1170.63,   2252.37
