Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11640510,3120572,300468,36840762,8233204,140,505344(Total)
0,5866,1452850,60326,1026102,4566044,0,534114(Miss)
0,11634644,1667722,240142,35814660,3667160,140,0(Hit)
1,10769234,126924,3051146,8274448,0,27916,165928(Total)
1,6824874,0,2730,86240,0,27972,166978(Miss)
1,3944360,126924,3048416,8188208,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11715816,3270848,280728,36916782,8204420,140,531706(Total)
0,6818,1355718,28532,1023974,4500762,0,528556(Miss)
0,11708998,1915130,252196,35892808,3703658,140,3150(Hit)
1,10763494,126868,3233132,7800912,0,28392,165382(Total)
1,6398784,0,2394,15540,0,28336,164724(Miss)
1,4364710,126868,3230738,7785372,0,56,658(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11584552,3290126,339528,36959020,8189440,140,553798(Total)
0,5208,1309560,51534,1058960,4469192,0,543410(Miss)
0,11579344,1980566,287994,35900060,3720248,140,10388(Hit)
1,10772510,126798,3104052,7476308,0,28532,165522(Total)
1,6261850,0,2548,7910,0,27930,164864(Miss)
1,4510660,126798,3101504,7468398,0,602,658(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11649050,3354652,360486,37153480,8163442,0,564060(Total)
0,3752,1218490,18228,1028454,4489310,140,553728(Miss)
0,11645298,2136162,342258,36125026,3674132,0,10332(Hit)
1,10766588,126434,3088652,7535206,0,28672,165704(Total)
1,6097476,0,224,7322,0,27818,164472(Miss)
1,4669112,126434,3088428,7527884,0,854,1232(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11602430,3315648,249802,37196530,8157940,182,573384(Total)
0,3192,1194704,63364,1032094,4475646,112,564172(Miss)
0,11599238,2120944,186438,36164436,3682294,70,9212(Hit)
1,10766476,124166,3062696,7511924,0,28350,165900(Total)
1,6004852,0,0,6300,0,27748,164262(Miss)
1,4761624,124166,3062696,7505624,0,602,1638(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
