,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-02-27,09:18:30.599,  149.93,  207.20,  534.70,  397.34,,,,,  684.63,  604.54,1994146805, 1289.17,  219.12,   10.97,  216.83,    7.79,,,,,  435.95,   18.76,1994341650,  454.71,   1120.57,    623.30,   1743.88
2024-02-27,09:18:31.599,  157.99,  216.58,  565.59,  418.31,,,,,  723.58,  634.89,2133485296, 1358.47,  220.59,    6.82,  219.12,    3.46,,,,,  439.71,   10.29,2133623055,  450.00,   1163.29,    645.18,   1808.47
2024-02-27,09:18:32.599,  157.90,  214.13,  564.69,  415.70,,,,,  722.59,  629.84,2135156563, 1352.43,  214.74,    5.99,  212.77,    2.60,,,,,  427.50,    8.59,2135009156,  436.09,   1150.09,    638.42,   1788.52
2024-02-27,09:18:33.599,  151.01,  208.70,  543.57,  404.51,,,,,  694.58,  613.21,2132851210, 1307.79,  210.75,    5.58,  207.69,    2.17,,,,,  418.44,    7.74,2132869172,  426.18,   1113.02,    620.95,   1733.97
2024-02-27,09:18:34.599,  149.58,  207.44,  538.72,  401.50,,,,,  688.30,  608.94,2132778577, 1297.24,  210.76,    6.23,  207.37,    2.84,,,,,  418.13,    9.07,2132632780,  427.20,   1106.42,    618.01,   1724.43
2024-02-27,09:18:35.599,  149.06,  206.29,  536.43,  399.30,,,,,  685.49,  605.59,2133047855, 1291.08,  214.16,    6.99,  211.01,    3.59,,,,,  425.17,   10.58,2133047288,  435.75,   1110.66,    616.17,   1726.83
2024-02-27,09:18:36.600,  147.62,  203.92,  531.80,  395.72,,,,,  679.41,  599.65,2132825117, 1279.06,  215.69,    7.31,  213.30,    3.89,,,,,  428.99,   11.21,2133068640,  440.20,   1108.40,    610.85,   1719.25
2024-02-27,09:18:37.600,  145.97,  203.60,  526.92,  393.78,,,,,  672.90,  597.38,2135142990, 1270.27,  214.85,    5.57,  212.21,    2.16,,,,,  427.07,    7.73,2135147257,  434.80,   1099.96,    605.10,   1705.07
2024-02-27,09:18:38.600,  147.30,  206.65,  529.01,  397.31,,,,,  676.31,  603.96,2133252916, 1280.27,  221.92,   12.71,  219.39,    9.27,,,,,  441.31,   21.98,2133291989,  463.29,   1117.62,    625.94,   1743.56
2024-02-27,09:18:39.600,  144.97,  207.56,  519.19,  395.17,,,,,  664.16,  602.73,2133270938, 1266.89,  248.50,   17.05,  245.64,   13.64,,,,,  494.14,   30.69,2133215345,  524.84,   1158.31,    633.42,   1791.73
2024-02-27,09:18:40.600,  138.85,  198.31,  502.62,  381.61,,,,,  641.47,  579.92,2133202438, 1221.39,  222.29,    6.96,  219.46,    3.56,,,,,  441.75,   10.52,2133092143,  452.27,   1083.22,    590.44,   1673.66
2024-02-27,09:18:41.600,  139.59,  208.99,  503.93,  392.67,,,,,  643.52,  601.65,2132734928, 1245.17,  233.51,    6.66,  231.15,    3.30,,,,,  464.66,    9.96,2132707166,  474.62,   1108.18,    611.62,   1719.80
2024-02-27,09:18:42.600,  139.61,  215.30,  501.45,  398.04,,,,,  641.06,  613.34,2132766727, 1254.40,  240.50,    6.87,  237.13,    3.46,,,,,  477.63,   10.32,2132669339,  487.95,   1118.68,    623.67,   1742.35
2024-02-27,09:18:43.600,  138.33,  214.64,  498.38,  396.92,,,,,  636.71,  611.56,2134633257, 1248.27,  241.15,    6.23,  237.31,    2.79,,,,,  478.46,    9.02,2134714438,  487.48,   1115.17,    620.58,   1735.75
2024-02-27,09:18:44.600,  137.52,  213.55,  495.68,  395.03,,,,,  633.20,  608.58,2132681802, 1241.78,  239.60,    6.97,  236.45,    3.56,,,,,  476.05,   10.53,2132669934,  486.58,   1109.25,    619.11,   1728.36
2024-02-27,09:18:45.600,  136.71,  212.11,  493.29,  393.01,,,,,  629.99,  605.13,2132675718, 1235.12,  238.17,    6.78,  234.17,    3.40,,,,,  472.34,   10.18,2132737561,  482.52,   1102.33,    615.31,   1717.64
2024-02-27,09:18:46.601,  136.67,  212.56,  492.58,  392.80,,,,,  629.25,  605.36,2132786657, 1234.62,  238.75,    6.84,  235.19,    3.46,,,,,  473.94,   10.30,2132839854,  484.24,   1103.19,    615.66,   1718.86
2024-02-27,09:18:47.601,  135.84,  211.53,  490.33,  391.13,,,,,  626.17,  602.66,2135026675, 1228.83,  236.56,    6.08,  234.24,    2.64,,,,,  470.79,    8.72,2134966497,  479.52,   1096.96,    611.38,   1708.34
2024-02-27,09:18:48.601,  135.20,  210.21,  487.85,  389.07,,,,,  623.05,  599.28,2132645149, 1222.33,  233.57,    6.06,  231.02,    2.64,,,,,  464.59,    8.69,2132596370,  473.28,   1087.63,    607.98,   1695.61
2024-02-27,09:18:49.601,  140.30,  222.40,  500.09,  404.90,,,,,  640.39,  627.30,2132732824, 1267.69,  276.41,   22.85,  273.04,   19.32,,,,,  549.45,   42.17,2132799798,  591.61,   1189.83,    669.46,   1859.30
2024-02-27,09:18:50.602,  131.21,  209.50,  472.41,  383.74,,,,,  603.62,  593.25,2135010129, 1196.86,  248.22,    7.44,  246.48,    4.02,,,,,  494.70,   11.45,2134923749,  506.15,   1098.32,    604.70,   1703.01
2024-02-27,09:18:51.602,  130.38,  208.34,  470.36,  381.93,,,,,  600.74,  590.27,2132860017, 1191.01,  239.32,    6.14,  238.13,    2.71,,,,,  477.46,    8.84,2132877935,  486.30,   1078.20,    599.11,   1677.31
2024-02-27,09:18:52.601,  130.49,  207.07,  469.61,  380.20,,,,,  600.11,  587.27,2133005124, 1187.38,  238.14,    7.19,  236.36,    3.81,,,,,  474.50,   11.00,2132937698,  485.49,   1074.60,    598.27,   1672.87
2024-02-27,09:18:53.601,  129.73,  207.83,  468.04,  380.75,,,,,  597.76,  588.59,2133046299, 1186.35,  238.33,    6.03,  235.90,    2.63,,,,,  474.24,    8.66,2133009772,  482.90,   1072.00,    597.25,   1669.25
2024-02-27,09:18:54.602,  129.87,  208.25,  468.66,  381.16,,,,,  598.52,  589.41,2132911717, 1187.93,  233.93,    5.72,  233.65,    2.30,,,,,  467.57,    8.01,2133081984,  475.59,   1066.10,    597.42,   1663.52
2024-02-27,09:18:55.602,  129.05,  206.38,  465.06,  378.14,,,,,  594.11,  584.53,2132918599, 1178.64,  235.03,    6.44,  233.48,    3.03,,,,,  468.52,    9.47,2132859990,  477.98,   1062.63,    593.99,   1656.62
