,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-10-29,15:14:50.744,  174.82,  169.41,  593.00,  377.83,,,,,  767.81,  547.24,     52834, 1315.05,    9.06,    9.01,    5.67,    5.59,,,,,   14.72,   14.59,     52468,   29.32,    782.54,    561.84,   1344.37
2023-10-29,15:14:51.744,  172.76,  167.84,  588.94,  376.09,,,,,  761.70,  543.93,     52610, 1305.63,    5.82,    5.67,    2.47,    2.29,,,,,    8.29,    7.97,     52383,   16.26,    769.99,    551.90,   1321.89
2023-10-29,15:14:52.744,  170.63,  166.25,  586.75,  375.53,,,,,  757.38,  541.78,     52681, 1299.16,    5.03,    4.41,    1.67,    1.05,,,,,    6.70,    5.46,     52469,   12.16,    764.08,    547.24,   1311.32
2023-10-29,15:14:53.744,  167.89,  164.06,  582.73,  373.70,,,,,  750.62,  537.76,     52619, 1288.39,    4.79,    4.12,    1.44,    0.74,,,,,    6.23,    4.86,     52419,   11.09,    756.86,    542.62,   1299.48
2023-10-29,15:14:54.744,  165.59,  161.43,  579.50,  371.62,,,,,  745.09,  533.04,     52584, 1278.13,    5.20,    4.26,    1.85,    0.89,,,,,    7.05,    5.15,     52414,   12.20,    752.14,    538.19,   1290.34
2023-10-29,15:14:55.744,  163.66,  159.90,  575.90,  369.93,,,,,  739.56,  529.83,     52577, 1269.39,    5.48,    4.37,    2.14,    0.98,,,,,    7.61,    5.35,     52414,   12.96,    747.17,    535.17,   1282.34
2023-10-29,15:14:56.745,  165.48,  155.37,  582.90,  367.70,,,,,  748.39,  523.07,     52613, 1271.45,   15.23,   10.02,   12.01,    6.65,,,,,   27.24,   16.66,     52448,   43.90,    775.63,    539.73,   1315.36
2023-10-29,15:14:57.744,  162.13,  151.02,  577.15,  363.39,,,,,  739.28,  514.41,     52582, 1253.69,   12.06,    7.33,    8.77,    3.97,,,,,   20.83,   11.30,     52428,   32.13,    760.11,    525.71,   1285.82
2023-10-29,15:14:58.745,  153.22,  149.80,  557.60,  359.60,,,,,  710.81,  509.40,     52555, 1220.21,    5.47,    4.29,    2.14,    0.95,,,,,    7.61,    5.24,     52419,   12.85,    718.42,    514.64,   1233.06
2023-10-29,15:14:59.745,  146.75,  143.75,  543.98,  352.07,,,,,  690.73,  495.82,     52582, 1186.55,    4.77,    3.97,    1.41,    0.59,,,,,    6.18,    4.56,     52463,   10.73,    696.90,    500.37,   1197.28
2023-10-29,15:15:00.745,  140.65,  137.32,  528.08,  342.03,,,,,  668.72,  479.35,     52499, 1148.08,    5.18,    4.07,    1.84,    0.70,,,,,    7.02,    4.76,     52407,   11.78,    675.74,    484.12,   1159.86
2023-10-29,15:15:01.745,  134.59,  130.38,  511.37,  331.21,,,,,  645.96,  461.59,     52571, 1107.55,    7.30,    5.11,    3.94,    1.71,,,,,   11.24,    6.82,     52465,   18.06,    657.21,    468.40,   1125.61
2023-10-29,15:15:02.745,  127.87,  124.63,  494.29,  321.88,,,,,  622.16,  446.51,     52487, 1068.67,    4.93,    3.97,    1.58,    0.61,,,,,    6.51,    4.58,     52409,   11.08,    628.66,    451.09,   1079.75
2023-10-29,15:15:03.745,  121.24,  118.25,  475.35,  310.98,,,,,  596.58,  429.23,     52473, 1025.82,    4.69,    4.00,    1.35,    0.65,,,,,    6.04,    4.65,     52403,   10.70,    602.63,    433.89,   1036.51
2023-10-29,15:15:04.746,  115.00,  112.07,  457.71,  300.39,,,,,  572.71,  412.47,     52505,  985.17,    7.36,    5.25,    4.00,    1.86,,,,,   11.36,    7.11,     52467,   18.47,    584.07,    419.57,   1003.64
2023-10-29,15:15:05.745,  108.19,  105.25,  437.44,  288.30,,,,,  545.63,  393.56,     52457,  939.19,    4.92,    4.09,    1.55,    0.71,,,,,    6.47,    4.80,     52408,   11.27,    552.10,    398.36,    950.46
2023-10-29,15:15:06.746,  103.10,  100.17,  419.56,  277.74,,,,,  522.66,  377.90,     52499,  900.56,    5.44,    4.11,    2.08,    0.74,,,,,    7.52,    4.85,     52461,   12.38,    530.18,    382.75,    912.94
2023-10-29,15:15:07.746,  109.71,   95.96,  429.29,  273.95,,,,,  539.00,  369.91,     52471,  908.91,   26.32,   18.82,   22.95,   15.50,,,,,   49.27,   34.31,     52429,   83.58,    588.27,    404.22,    992.49
2023-10-29,15:15:08.746,   90.79,   87.64,  372.29,  248.38,,,,,  463.09,  336.02,     52446,  799.11,    5.42,    4.42,    2.09,    1.07,,,,,    7.51,    5.49,     52407,   13.00,    470.59,    341.51,    812.10
2023-10-29,15:15:09.746,   84.12,   81.67,  347.51,  234.20,,,,,  431.63,  315.87,     52477,  747.50,    4.54,    3.94,    1.19,    0.56,,,,,    5.72,    4.50,     52461,   10.23,    437.35,    320.37,    757.72
2023-10-29,15:15:10.746,   78.80,   76.10,  327.51,  221.94,,,,,  406.31,  298.04,     52430,  704.35,    4.83,    4.02,    1.48,    0.65,,,,,    6.31,    4.67,     52403,   10.98,    412.62,    302.71,    715.33
2023-10-29,15:15:11.747,   72.75,   69.91,  305.02,  207.72,,,,,  377.78,  277.63,     52477,  655.41,    4.90,    4.01,    1.54,    0.63,,,,,    6.45,    4.65,     52455,   11.09,    384.22,    282.28,    666.50
2023-10-29,15:15:12.746,   66.37,   63.90,  279.62,  191.60,,,,,  345.99,  255.50,     52428,  601.48,    5.49,    4.14,    2.15,    0.75,,,,,    7.64,    4.89,     52403,   12.53,    353.63,    260.38,    614.01
2023-10-29,15:15:13.747,   54.03,   51.05,  223.56,  155.38,,,,,  277.59,  206.43,     52473,  484.02,    5.30,    4.29,    1.95,    0.92,,,,,    7.25,    5.21,     52457,   12.46,    284.84,    211.64,    496.48
2023-10-29,15:15:14.747,   33.25,   31.17,  128.70,   91.90,,,,,  161.95,  123.07,     52409,  285.01,    4.84,    3.88,    1.49,    0.51,,,,,    6.33,    4.39,     52401,   10.72,    168.28,    127.46,    295.73
2023-10-29,15:15:15.747,   26.05,   24.33,   95.62,   68.76,,,,,  121.66,   93.09,     52456,  214.75,    4.38,    3.77,    1.03,    0.39,,,,,    5.42,    4.16,     52453,    9.58,    127.08,     97.25,    224.33
2023-10-29,15:15:16.747,   24.56,   22.76,   87.49,   62.72,,,,,  112.05,   85.48,     52402,  197.53,    4.53,    3.85,    1.18,    0.48,,,,,    5.70,    4.32,     52403,   10.02,    117.75,     89.80,    207.55
2023-10-29,15:15:17.748,   54.08,   38.66,  194.41,  115.81,,,,,  248.49,  154.47,     52504,  402.96,   17.99,   10.94,   14.65,    7.55,,,,,   32.65,   18.50,     52460,   51.14,    281.13,    172.96,    454.10
2023-10-29,15:15:18.747,   22.01,   19.64,   74.44,   52.01,,,,,   96.45,   71.65,     52414,  168.10,    7.48,    4.66,    4.12,    1.30,,,,,   11.60,    5.96,     52405,   17.56,    108.05,     77.61,    185.66
2023-10-29,15:15:19.748,   17.46,   15.73,   54.80,   38.87,,,,,   72.26,   54.60,     52455,  126.86,    4.99,    4.10,    1.66,    0.72,,,,,    6.65,    4.82,     52456,   11.47,     78.91,     59.42,    138.32
2023-10-29,15:15:20.748,   16.30,   14.42,   50.50,   35.38,,,,,   66.80,   49.81,     52405,  116.60,    4.98,    3.99,    1.64,    0.62,,,,,    6.61,    4.61,     52402,   11.22,     73.41,     54.41,    127.82
2023-10-29,15:15:21.748,   15.10,   13.35,   45.83,   32.17,,,,,   60.93,   45.53,     52463,  106.46,    4.81,    3.99,    1.46,    0.62,,,,,    6.27,    4.61,     52457,   10.88,     67.20,     50.14,    117.34
2023-10-29,15:15:22.748,   14.73,   12.97,   43.73,   30.64,,,,,   58.46,   43.61,     52405,  102.07,    4.70,    3.97,    1.36,    0.61,,,,,    6.06,    4.57,     52403,   10.64,     64.53,     48.19,    112.71
2023-10-29,15:15:23.749,   14.62,   13.16,   43.03,   30.25,,,,,   57.65,   43.41,     52456,  101.06,    5.45,    4.09,    2.10,    0.71,,,,,    7.56,    4.80,     52454,   12.36,     65.21,     48.21,    113.42
