SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   30.64,   54.06,  106.04,   94.11,  136.68,  148.18,2134392036,  284.86,   72.17,    4.40,   69.06,    0.99,  141.23,    5.39,2134450364,  146.62,    277.92,    153.56,    431.48
   36.96,   57.34,  129.45,  106.15,  166.41,  163.49,2132213849,  329.90,   72.50,    4.56,   69.33,    1.15,  141.83,    5.71,2132114145,  147.54,    308.24,    169.20,    477.44
   33.69,   52.80,  116.07,   95.87,  149.76,  148.66,2134522699,  298.42,   72.98,    5.09,   69.39,    1.67,  142.37,    6.76,2134588945,  149.13,    292.13,    155.42,    447.55
   34.26,   51.49,  118.19,   95.50,  152.45,  146.99,2132269555,  299.43,   71.51,    4.32,   67.84,    0.92,  139.34,    5.24,2132287573,  144.58,    291.79,    152.22,    444.02
   32.32,   50.11,  111.01,   91.35,  143.34,  141.46,2134366499,  284.79,   71.16,    4.47,   67.70,    1.07,  138.87,    5.54,2134271194,  144.40,    282.20,    146.99,    429.20
   58.70,   70.02,  200.97,  144.11,  259.67,  214.13,2132336941,  473.80,   90.43,   16.02,   86.51,   12.57,  176.94,   28.59,2132363284,  205.53,    436.61,    242.72,    679.33
   41.52,   62.17,  145.62,  116.28,  187.14,  178.45,2132305352,  365.60,   80.71,    6.71,   77.43,    3.29,  158.13,   10.00,2132346018,  168.13,    345.27,    188.45,    533.72
   36.74,   53.17,  128.57,  100.92,  165.31,  154.09,2134347909,  319.40,   76.40,    5.02,   73.02,    1.62,  149.42,    6.64,2134298058,  156.07,    314.74,    160.73,    475.47
   32.19,   50.60,  110.53,   91.51,  142.73,  142.12,2134368869,  284.84,   75.08,    5.03,   71.64,    1.63,  146.72,    6.66,2134341013,  153.38,    289.44,    148.78,    438.22
   34.64,   54.64,  120.27,   99.55,  154.91,  154.19,2132210489,  309.10,   73.94,    4.65,   70.46,    1.25,  144.40,    5.90,2132233752,  150.30,    299.31,    160.09,    459.40
   33.27,   52.60,  115.30,   95.80,  148.56,  148.40,2134390612,  296.96,   72.69,    4.58,   69.43,    1.19,  142.12,    5.77,2134385350,  147.89,    290.68,    154.17,    444.85
   40.45,   56.62,  142.74,  109.88,  183.20,  166.50,2132186664,  349.69,   72.31,    4.49,   69.15,    1.09,  141.46,    5.59,2132210710,  147.05,    324.66,    172.08,    496.74
   33.16,   54.09,  114.87,   97.01,  148.02,  151.10,2134367938,  299.12,   71.80,    4.59,   68.62,    1.18,  140.42,    5.76,2134339612,  146.19,    288.45,    156.87,    445.31
   35.13,   54.42,  122.05,   99.89,  157.18,  154.31,2132168656,  311.49,   72.91,    5.16,   69.73,    1.78,  142.64,    6.93,2132175989,  149.58,    299.82,    161.24,    461.06
   34.77,   61.57,  119.42,  106.49,  154.19,  168.06,2134359813,  322.25,   83.85,    4.75,   80.86,    1.33,  164.71,    6.08,2134427384,  170.79,    318.90,    174.14,    493.04
   49.57,  149.50,  166.32,  213.94,  215.89,  363.44,2132028864,  579.33,  245.74,    9.05,  243.91,    5.57,  489.65,   14.62,2138032983,  504.27,    705.54,    378.06,   1083.60
   75.26,  194.89,  257.32,  293.09,  332.57,  487.98,2134673345,  820.55,  270.41,   19.63,  267.50,   16.19,  537.91,   35.83,2128661667,  573.74,    870.49,    523.81,   1394.30
  100.79,  250.61,  352.13,  385.23,  452.92,  635.84,2132464939, 1088.76,  274.36,   18.78,  271.53,   15.36,  545.90,   34.14,2132502386,  580.03,    998.82,    669.98,   1668.79
   60.08,  170.37,  207.47,  251.40,  267.55,  421.77,2132540231,  689.32,  251.80,    8.04,  248.69,    4.64,  500.49,   12.68,2132501486,  513.17,    768.04,    434.45,   1202.49
   61.32,  172.51,  212.49,  255.74,  273.80,  428.25,2134491240,  702.06,  241.73,    6.39,  239.20,    3.03,  480.92,    9.41,2134417254,  490.33,    754.73,    437.66,   1192.39
   60.16,  168.76,  208.46,  250.41,  268.62,  419.16,2132242943,  687.78,  235.83,    5.39,  234.24,    2.01,  470.07,    7.40,2132282861,  477.47,    738.69,    426.56,   1165.25
   60.32,  169.98,  208.02,  250.94,  268.34,  420.92,2134417329,  689.27,  234.70,    5.48,  232.12,    2.10,  466.81,    7.59,2134440882,  474.40,    735.16,    428.51,   1163.67
   59.99,  169.56,  206.56,  250.12,  266.55,  419.69,2132304037,  686.24,  230.81,    4.83,  228.26,    1.43,  459.07,    6.26,2132273589,  465.33,    725.63,    425.95,   1151.57
   59.24,  169.71,  203.91,  249.28,  263.15,  418.99,2134429071,  682.14,  226.83,    4.81,  224.24,    1.40,  451.06,    6.21,2134459953,  457.27,    714.21,    425.20,   1139.41
   59.24,  170.01,  204.88,  250.22,  264.12,  420.23,2132237045,  684.35,  225.90,    5.17,  222.66,    1.78,  448.55,    6.95,2132122287,  455.51,    712.68,    427.18,   1139.86
   61.76,  171.48,  214.04,  254.84,  275.80,  426.32,2134302761,  702.11,  229.03,    5.49,  226.39,    2.10,  455.42,    7.58,2134385886,  463.00,    731.22,    433.90,   1165.12
   71.66,  190.79,  243.90,  284.46,  315.55,  475.25,2132267259,  790.80,  271.61,   22.42,  268.40,   18.97,  540.01,   41.39,2132264259,  581.40,    855.56,    516.64,   1372.20
   63.46,  172.64,  219.43,  257.89,  282.89,  430.53,2134489323,  713.42,  245.18,    6.36,  242.65,    2.98,  487.83,    9.34,2134476047,  497.17,    770.72,    439.87,   1210.60
   59.60,  169.15,  204.99,  249.03,  264.59,  418.17,2132272844,  682.76,  235.96,    4.83,  232.50,    1.45,  468.46,    6.28,2132328134,  474.74,    733.05,    424.45,   1157.50
   59.61,  171.45,  206.11,  251.87,  265.72,  423.32,2134406797,  689.04,  232.85,    4.97,  228.09,    1.57,  460.94,    6.54,2134345797,  467.48,    726.66,    429.85,   1156.51
   60.57,  169.48,  209.10,  250.81,  269.66,  420.29,2132268101,  689.95,  232.32,    5.86,  228.94,    2.45,  461.26,    8.31,2132251441,  469.57,    730.92,    428.61,   1159.53
   61.89,  171.47,  213.75,  254.89,  275.64,  426.36,2134372123,  702.00,  230.87,    4.91,  227.96,    1.51,  458.83,    6.42,2134490454,  465.25,    734.47,    432.78,   1167.26
   58.86,  169.98,  202.97,  249.49,  261.83,  419.47,2132370743,  681.30,  231.39,    5.37,  227.05,    1.99,  458.44,    7.36,2132351815,  465.81,    720.27,    426.83,   1147.10
   59.20,  171.13,  204.20,  251.18,  263.40,  422.31,2134516103,  685.71,  229.98,    4.89,  226.04,    1.50,  456.02,    6.39,2134577662,  462.41,    719.42,    428.70,   1148.12
   59.84,  165.40,  207.42,  246.41,  267.26,  411.80,2132335502,  679.06,  221.91,    4.45,  217.82,    1.05,  439.73,    5.50,2132234441,  445.23,    706.99,    417.31,   1124.29
   68.41,  153.64,  239.41,  244.93,  307.83,  398.57,2134463086,  706.40,  187.52,    4.79,  184.21,    1.40,  371.73,    6.19,2134393951,  377.92,    679.56,    404.76,   1084.32
   92.60,  180.04,  319.48,  298.48,  412.08,  478.52,2132323072,  890.60,  218.99,   16.19,  214.97,   12.77,  433.96,   28.96,2132564866,  462.92,    846.04,    507.48,   1353.52
   70.95,  163.27,  248.00,  258.86,  318.94,  422.13,2134712166,  741.07,  216.62,   10.57,  214.05,    7.16,  430.67,   17.73,2134586865,  448.40,    749.61,    439.86,   1189.48
   74.48,  153.73,  249.85,  247.73,  324.34,  401.46,2132668379,  725.79,  251.68,   33.06,  248.55,   29.58,  500.23,   62.64,2132623064,  562.87,    824.57,    464.10,   1288.66
   48.08,  121.33,  164.97,  185.30,  213.05,  306.64,2132266767,  519.69,  207.58,    6.48,  204.67,    3.07,  412.25,    9.55,2132199892,  421.79,    625.30,    316.18,    941.48
   45.41,  115.27,  154.94,  175.30,  200.35,  290.57,2134434576,  490.92,  197.51,    4.90,  194.88,    1.49,  392.39,    6.39,2134466297,  398.78,    592.74,    296.96,    889.70
   44.45,  113.65,  151.87,  172.71,  196.32,  286.36,2132315551,  482.68,  196.43,    5.65,  193.34,    2.25,  389.77,    7.90,2132424030,  397.67,    586.09,    294.26,    880.35
   43.12,  114.51,  147.03,  171.73,  190.15,  286.24,2134501424,  476.39,  194.77,    5.15,  191.37,    1.75,  386.14,    6.91,2134319149,  393.05,    576.29,    293.15,    869.44
   46.32,  115.73,  159.74,  177.86,  206.06,  293.59,2132202175,  499.65,  192.60,    4.92,  189.25,    1.53,  381.85,    6.45,2132251305,  388.30,    587.91,    300.04,    887.95
   45.77,  111.35,  157.31,  172.26,  203.08,  283.61,2134321084,  486.70,  189.88,    4.66,  187.27,    1.24,  377.15,    5.89,2134338189,  383.04,    580.23,    289.51,    869.74
   49.90,  120.80,  172.00,  187.52,  221.90,  308.31,2132232411,  530.21,  189.40,    4.87,  186.74,    1.48,  376.13,    6.35,2132212776,  382.48,    598.03,    314.66,    912.69
   51.55,  125.66,  177.09,  193.98,  228.64,  319.63,2134596234,  548.27,  198.10,    9.00,  195.20,    5.56,  393.31,   14.56,2134841234,  407.86,    621.95,    334.19,    956.14
   74.05,  142.78,  260.61,  240.88,  334.66,  383.66,2132344129,  718.31,  223.94,   12.75,  219.97,    9.28,  443.91,   22.03,2132261232,  465.94,    778.57,    405.68,   1184.25
   47.62,  117.26,  163.24,  180.47,  210.86,  297.73,2134597786,  508.59,  202.52,    5.19,  198.94,    1.78,  401.46,    6.97,2134440920,  408.43,    612.32,    304.70,    917.02
   46.87,  113.01,  160.77,  174.85,  207.64,  287.86,2133466314,  495.49,  197.47,    5.05,  195.08,    1.63,  392.55,    6.68,2134580217,  399.23,    600.19,    294.54,    894.73
   45.97,  110.18,  157.42,  170.65,  203.39,  280.83,2133293952,  484.23,  194.45,    5.03,  191.99,    1.62,  386.44,    6.65,2132191397,  393.09,    589.83,    287.49,    877.32
   47.00,  110.53,  161.92,  172.84,  208.92,  283.37,2132211246,  492.29,  192.94,    4.92,  189.74,    1.52,  382.69,    6.44,2132209067,  389.12,    591.60,    289.81,    881.41
   45.19,  111.16,  155.57,  171.32,  200.76,  282.47,2134378936,  483.24,  195.60,    5.96,  192.43,    2.55,  388.03,    8.50,2134383759,  396.54,    588.79,    290.98,    879.77
   48.43,  115.05,  166.42,  179.35,  214.86,  294.40,2132218918,  509.26,  199.42,    6.42,  196.37,    3.00,  395.79,    9.42,2132192764,  405.21,    610.65,    303.82,    914.47
   46.40,  111.22,  160.45,  173.21,  206.85,  284.43,2134327959,  491.28,  187.70,    4.73,  183.78,    1.30,  371.48,    6.03,2134381142,  377.51,    578.33,    290.47,    868.80
   37.16,   56.13,  131.61,  105.72,  168.77,  161.85,2132274407,  330.62,   81.38,    4.47,   77.44,    1.07,  158.83,    5.54,2132288633,  164.37,    327.60,    167.39,    494.99
   34.57,   55.08,  120.98,  100.74,  155.54,  155.82,2134500088,  311.37,   80.62,    4.47,   76.77,    1.06,  157.39,    5.54,2134483724,  162.92,    312.93,    161.36,    474.29
   74.21,   82.83,  255.94,  175.94,  330.16,  258.77,2133489711,  588.93,  106.38,   13.76,  102.29,   10.35,  208.67,   24.11,2134579902,  232.78,    538.83,    282.89,    821.71
   60.14,   77.58,  207.93,  156.79,  268.08,  234.37,2133072098,  502.45,  111.21,   23.65,  107.69,   20.18,  218.90,   43.83,2132141814,  262.73,    486.98,    278.20,    765.18
   58.81,   69.72,  196.10,  140.99,  254.91,  210.71,2135446755,  465.62,  124.89,   28.25,  121.16,   24.74,  246.05,   52.99,2136263208,  299.04,    500.96,    263.70,    764.66
   24.02,   52.71,   78.01,   81.29,  102.03,  134.00,2131627031,  236.03,   89.03,    5.98,   85.83,    2.60,  174.86,    8.58,2130593940,  183.44,    276.89,    142.58,    419.47
   27.68,   50.67,   91.74,   84.00,  119.42,  134.67,2132761016,  254.08,   86.30,    5.16,   83.04,    1.75,  169.35,    6.91,2132748037,  176.26,    288.76,    141.58,    430.34
   25.07,   51.41,   82.37,   81.69,  107.44,  133.10,2132159055,  240.54,   84.91,    5.02,   81.35,    1.62,  166.26,    6.64,2132200094,  172.90,    273.70,    139.74,    413.43
   28.23,   52.89,   93.70,   87.21,  121.93,  140.11,2133350033,  262.04,   85.66,    5.38,   82.21,    1.97,  167.87,    7.35,2133355224,  175.22,    289.80,    147.46,    437.26
   23.42,   46.57,   75.49,   73.90,   98.90,  120.47,2135272496,  219.37,   84.22,    4.81,   80.52,    1.40,  164.74,    6.20,2135306448,  170.94,    263.64,    126.67,    390.31
   26.87,   49.21,   88.67,   81.37,  115.54,  130.57,2133157637,  246.12,   84.31,    4.84,   80.56,    1.42,  164.86,    6.26,2133182290,  171.12,    280.41,    136.83,    417.24
   27.77,   49.26,   92.97,   83.12,  120.74,  132.39,2133094680,  253.13,   83.09,    4.75,   79.64,    1.34,  162.73,    6.08,2133064648,  168.82,    283.47,    138.47,    421.94
   60.91,   76.69,  207.01,  152.23,  267.92,  228.92,2132986406,  496.84,  106.30,   15.08,  102.11,   11.60,  208.41,   26.69,2132934563,  235.09,    476.33,    255.61,    731.93
   34.80,   57.15,  119.68,  101.26,  154.48,  158.42,2132334371,  312.89,   90.97,    6.06,   88.06,    2.66,  179.03,    8.71,2132336868,  187.74,    333.51,    167.13,    500.64
   28.72,   49.23,   96.92,   84.97,  125.64,  134.20,2135384387,  259.84,   88.57,    5.55,   85.71,    2.13,  174.29,    7.68,2135425288,  181.96,    299.92,    141.88,    441.80
   24.16,   45.44,   79.01,   74.01,  103.17,  119.45,2133579049,  222.62,   85.40,    4.55,   82.41,    1.14,  167.81,    5.69,2133688669,  173.50,    270.98,    125.14,    396.12
   28.51,   48.14,   96.35,   83.40,  124.86,  131.53,2131066840,  256.39,   84.34,    4.61,   81.52,    1.20,  165.86,    5.80,2130965273,  171.66,    290.71,    137.33,    428.05
   29.76,   48.09,  100.93,   85.04,  130.69,  133.13,2134332178,  263.82,   83.38,    4.61,   80.45,    1.20,  163.84,    5.82,2134341427,  169.65,    294.53,    138.95,    433.48
   31.74,   48.36,  108.90,   88.59,  140.65,  136.94,2132233198,  277.59,   83.14,    4.70,   80.11,    1.29,  163.25,    5.99,2132185078,  169.24,    303.90,    142.93,    446.83
   30.11,   64.72,  101.29,  102.76,  131.40,  167.49,2134314559,  298.88,   96.56,    4.69,   93.37,    1.27,  189.92,    5.97,2134281560,  195.89,    321.32,    173.45,    494.77
   32.44,  104.37,  104.83,  144.49,  137.28,  248.86,2132663884,  386.14,  250.26,    5.39,  247.78,    1.98,  498.03,    7.37,2132658071,  505.40,    635.31,    256.23,    891.54
   33.84,  124.86,  110.09,  168.10,  143.94,  292.96,2134414475,  436.90,  245.11,    5.01,  242.63,    1.63,  487.74,    6.64,2134467984,  494.39,    631.68,    299.61,    931.29
   66.39,  157.97,  230.24,  244.18,  296.63,  402.15,2132267471,  698.78,  266.18,   14.48,  263.90,   11.04,  530.08,   25.52,2132307998,  555.59,    826.70,    427.67,   1254.37
   49.11,  151.54,  163.35,  214.11,  212.46,  365.65,2132765902,  578.11,  273.16,    8.87,  269.00,    5.40,  542.16,   14.27,2132911325,  556.43,    754.62,    379.92,   1134.54
   76.99,  219.82,  269.49,  324.18,  346.48,  544.00,2134721307,  890.49,  265.83,    8.30,  262.71,    4.86,  528.54,   13.16,2134769731,  541.70,    875.03,    557.17,   1432.19
   97.72,  259.87,  342.74,  389.76,  440.46,  649.64,2132552018, 1090.09,  275.56,   12.16,  273.37,    8.75,  548.93,   20.91,2132297210,  569.84,    989.39,    670.54,   1659.93
   54.01,  178.13,  184.53,  251.73,  238.54,  429.86,2134429850,  668.40,  257.57,    5.67,  255.59,    2.27,  513.15,    7.94,2134429425,  521.09,    751.69,    437.80,   1189.49
   53.51,  173.75,  181.55,  245.28,  235.06,  419.03,2132201110,  654.09,  250.21,    4.98,  247.61,    1.57,  497.83,    6.54,2132214706,  504.37,    732.89,    425.58,   1158.46
   58.34,  179.73,  199.68,  258.13,  258.02,  437.86,2134360271,  695.88,  248.57,    5.42,  246.14,    2.03,  494.71,    7.44,2134318261,  502.15,    752.73,    445.30,   1198.03
   48.81,  173.46,  164.29,  239.32,  213.10,  412.78,2132171032,  625.88,  242.46,    4.62,  240.25,    1.20,  482.70,    5.82,2132234337,  488.53,    695.80,    418.60,   1114.41
   50.50,  175.82,  171.36,  244.69,  221.87,  420.51,2134518263,  642.38,  239.16,    4.89,  238.14,    1.50,  477.30,    6.39,2134747907,  483.68,    699.16,    426.90,   1126.06
   48.75,  166.62,  163.74,  231.83,  212.49,  398.45,2132500784,  610.94,  242.67,    5.81,  240.82,    2.40,  483.50,    8.21,2132257223,  491.70,    695.98,    406.66,   1102.64
   51.71,  169.46,  173.45,  237.50,  225.17,  406.95,2132280981,  632.12,  241.44,    5.16,  238.39,    1.77,  479.83,    6.92,2132264806,  486.75,    704.99,    413.88,   1118.87
   78.70,  211.39,  265.87,  312.61,  344.58,  524.00,2134435072,  868.58,  286.16,   19.14,  281.99,   15.67,  568.15,   34.82,2134515180,  602.97,    912.73,    558.82,   1471.55
   46.25,  162.11,  154.67,  224.07,  200.92,  386.18,2132418230,  587.10,  261.06,    5.95,  259.13,    2.58,  520.18,    8.53,2132396567,  528.71,    721.10,    394.70,   1115.81
   46.10,  159.22,  154.42,  220.92,  200.51,  380.15,2134421001,  580.66,  248.93,    4.75,  248.08,    1.35,  497.01,    6.09,2134370886,  503.10,    697.52,    386.24,   1083.76
   50.10,  168.12,  169.10,  234.88,  219.20,  403.00,2132348930,  622.20,  247.24,    5.66,  245.57,    2.25,  492.81,    7.91,2132356163,  500.72,    712.01,    410.91,   1122.93
   51.95,  168.10,  175.30,  236.86,  227.25,  404.96,2134361473,  632.21,  246.20,    5.03,  243.08,    1.63,  489.29,    6.66,2134343068,  495.94,    716.54,    411.62,   1128.15
   53.50,  167.04,  181.77,  238.36,  235.27,  405.40,2132248343,  640.67,  243.89,    5.11,  240.74,    1.73,  484.63,    6.84,2132241923,  491.47,    719.90,    412.24,   1132.14
   50.61,  161.11,  171.21,  228.39,  221.83,  389.50,2134322309,  611.32,  243.76,    5.14,  240.49,    1.76,  484.25,    6.91,2134331855,  491.16,    706.08,    396.41,   1102.48
   51.38,  157.32,  174.87,  225.78,  226.25,  383.10,2132326175,  609.35,  235.69,    4.69,  233.50,    1.29,  469.19,    5.98,2132354290,  475.17,    695.44,    389.08,   1084.52
   46.41,  155.78,  155.68,  216.99,  202.09,  372.77,2134439707,  574.86,  233.05,    4.83,  230.23,    1.42,  463.28,    6.25,2134463073,  469.54,    665.37,    379.03,   1044.40
   47.20,  159.53,  159.13,  222.02,  206.33,  381.55,2132345509,  587.88,  237.91,    5.74,  234.51,    2.33,  472.41,    8.07,2132254442,  480.49,    678.74,    389.63,   1068.37
   82.62,  193.87,  279.41,  298.39,  362.03,  492.27,2134263100,  854.29,  271.23,   16.08,  267.13,   12.57,  538.36,   28.65,2134462846,  567.01,    900.38,    520.92,   1421.31
   52.32,  163.06,  177.45,  232.67,  229.77,  395.73,2132465339,  625.50,  259.42,    6.39,  256.13,    2.99,  515.55,    9.38,2132348772,  524.92,    745.31,    405.11,   1150.42
   73.03,  199.53,  242.50,  293.68,  315.53,  493.21,2134572569,  808.75,  281.16,   26.55,  277.91,   23.11,  559.07,   49.65,2134545906,  608.72,    874.60,    542.86,   1417.47
   59.30,  183.03,  201.60,  261.86,  260.90,  444.88,2132522705,  705.78,  268.81,    8.85,  266.54,    5.45,  535.34,   14.30,2132499040,  549.64,    796.24,    459.18,   1255.43
   52.19,  165.73,  176.02,  234.16,  228.21,  399.89,2134476849,  628.10,  251.89,    6.86,  249.29,    3.47,  501.18,   10.33,2134511300,  511.51,    729.39,    410.23,   1139.61
   52.86,  166.37,  178.58,  236.26,  231.44,  402.63,2132254559,  634.08,  246.70,    5.65,  244.02,    2.25,  490.72,    7.90,2132241117,  498.62,    722.17,    410.53,   1132.70
   52.53,  165.42,  177.51,  234.66,  230.05,  400.08,2134395966,  630.13,  242.33,    5.21,  239.83,    1.80,  482.16,    7.01,2134395044,  489.17,    712.21,    407.09,   1119.30
   52.36,  166.75,  178.37,  236.75,  230.73,  403.50,2132239992,  634.22,  242.50,    5.54,  240.38,    2.14,  482.88,    7.68,2132259443,  490.56,    713.61,    411.18,   1124.78
   50.93,  163.92,  172.57,  231.33,  223.50,  395.26,2134396218,  618.75,  236.72,    4.68,  235.58,    1.27,  472.30,    5.96,2134421052,  478.26,    695.80,    401.21,   1097.02
   53.71,  166.35,  183.03,  237.85,  236.74,  404.20,2132306634,  640.95,  235.82,    5.06,  234.57,    1.68,  470.39,    6.74,2132241407,  477.13,    707.13,    410.95,   1118.08
   80.01,  196.47,  275.89,  299.46,  355.90,  495.92,2134525165,  851.82,  260.04,   14.78,  257.60,   11.37,  517.64,   26.15,2134785993,  543.80,    873.54,    522.08,   1395.61
   62.58,  189.78,  211.91,  270.79,  274.50,  460.57,2132625921,  735.07,  267.81,    8.31,  263.41,    4.89,  531.22,   13.20,2132397984,  544.42,    805.71,    473.77,   1279.48
   52.14,  164.00,  176.27,  232.68,  228.41,  396.68,2132324979,  625.08,  251.89,    5.63,  247.76,    2.22,  499.66,    7.85,2132340952,  507.51,    728.06,    404.53,   1132.60
   53.85,  169.87,  183.39,  241.63,  237.24,  411.50,2134643911,  648.73,  244.76,    4.99,  241.42,    1.57,  486.18,    6.56,2134907824,  492.74,    723.42,    418.06,   1141.48
   54.53,  172.64,  185.45,  245.35,  239.99,  417.99,2132538250,  657.97,  238.83,    4.87,  235.76,    1.48,  474.59,    6.35,2132266795,  480.94,    714.57,    424.34,   1138.91
   51.68,  165.86,  175.10,  234.29,  226.78,  400.16,2134421849,  626.94,  239.47,    5.79,  235.99,    2.38,  475.45,    8.17,2134408011,  483.62,    702.23,    408.33,   1110.56
   52.81,  166.32,  179.43,  236.57,  232.23,  402.88,2132275131,  635.12,  242.65,    5.06,  238.59,    1.65,  481.24,    6.71,2132261366,  487.95,    713.48,    409.59,   1123.07
   53.57,  178.92,  182.13,  250.74,  235.71,  429.66,2134482063,  665.37,  257.26,    5.16,  253.68,    1.76,  510.94,    6.91,2134696858,  517.86,    746.65,    436.57,   1183.23
   53.39,  179.66,  180.31,  250.56,  233.69,  430.22,2132530027,  663.92,  254.20,    5.09,  253.37,    1.69,  507.57,    6.78,2132338206,  514.34,    741.26,    437.00,   1178.26
   52.12,  174.64,  176.40,  244.00,  228.52,  418.64,2132249702,  647.16,  250.24,    4.75,  249.39,    1.35,  499.63,    6.10,2132265422,  505.73,    728.15,    424.74,   1152.89
   52.88,  177.35,  179.31,  247.94,  232.19,  425.30,2134416289,  657.49,  247.72,    4.85,  246.72,    1.46,  494.43,    6.31,2134390336,  500.74,    726.63,    431.60,   1158.23
   87.48,  219.62,  298.20,  330.75,  385.68,  550.36,2132250349,  936.04,  292.54,   17.71,  290.02,   14.30,  582.56,   32.01,2132233781,  614.56,    968.23,    582.37,   1550.60
   57.85,  187.35,  196.06,  264.08,  253.91,  451.44,2134489984,  705.35,  274.93,    6.28,  271.80,    2.89,  546.73,    9.17,2134510405,  555.90,    800.64,    460.60,   1261.25
   91.46,  255.74,  319.46,  378.04,  410.92,  633.78,2132253500, 1044.71,  288.16,   12.45,  285.02,    9.02,  573.18,   21.47,2132257432,  594.65,    984.10,    655.25,   1639.35
   57.69,  189.96,  196.42,  267.21,  254.12,  457.17,2134460535,  711.29,  267.46,    5.18,  264.75,    1.77,  532.21,    6.95,2134468511,  539.16,    786.33,    464.12,   1250.45
   55.75,  187.59,  189.69,  262.63,  245.44,  450.22,2132309832,  695.66,  261.00,    5.12,  258.84,    1.73,  519.83,    6.85,2132299073,  526.68,    765.27,    457.07,   1222.34
   54.48,  184.22,  185.18,  257.42,  239.66,  441.63,2134523843,  681.30,  260.42,    5.49,  257.69,    2.10,  518.11,    7.59,2134532806,  525.69,    757.77,    449.22,   1206.99
   57.91,  188.18,  198.02,  266.19,  255.93,  454.37,2132223635,  710.30,  261.03,    5.53,  258.56,    2.14,  519.59,    7.67,2132194134,  527.26,    775.52,    462.03,   1237.56
   56.37,  183.87,  192.32,  259.91,  248.69,  443.78,2134345347,  692.47,  258.94,    5.32,  256.16,    1.95,  515.10,    7.27,2134401341,  522.37,    763.79,    451.05,   1214.84
   55.75,  188.73,  189.01,  263.16,  244.76,  451.89,2132724018,  696.65,  253.35,    4.69,  251.59,    1.29,  504.94,    5.98,2132712070,  510.92,    749.70,    457.87,   1207.57
   56.67,  186.38,  193.59,  262.70,  250.26,  449.07,2134407486,  699.33,  248.60,    4.72,  246.72,    1.33,  495.32,    6.05,2134359649,  501.37,    745.58,    455.12,   1200.71
   85.56,  230.43,  287.50,  339.16,  373.06,  569.59,2132261025,  942.65,  285.17,   16.80,  281.86,   13.37,  567.02,   30.17,2132332081,  597.20,    940.09,    599.76,   1539.85
   56.47,  189.34,  191.69,  264.77,  248.16,  454.11,2134556936,  702.27,  281.96,    6.78,  280.02,    3.38,  561.98,   10.15,2134556017,  572.14,    810.14,    464.26,   1274.41
   58.96,  192.29,  200.30,  270.57,  259.26,  462.86,2132361748,  722.12,  272.48,    6.42,  270.34,    3.01,  542.82,    9.44,2132294671,  552.26,    802.08,    472.29,   1274.38
   57.21,  187.87,  195.36,  264.94,  252.57,  452.81,2132234259,  705.38,  263.54,    4.79,  260.85,    1.39,  524.38,    6.18,2132225342,  530.57,    776.95,    459.00,   1235.95
   59.25,  188.14,  202.43,  267.43,  261.68,  455.57,2134392350,  717.25,  258.29,    4.77,  256.15,    1.37,  514.44,    6.14,2134484036,  520.58,    776.12,    461.71,   1237.83
   53.04,  173.03,  180.92,  244.25,  233.95,  417.28,2132392883,  651.23,  235.45,    4.81,  232.68,    1.43,  468.13,    6.24,2132313294,  474.37,    702.08,    423.52,   1125.60
   35.32,   47.88,  126.08,   94.97,  161.39,  142.85,2134359450,  304.24,   54.81,    4.85,   51.15,    1.47,  105.96,    6.32,2134387262,  112.29,    267.36,    149.17,    416.53
   34.79,   47.92,  124.69,   94.53,  159.48,  142.45,2132198507,  301.93,   55.58,    4.98,   52.14,    1.58,  107.72,    6.56,2132198671,  114.28,    267.20,    149.01,    416.21
   34.90,   47.38,  124.56,   93.78,  159.46,  141.16,2134378223,  300.62,   55.60,    4.49,   52.22,    1.08,  107.82,    5.57,2134426203,  113.39,    267.28,    146.73,    414.01
   33.80,   46.85,  120.19,   91.49,  153.98,  138.34,2132282338,  292.32,   55.24,    4.45,   51.75,    1.04,  106.99,    5.49,2132201979,  112.48,    260.97,    143.83,    404.81
   65.43,   73.62,  233.15,  158.89,  298.57,  232.52,2134391683,  531.09,   73.84,   12.42,   70.49,    9.08,  144.33,   21.50,2134395996,  165.83,    442.90,    254.01,    696.91
   43.83,   57.77,  157.25,  116.57,  201.08,  174.34,2132304793,  375.42,   63.64,    5.53,   60.13,    2.10,  123.78,    7.63,2132309206,  131.41,    324.85,    181.97,    506.83
   71.74,   81.59,  256.03,  177.46,  327.77,  259.05,2134433209,  586.82,   82.34,   19.84,   78.96,   16.40,  161.30,   36.24,2134502536,  197.53,    489.07,    295.29,    784.35
   35.13,   48.18,  122.02,   93.19,  157.15,  141.38,2132392777,  298.53,   65.81,    8.04,   62.34,    4.63,  128.15,   12.67,2132314425,  140.81,    285.30,    154.04,    439.34
   27.94,   42.63,   95.08,   77.29,  123.02,  119.91,2134343351,  242.93,   60.22,    5.07,   56.62,    1.65,  116.84,    6.72,2134344791,  123.55,    239.85,    126.63,    366.48
