,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,453.52871715765,410.77165396414,11.485,9749090705.0,10350264262.0,9761481348.0,10012476808.0,9957917963.0,1938463037.0,2020226589.0,1935081399.0,1979204221.0,1966441313.0,7592633.0,8057641.0,7972956.0,7758346.0,7656747.0,7594935.0,8061249.0,7973060.0,7760779.0,7659518.0,4798.0,3501.0,4541.0,4300.0,3573.0,9086133.0,8107831.0,9379855.0,9463823.0,6970350.0,2892945162.0,2893431016.0,2892759874.0,2892612205.0,2892561009.0,9866734.0,9043490.0,9911358.0,10349315.0,7225041.0,3083211948.0,3151417308.0,3079813395.0,3123217775.0,3117749740.0,1363.0,875.0,1163.0,1088.0,500.0,3066920.0,3116325.0,3155885.0,3447383.0,3072520.0,5838365.0,5179236.0,6030990.0,5955809.0,3854727.0,0.0,0.0,0.0,0.0,0.0,139.0,37.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1885.7470418105,2079.7671638636,11.904,9914149756.0,10341422902.0,9910569726.0,10165886801.0,10154909972.0,1960455058.0,2039909714.0,1952421184.0,1991585481.0,1984495121.0,7665343.0,8108870.0,7914038.0,7817175.0,7910474.0,7665043.0,8107527.0,7916037.0,7818730.0,7908936.0,2201.0,1371.0,2676.0,2821.0,1706.0,9139905.0,8429722.0,9418161.0,9620909.0,7075055.0,2891700826.0,2892116267.0,2891610470.0,2891737940.0,2891480071.0,9819557.0,9008459.0,9849429.0,10298134.0,7185618.0,3060946855.0,3151167940.0,3055841494.0,3121252712.0,3117507181.0,1500.0,1403.0,1528.0,1545.0,793.0,3052058.0,3172328.0,3140751.0,3515227.0,3129259.0,5886361.0,5268821.0,6085657.0,5892189.0,3826967.0,0.0,0.0,0.0,0.0,0.0,33.0,51.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2113.382883316,2109.9360597629,14.135,9797990830.0,10331508074.0,9797245972.0,10171886679.0,10163400803.0,1940489385.0,2038865536.0,1931791222.0,1974703062.0,1968867996.0,7813410.0,8043814.0,8030620.0,7751168.0,7677469.0,7814479.0,8038530.0,8031454.0,7751237.0,7676439.0,2445.0,1789.0,2795.0,2256.0,1206.0,9074775.0,8331711.0,9345987.0,9641144.0,7084037.0,2891756566.0,2891933081.0,2891732912.0,2892083444.0,2891535762.0,9853620.0,9061998.0,9896571.0,10404177.0,7238699.0,3072761876.0,3151702104.0,3070776649.0,3100968805.0,3095692397.0,1488.0,1625.0,1213.0,2108.0,1346.0,3133031.0,3139554.0,3222234.0,3491667.0,3111289.0,5901512.0,5241502.0,6085731.0,6022200.0,3913284.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2113.1021368463,2110.1801356839,15.187,9934486607.0,10314633890.0,9931530391.0,10169973879.0,10010776485.0,1949559790.0,2035849447.0,1941477779.0,1993173593.0,1964898848.0,7631605.0,8105087.0,7878030.0,7753345.0,7625091.0,7632079.0,8059254.0,7879043.0,7752128.0,7625166.0,2356.0,1705.0,2506.0,2146.0,1170.0,9215627.0,8341935.0,9480071.0,9543387.0,7001051.0,2891842250.0,2891772852.0,2891833048.0,2891877781.0,2891580343.0,9937725.0,9106206.0,9947685.0,10451332.0,7256750.0,3076419242.0,3170598545.0,3073621612.0,3121922755.0,3118547389.0,2427.0,1959.0,2646.0,2541.0,1733.0,3132711.0,3154321.0,3234565.0,3480016.0,3097042.0,5858231.0,5228225.0,6039293.0,6019427.0,3914784.0,0.0,0.0,0.0,0.0,0.0,9.0,46.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0
4,2112.756322592,2108.5702245164,11.027,10028700532.0,10222051131.0,10018808322.0,10166747786.0,10157177574.0,1961985536.0,2022571036.0,1952797144.0,2007005273.0,2001079034.0,7668836.0,8106615.0,7910008.0,7815512.0,7899568.0,7669125.0,8107732.0,7910183.0,7811580.0,7896927.0,2091.0,1664.0,2367.0,2094.0,1229.0,9236901.0,8438420.0,9507850.0,9601576.0,7035066.0,2891707825.0,2891595200.0,2891736754.0,2891792087.0,2891192165.0,9872556.0,9063895.0,9899682.0,10394620.0,7227709.0,3054819645.0,3145915319.0,3049313318.0,3097039711.0,3087448193.0,61948.0,1024.0,2354.0,2435.0,1755.0,3142202.0,3072194.0,3228360.0,3413960.0,3016521.0,6020665.0,5125555.0,6203426.0,6029400.0,3919207.0,0.0,0.0,0.0,0.0,0.0,17.0,92.0,17.0,92.0,42.0,0.0,0.0,0.0,0.0,0.0
5,2113.1013426311,2111.0164022082,13.251,10039799080.0,10087665657.0,10034070223.0,9485561530.0,10116639895.0,1963621563.0,2003161983.0,1955374821.0,1873969899.0,1993871242.0,7776589.0,8602302.0,7851968.0,7314602.0,7854533.0,7776662.0,8096761.0,7855410.0,7276676.0,7799825.0,2749.0,3154.0,3862.0,2762.0,1813.0,9217530.0,8306737.0,9498193.0,9523581.0,7029893.0,2891802056.0,2891751829.0,2891538780.0,2721460464.0,2891044249.0,9865113.0,9104153.0,9906615.0,10397898.0,7294283.0,3060022125.0,3148787404.0,3055752325.0,2915182375.0,3086426570.0,1513.0,688.0,2051.0,1737.0,900.0,3136051.0,3108884.0,3223566.0,3486086.0,3099584.0,5969886.0,5200433.0,6165053.0,5988384.0,3944690.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0
6,2112.8234072659,2109.9807900946,11.911,10028423735.0,10123770828.0,10025691983.0,9960563939.0,9934631326.0,1977539889.0,2009043768.0,1969926179.0,1977115141.0,1968496319.0,7676111.0,8053222.0,7918121.0,7757325.0,7685022.0,7674779.0,8053185.0,7917889.0,7810460.0,7910564.0,2236.0,2116.0,2056.0,1776.0,1100.0,9146162.0,8399267.0,9419194.0,9552269.0,7032079.0,2891806316.0,2891848910.0,2891859049.0,2891854256.0,2891545052.0,9870794.0,9084566.0,9884355.0,10389077.0,7247055.0,3078019921.0,3171899461.0,3076330435.0,3122216955.0,3117336638.0,4348.0,889.0,2237.0,1871.0,1053.0,3156716.0,3085261.0,3252197.0,3513903.0,3125991.0,5988156.0,5274822.0,6166771.0,6074953.0,3944109.0,0.0,0.0,0.0,0.0,0.0,35.0,52.0,121.0,68.0,78.0,0.0,0.0,0.0,0.0,0.0
7,2112.8889298328,2110.8200808976,13.744,10024207136.0,10212566737.0,10020118652.0,10055776536.0,10050691303.0,1975040833.0,2021426219.0,1967477879.0,1990432693.0,1984039323.0,8123583.0,8099593.0,8081339.0,7808338.0,7952896.0,8128454.0,8101654.0,8084298.0,7755151.0,7692504.0,2473.0,1759.0,3012.0,2523.0,1489.0,9161202.0,8447456.0,9441777.0,9592194.0,7068292.0,2891855611.0,2891907279.0,2891756009.0,2891815693.0,2891288187.0,9900753.0,9152940.0,9924396.0,10419331.0,7272239.0,3054558648.0,3144525676.0,3049087226.0,3100324705.0,3094548177.0,2038.0,900.0,2438.0,1250.0,575.0,3147763.0,3110487.0,3240206.0,3394998.0,3023217.0,6003509.0,5116841.0,6194309.0,6047743.0,3923184.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,58.0,50.0,42.0,0.0,0.0,0.0,0.0,0.0
8,2113.2077289643,2110.7796944087,15.303,9897699254.0,10092843096.0,9897833245.0,9944300604.0,9917362403.0,1958725503.0,2005330690.0,1951460318.0,1974844821.0,1965615111.0,7852484.0,8215013.0,8043393.0,7889195.0,8163135.0,7764966.0,8216914.0,7995436.0,7798237.0,7895138.0,2501.0,25883.0,2576.0,2241.0,2516.0,9139375.0,8405701.0,9408027.0,9498257.0,6981788.0,2891565761.0,2891625477.0,2891555987.0,2891810393.0,2891439096.0,9891646.0,9094374.0,9913476.0,10429598.0,7277860.0,3078918307.0,3171771278.0,3077338617.0,3122966860.0,3115539095.0,1975.0,788.0,1725.0,1063.0,400.0,3164249.0,3122243.0,3264784.0,3444156.0,3068559.0,6039765.0,5211508.0,6231841.0,6103963.0,3968231.0,0.0,0.0,0.0,0.0,0.0,102.0,55.0,2242.0,398.0,120.0,0.0,0.0,0.0,0.0,0.0
9,2113.1813947377,2109.0820109692,12.867,9975935104.0,10196842830.0,9929772719.0,9994571427.0,10028666708.0,1972357401.0,2016665196.0,1957205107.0,1979428498.0,1980845500.0,7746725.0,8039146.0,7969629.0,7787842.0,8091495.0,7690574.0,8044226.0,7964440.0,7785119.0,8089688.0,9478.0,3731.0,5202.0,4489.0,2196.0,8533770.0,7792198.0,8843524.0,8977145.0,6514731.0,2891351625.0,2891449717.0,2891376817.0,2891611413.0,2890184972.0,9067103.0,8335744.0,9133485.0,9587135.0,6609957.0,3077552729.0,3142527015.0,3057087339.0,3081995626.0,3092772566.0,7966.0,2459.0,3858.0,3403.0,1195.0,2887883.0,2869985.0,2980603.0,3116321.0,2793221.0,5619790.0,4801934.0,5849500.0,5808472.0,3638071.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,133.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0
