,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,441.9170076671,388.04698694748,9.228,10085627394.0,10350432421.0,9973966448.0,9993891343.0,10064320871.0,1987173092.0,2042688604.0,1972043364.0,1991531844.0,1995953858.0,7647027.0,8058289.0,7936988.0,7781474.0,7759543.0,7649565.0,8060447.0,7893501.0,7824286.0,7871310.0,4508.0,3904.0,4521.0,4516.0,3767.0,9025562.0,8263734.0,9316037.0,9214120.0,6925661.0,2892808344.0,2892946818.0,2892876948.0,2893091827.0,2892636422.0,9800516.0,9013599.0,9816306.0,10318044.0,7203828.0,3083959166.0,3175650839.0,3080774823.0,3127651091.0,3121116302.0,2363.0,1138.0,1400.0,913.0,775.0,3120713.0,3130084.0,3205189.0,3361597.0,3078281.0,5974644.0,5210112.0,6165448.0,6075983.0,3928155.0,0.0,0.0,0.0,0.0,0.0,37.0,19.0,102.0,139.0,102.0,0.0,0.0,0.0,0.0,0.0
1,1788.785282962,2073.2195000507,11.939,9979306297.0,10246321574.0,9944592999.0,10071625745.0,10070074918.0,1970529015.0,2025214815.0,1946742688.0,1993030937.0,1975429498.0,8125231.0,8613334.0,7899676.0,7768125.0,8190728.0,8124080.0,8617083.0,7903437.0,7767055.0,8075229.0,5032.0,3776.0,3541.0,2856.0,1636.0,8882831.0,8125632.0,9230902.0,9289965.0,6821242.0,2891690051.0,2891735397.0,2891775048.0,2892300223.0,2891525445.0,9592064.0,8780624.0,9663609.0,10162641.0,7029524.0,3069955959.0,3148811774.0,3054107508.0,3100885450.0,3095224084.0,3945.0,2056.0,2729.0,2320.0,960.0,2955332.0,2963535.0,2974627.0,3213763.0,2866725.0,5833495.0,5067973.0,5942890.0,5789988.0,3704772.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,83.0,117.0,67.0,0.0,0.0,0.0,0.0,0.0
2,2113.1138266825,2111.2396445706,7.644,9405369342.0,10332232443.0,9776249963.0,9924270886.0,9926508336.0,1854243145.0,2038131089.0,1933720296.0,1970487447.0,1968269502.0,7209871.0,8063964.0,7857942.0,7729561.0,7807235.0,7316032.0,8009774.0,7909877.0,7730083.0,7895756.0,5240.0,2867.0,3706.0,3352.0,1989.0,8728014.0,7986244.0,9085182.0,9199986.0,6698952.0,2704165415.0,2891720012.0,2891647139.0,2891790671.0,2891322649.0,9288635.0,8515167.0,9387392.0,9917719.0,6817244.0,2890645911.0,3152127299.0,3054129466.0,3100760162.0,3102147463.0,5439.0,2651.0,2964.0,2551.0,1163.0,2967809.0,2962861.0,2975008.0,3150036.0,2845892.0,5725458.0,5012076.0,5953995.0,5761580.0,3725575.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,67.0,33.0,58.0,0.0,0.0,0.0,0.0,0.0
3,2113.1664885962,2110.4740649747,15.613,9834929481.0,10134029229.0,9845694189.0,9985912662.0,9969788830.0,1949817396.0,2010362820.0,1944278696.0,1981285640.0,1973170498.0,7627952.0,8054538.0,8045616.0,7883695.0,7832215.0,7797291.0,8103073.0,8043042.0,7884680.0,7833362.0,2165.0,1335.0,2271.0,2346.0,1140.0,9118869.0,8345282.0,9444830.0,9578484.0,7033490.0,2891572949.0,2891817515.0,2891528037.0,2891850846.0,2891586704.0,9825911.0,9016873.0,9815251.0,10358993.0,7207032.0,3079082411.0,3172946333.0,3078527139.0,3125733880.0,3118738155.0,3384.0,2040.0,2460.0,2001.0,1508.0,3133180.0,3145244.0,3128433.0,3390092.0,2997904.0,6016345.0,5247126.0,6214488.0,5925926.0,3923588.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,185.0,18.0,111.0,0.0,0.0,0.0,0.0,0.0
4,2113.1117251489,2108.9080241404,11.677,9937327336.0,9804297599.0,9921535545.0,10065590872.0,10057315741.0,1964574440.0,1940120264.0,1955046907.0,1991342421.0,1986408474.0,7674001.0,7799152.0,7911755.0,7790142.0,7744023.0,7623691.0,7898773.0,7910585.0,7790399.0,7743634.0,2649.0,1980.0,2514.0,1941.0,1498.0,9124324.0,8357921.0,9403869.0,9500090.0,7013929.0,2891628725.0,2759221653.0,2891577802.0,2891847653.0,2891400311.0,9846926.0,9045310.0,9907678.0,10388122.0,7275211.0,3055366231.0,2997126007.0,3051645118.0,3116270793.0,3093874454.0,1652.0,971.0,1539.0,1710.0,766.0,3057237.0,3063393.0,3132782.0,3468663.0,3013799.0,5998769.0,5230173.0,6078608.0,5952935.0,3841733.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
5,2112.8997090821,2110.2562539751,14.851,9821285399.0,10111724039.0,9801057033.0,10083198461.0,9933351593.0,1946775761.0,2006433800.0,1938091315.0,1978420984.0,1968926886.0,7737283.0,8223262.0,7860947.0,7755331.0,7684816.0,7671284.0,8095198.0,7863565.0,7755049.0,7689017.0,2705.0,2417.0,3057.0,2690.0,2520.0,9166805.0,8405489.0,9492926.0,9671392.0,7057252.0,2891637627.0,2891878549.0,2891681010.0,2892006249.0,2891715000.0,9927333.0,9127418.0,9899430.0,10457621.0,7259774.0,3076248477.0,3169795190.0,3073384190.0,3102644097.0,3116479257.0,1313.0,613.0,1400.0,875.0,575.0,3095588.0,3104772.0,3165344.0,3491311.0,3039428.0,6001119.0,5224051.0,6129346.0,5925911.0,3888601.0,0.0,0.0,0.0,0.0,0.0,63.0,79.0,81.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
6,2113.0022956299,2110.0138011841,14.096,9929401021.0,10238312287.0,9706146358.0,10203775266.0,9856122775.0,1963206747.0,2024846308.0,1922523982.0,1997400384.0,1955459214.0,7674917.0,8301292.0,7809232.0,7803767.0,7647965.0,7673502.0,8304310.0,7809305.0,7802159.0,7647847.0,1889.0,1280.0,1966.0,2326.0,900.0,9127530.0,8377203.0,9377833.0,9636281.0,7016590.0,2891833798.0,2891918374.0,2891756673.0,2891826374.0,2891744345.0,9825947.0,9050440.0,9860045.0,10364382.0,7249949.0,3057344673.0,3149447301.0,3057352675.0,3122364663.0,3098872316.0,1528.0,695.0,1542.0,1626.0,514.0,3088860.0,3095960.0,3211079.0,3531117.0,3082603.0,6025881.0,5243117.0,6128244.0,6012928.0,3872513.0,0.0,0.0,0.0,0.0,0.0,86.0,70.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2112.9814075256,2107.9528858183,8.519,9755713341.0,10113593099.0,9829924543.0,10181145970.0,9960949190.0,1934521628.0,2006813181.0,1938334499.0,1979820033.0,1969274781.0,7579553.0,8054355.0,7857584.0,7749954.0,7688447.0,7578406.0,8053381.0,7856727.0,7742945.0,7687224.0,2465.0,1525.0,2829.0,2212.0,1589.0,9088679.0,8316896.0,9396990.0,9640759.0,7011206.0,2891754557.0,2891899034.0,2891825613.0,2891920513.0,2891735894.0,9907866.0,9071796.0,9850801.0,10360177.0,7210465.0,3042645612.0,3149626287.0,3074138395.0,3102167464.0,3116219906.0,1425.0,675.0,1450.0,1875.0,438.0,3059857.0,3061236.0,3196344.0,3481040.0,3063919.0,5977473.0,5200403.0,6058076.0,6014240.0,3816505.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4584.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0
8,2112.9256102464,2109.7262660099,10.039,9800254494.0,10103303027.0,10020899978.0,10156995973.0,10148670399.0,1944422408.0,2006185830.0,1938343353.0,2005927565.0,1967721438.0,7758214.0,8048147.0,7857764.0,7743662.0,7826921.0,7759521.0,8053562.0,7858913.0,7743695.0,7824446.0,4476.0,2596.0,2956.0,2266.0,1715.0,9212154.0,8450170.0,9509100.0,9548760.0,7073573.0,2891686651.0,2891861716.0,2891787574.0,2891880569.0,2891786635.0,9978377.0,9172293.0,9978689.0,10474625.0,7294682.0,3074914217.0,3169998061.0,3070656921.0,3118287632.0,3114293840.0,1338.0,463.0,1929.0,1375.0,777.0,3076852.0,3092467.0,3285683.0,3538050.0,3128326.0,5925092.0,5166331.0,6031858.0,6149298.0,3835258.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2113.3046506652,2111.1387047565,14.012,9931672374.0,10236193077.0,10032758946.0,10176952503.0,10159008090.0,1963079741.0,2024438250.0,1957005877.0,2008491784.0,1986222571.0,7681912.0,8272724.0,7909870.0,7808360.0,7738858.0,7682366.0,8272718.0,7910380.0,7806012.0,7741147.0,1801.0,1355.0,2101.0,1605.0,1040.0,9089636.0,8353765.0,9496632.0,9531454.0,7072678.0,2891773329.0,2891776524.0,2891862622.0,2891910413.0,2891800005.0,9878369.0,9099896.0,9934844.0,10435912.0,7284354.0,3073257728.0,3165183166.0,3049191052.0,3095840842.0,3091204678.0,1723.0,653.0,2020.0,2070.0,1426.0,3142606.0,3145928.0,3205454.0,3451674.0,3072490.0,5916101.0,5160096.0,6172711.0,6015324.0,3941069.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
