,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,173918.0,3771920920.0,2456037853.0,3416659247.0,4073556987.0,34823.0,735683749.0,475045661.0,663367965.0,784533359.0,2506.0,2652752.0,1706961.0,2421753.0,2905804.0,2506.0,2655061.0,1683580.0,2431689.0,2848892.0,1793.0,2534.0,2089.0,1735.0,1720.0,N/A,5643.0,5426.0,4715.0,4574.0,N/A,909456758.0,580411875.0,925348974.0,934447700.0,N/A,16361.0,14424.0,18061.0,18098.0,N/A,1188297082.0,804301481.0,1240087488.0,1237197038.0,N/A,234.0,12.0,739.0,29.0,N/A,545.0,494.0,44.0,29.0,N/A,1823.0,1656.0,1133.0,1049.0,1808.9048646017,0.0,20.243
1,774258241.0,8652146229.0,8123274875.0,8817765602.0,8571845974.0,150026078.0,1714144802.0,1585517400.0,1775880193.0,1712285334.0,830910.0,6275529.0,4872382.0,6584611.0,6475788.0,809674.0,6295097.0,4891314.0,6602560.0,6528345.0,47054.0,10760.0,13401.0,19802.0,8346.0,13361259.0,15617745.0,19806294.0,24601440.0,12213229.0,433446640.0,2709606152.0,2708546252.0,2756755886.0,2756757300.0,14761228.0,18806964.0,21161491.0,26603911.0,12486541.0,246671602.0,2696148635.0,2551956515.0,2780162677.0,2735713498.0,20076.0,7151.0,11752.0,10288.0,7291.0,3934279.0,5633694.0,2870187.0,4709316.0,5663775.0,11970699.0,13630051.0,16269071.0,19250132.0,7502109.0,5706.9376764206,0.0,319.383
2,2210776106.0,6788855070.0,5016155645.0,7583306461.0,6981243851.0,445901456.0,1379222592.0,935733517.0,1535669051.0,1368446509.0,2564148.0,5075051.0,1298984.0,5346698.0,5338320.0,2564089.0,5089781.0,1303082.0,5355863.0,5182795.0,30113.0,8139.0,23471.0,24225.0,23545.0,46164750.0,38340769.0,50813315.0,50703331.0,25322696.0,1192786833.0,2885183412.0,2883604409.0,2883576351.0,2889431424.0,50171025.0,44797172.0,56920630.0,56948511.0,27114280.0,656978474.0,2085558938.0,1541757646.0,2317377929.0,2140670746.0,29184.0,4946.0,22787.0,18517.0,11871.0,11876263.0,11355947.0,7786074.0,10522056.0,10770901.0,34798136.0,26320530.0,41571469.0,41017214.0,14993546.0,5851.3406097627,3660.4284914096,16.563
3,2212550476.0,6777830001.0,4914832859.0,7481285309.0,6851453548.0,448417584.0,1372700149.0,921387944.0,1520324353.0,1359008850.0,2575892.0,5034898.0,1275981.0,5489739.0,5375679.0,2570103.0,5053687.0,1289352.0,5497529.0,5194887.0,28822.0,6914.0,50537.0,19727.0,13503.0,45927419.0,38138135.0,49867036.0,50937103.0,25301655.0,1192674383.0,2888664455.0,2884964132.0,2886788566.0,2889780550.0,50112811.0,44087794.0,56221334.0,57139481.0,27088233.0,660534933.0,2105308805.0,1535643475.0,2338262618.0,2158846980.0,25141.0,4840.0,20548.0,18060.0,12015.0,11885986.0,11416023.0,8071385.0,10767551.0,10592477.0,33802145.0,26131245.0,41909819.0,40865727.0,14625905.0,5854.554420029,5849.146125574,219.085
4,2230488830.0,7020204152.0,4994931969.0,7632242410.0,7117470181.0,456145689.0,1409038128.0,952713835.0,1553683985.0,1416692965.0,2611430.0,5407380.0,1714884.0,5583415.0,5385311.0,2625653.0,5428737.0,1875970.0,5556506.0,5401670.0,27795.0,7584.0,22180.0,17817.0,22831.0,43407779.0,36458808.0,44886471.0,49593667.0,25299202.0,1192831038.0,2887054333.0,2883242013.0,2887434115.0,2889616192.0,48613691.0,42425427.0,55067364.0,54658877.0,25700861.0,667809375.0,2153948130.0,1566714713.0,2347679171.0,2201949338.0,25590.0,7152.0,20994.0,15869.0,12479.0,11605512.0,11538788.0,8145174.0,10480319.0,10069837.0,32118187.0,26143018.0,42754932.0,38123070.0,13117440.0,5873.6367208948,5873.2698204378,219.728
5,2172710056.0,6921126091.0,4959858056.0,7505935959.0,6951568806.0,443603291.0,1379890997.0,927103705.0,1530437283.0,1369100686.0,2626073.0,5098324.0,1275829.0,5495023.0,5206984.0,2606862.0,5109246.0,1276020.0,5496088.0,5205083.0,25481.0,5970.0,25175.0,18840.0,19170.0,45724559.0,38344904.0,50593228.0,51249914.0,25163870.0,1193233711.0,2888431893.0,2884455395.0,2887479883.0,2889692417.0,49977053.0,43760521.0,56232744.0,56764359.0,26883652.0,660798716.0,2091950744.0,1553098793.0,2323107120.0,2140670581.0,23719.0,4965.0,23292.0,17366.0,12836.0,11686770.0,11954652.0,8161978.0,10851827.0,10586725.0,34545823.0,26559388.0,41356594.0,40092362.0,14594860.0,5562.0578912298,5560.3106646134,180.17
6,2160370334.0,6951421378.0,5018268502.0,7514634522.0,6896826634.0,441835547.0,1384344750.0,921702217.0,1521206876.0,1356622460.0,2623104.0,5115706.0,1460661.0,5525983.0,5327739.0,2627877.0,5118138.0,1440866.0,5530331.0,5323566.0,25978.0,32067.0,48706.0,41075.0,34961.0,46067285.0,38808353.0,50533003.0,51214089.0,25408641.0,1193372750.0,2888527989.0,2885787330.0,2887987825.0,2889293441.0,49747837.0,44159163.0,56407860.0,57257250.0,27240124.0,656887908.0,2079027109.0,1547022496.0,2326330255.0,2151625174.0,26448.0,4830.0,18598.0,15771.0,12008.0,11839903.0,11754436.0,8383632.0,10657840.0,10479348.0,34677591.0,26592813.0,41443620.0,39272437.0,14171138.0,5886.8946934996,5885.4517852997,99.008
7,4654344834.0,6738623330.0,5220278753.0,7418788263.0,6828312859.0,932351372.0,1354573223.0,968285461.0,1504522147.0,1339847869.0,5294442.0,5170762.0,1759320.0,5524049.0,5360662.0,5445638.0,5188427.0,1736751.0,5518059.0,5371417.0,58752.0,8367.0,34653.0,20276.0,14440.0,50231241.0,38555565.0,54360623.0,51824512.0,25336372.0,2590578275.0,2885723589.0,2885569530.0,2885884318.0,2889295265.0,54119272.0,43848047.0,59862388.0,56600371.0,27131976.0,1453913786.0,2036593174.0,1619355985.0,2282631175.0,2100640389.0,33939.0,10784.0,29529.0,18582.0,11302.0,13311260.0,12140548.0,10531832.0,11149549.0,10638618.0,37793376.0,26617868.0,43134135.0,39780306.0,14424689.0,5873.5324173719,5873.645496525,132.605
8,5221867209.0,6723517601.0,5267412071.0,7464715884.0,6707869121.0,1046253241.0,1353962031.0,977532819.0,1490288940.0,1326847407.0,5788102.0,5161991.0,1890125.0,5454219.0,5196169.0,5775334.0,5155782.0,1913611.0,5459085.0,5204326.0,40268.0,9232.0,32159.0,21900.0,13783.0,51032527.0,38389850.0,54103014.0,52294517.0,25605182.0,2849458785.0,2886518235.0,2884440887.0,2886627072.0,2888092833.0,55502442.0,44193065.0,59660511.0,56964674.0,27289228.0,1583449603.0,2038888044.0,1617211682.0,2266753708.0,2097342139.0,38729.0,5489.0,31865.0,19856.0,16265.0,13314469.0,12140822.0,10942215.0,11237588.0,11076098.0,37481756.0,27311070.0,43741593.0,40705326.0,14700839.0,5883.5209056352,5883.6320177744,63.591
9,5283990026.0,6344179969.0,5250960385.0,7261843884.0,6740383968.0,1056480551.0,1284503674.0,979709451.0,1452589249.0,1324634897.0,5912979.0,4920410.0,1693878.0,5327853.0,5139617.0,5909600.0,4929489.0,1705836.0,5363049.0,5188091.0,39008.0,7362.0,38216.0,23177.0,14955.0,51251758.0,38949143.0,52052840.0,51736192.0,26094706.0,2889715532.0,2885181334.0,2880979006.0,2892216577.0,2889398110.0,55617007.0,44088771.0,59549544.0,57760214.0,26725563.0,1596014751.0,1894966790.0,1626951691.0,2268857064.0,2057616412.0,40548.0,15809.0,30975.0,20194.0,12554.0,13199798.0,12047721.0,11165733.0,11005397.0,10044650.0,36527630.0,26576191.0,44183079.0,41089926.0,13567700.0,5893.8668257743,5891.3979275421,199.67
