,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,448.04301796077,410.20821976026,11.254,9841389604.0,10147636225.0,10045923026.0,9961450930.0,9976566246.0,1962144548.0,2020280293.0,1951309304.0,1976695190.0,1974038915.0,7785776.0,8209716.0,7893818.0,7747257.0,7953252.0,7784170.0,8206730.0,7899659.0,7748468.0,7947146.0,6804.0,4323.0,5207.0,4379.0,4318.0,8886848.0,8138384.0,9011929.0,9291377.0,6823644.0,2893068181.0,2893098513.0,2893128192.0,2893159744.0,2893141107.0,9611760.0,8849360.0,9678284.0,10157079.0,7075856.0,3091547888.0,3177457309.0,3083368403.0,3126328896.0,3123920391.0,2301.0,976.0,2150.0,1388.0,700.0,3046152.0,3059450.0,3181120.0,3347500.0,2984040.0,5832369.0,5066632.0,6077791.0,5997509.0,3851204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0
1,1894.3128976533,2079.2113196724,11.171,9957326820.0,10256852849.0,10045986835.0,10095954297.0,10070194562.0,1966855116.0,2027741844.0,1960283018.0,1998640130.0,1988456513.0,7686022.0,8113423.0,7926857.0,7960632.0,7755390.0,7686999.0,8114348.0,7926236.0,7960281.0,7757172.0,1601.0,1195.0,1951.0,1455.0,1060.0,9098043.0,8338897.0,9478966.0,9458824.0,6967976.0,2891801157.0,2891945699.0,2892368154.0,2891839064.0,2891872467.0,9803182.0,9016678.0,9820795.0,10436754.0,7275894.0,3078879498.0,3170957011.0,3055992155.0,3104704112.0,3097048040.0,1251.0,584.0,1903.0,973.0,514.0,3109977.0,3122283.0,3222357.0,3388502.0,3017778.0,5887470.0,5122887.0,6124051.0,5959606.0,3827056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
2,2113.1521947331,2108.9020433403,10.55,10048568746.0,10349739379.0,10048362803.0,9962115626.0,9945406944.0,1947770673.0,2007517498.0,1973210463.0,1978529948.0,1970730177.0,7622358.0,8271791.0,7864340.0,7886713.0,8109716.0,7622090.0,8271891.0,7866526.0,7882640.0,8107957.0,2295.0,1778.0,2778.0,2006.0,1434.0,9196544.0,8434186.0,9366030.0,9507233.0,6984390.0,2891875949.0,2891831301.0,2891781308.0,2891806144.0,2891939785.0,9878202.0,9101027.0,9879602.0,10421466.0,7257850.0,3057704070.0,3150245605.0,3053253451.0,3124640730.0,3120419071.0,1513.0,613.0,1700.0,850.0,763.0,3060316.0,3075627.0,3141989.0,3395580.0,3020069.0,5863830.0,5112105.0,6080266.0,5968027.0,3854909.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,25.0,58.0,33.0,0.0,0.0,0.0,0.0,0.0
3,2113.1938331873,2109.696124753,12.012,10039194483.0,10348932240.0,10042585160.0,10078383029.0,10058863255.0,1963775403.0,2026234739.0,1972662286.0,1995553648.0,1986764279.0,7677555.0,8111356.0,8116364.0,7811996.0,7743212.0,7677551.0,8112324.0,8117486.0,7813758.0,7745763.0,1730.0,1425.0,1780.0,1520.0,1125.0,9162705.0,8409303.0,9445634.0,9496207.0,6990263.0,2891869835.0,2891893720.0,2891880758.0,2891726538.0,2891758546.0,9857669.0,9077093.0,9877892.0,10429334.0,7264402.0,3080910711.0,3173320601.0,3078688784.0,3126604379.0,3117264114.0,2802.0,2208.0,3032.0,1791.0,1539.0,3083979.0,3093823.0,3217261.0,3427563.0,3054609.0,5915058.0,5159087.0,6115270.0,5930880.0,3822319.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2112.8745250064,2108.4652950175,12.109,10024859098.0,10327963462.0,10025164213.0,10078957234.0,10068684583.0,1963185593.0,2023368235.0,1969759841.0,1977730419.0,1971498822.0,7658022.0,8052351.0,7923149.0,7753979.0,7695004.0,7661145.0,8051686.0,7869120.0,7751991.0,7691507.0,2756.0,2179.0,2724.0,2355.0,1645.0,9153141.0,8380565.0,9329257.0,9596286.0,7082181.0,2891783520.0,2891945493.0,2891681088.0,2891749495.0,2891918157.0,9797321.0,9034374.0,9857497.0,10332961.0,7204127.0,3057230812.0,3147886191.0,3053231109.0,3100657114.0,3095301111.0,2479.0,1996.0,2190.0,975.0,855.0,3135148.0,3146433.0,3213058.0,3473765.0,3099753.0,5963105.0,5226752.0,6162201.0,5972568.0,3870471.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2112.2383495462,2110.0929033328,8.8,10010843121.0,10334007255.0,9786626570.0,10178678738.0,10160840736.0,1975037023.0,2040018963.0,1934869007.0,1975054208.0,1967039067.0,7743374.0,8270998.0,8020035.0,7742801.0,7818988.0,7744020.0,8269605.0,7850258.0,7741259.0,7818266.0,2992.0,2534.0,3039.0,2764.0,1831.0,9137833.0,8386487.0,9403235.0,9634338.0,7109841.0,2891846969.0,2891822312.0,2891854272.0,2891804685.0,2891746541.0,9949527.0,9167203.0,9946211.0,10490306.0,7307491.0,3074687521.0,3169376037.0,3072475166.0,3123235421.0,3118052852.0,1738.0,1325.0,1516.0,1434.0,705.0,3163724.0,3173160.0,3243759.0,3509514.0,3120736.0,6015048.0,5267394.0,6206667.0,5978792.0,3882526.0,0.0,0.0,0.0,0.0,0.0,44.0,82.0,106.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2113.0194370606,2110.4789774945,18.24,10034222903.0,10339685081.0,9794421729.0,10177789813.0,10162449648.0,1977766134.0,2039753806.0,1935604464.0,1994150612.0,1986608985.0,7679146.0,8105496.0,7853021.0,7789388.0,7738443.0,7677466.0,8103327.0,8046798.0,7789152.0,7740280.0,2326.0,25511.0,2311.0,1966.0,1175.0,9136030.0,8375179.0,9382615.0,9573134.0,7039755.0,2891761118.0,2891840919.0,2891705840.0,2891721314.0,2891735395.0,9882467.0,9087233.0,9870713.0,10372781.0,7233273.0,3058432589.0,3151087993.0,3054179663.0,3100465094.0,3096259523.0,1931.0,1597.0,1348.0,2112.0,1334.0,3154378.0,3162911.0,3154691.0,3496422.0,3112461.0,6001161.0,5262760.0,6188643.0,6044473.0,3938100.0,0.0,0.0,0.0,0.0,0.0,165.0,470.0,130.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
7,2112.87440101,2109.3406544185,8.925,9895169001.0,9490554580.0,9158816641.0,10141871895.0,10148986697.0,1957640102.0,1876915100.0,1807990530.0,2002423471.0,1997407656.0,7657294.0,7566716.0,7373395.0,7704298.0,7811423.0,7603865.0,7700299.0,7411386.0,7701104.0,7812331.0,2417.0,5485.0,2551.0,2451.0,9808.0,9129409.0,8378408.0,9370440.0,9560400.0,7020470.0,2891791684.0,2703002585.0,2703217862.0,2891855298.0,2891784175.0,9833354.0,9089180.0,9873082.0,10444168.0,7246095.0,3054156789.0,2836509558.0,2847192598.0,3085285663.0,3095148235.0,2050.0,1063.0,1400.0,1913.0,950.0,3150361.0,3172255.0,3195443.0,3506161.0,3119773.0,6005209.0,5268187.0,6176952.0,6067206.0,3936426.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,75.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0
8,2113.1914556398,2110.7192293508,10.323,9801685085.0,10103899218.0,9797609070.0,10170416321.0,10145991360.0,1945036823.0,2005952088.0,1937953239.0,2008249678.0,1999316453.0,7614439.0,8041529.0,7860115.0,7793160.0,7729661.0,7668745.0,8098341.0,7862864.0,7795394.0,7734964.0,2070.0,1300.0,2016.0,1575.0,1095.0,9167832.0,8405449.0,9457562.0,9583932.0,7058746.0,2891725689.0,2891763396.0,2891861118.0,2891837961.0,2891758008.0,9902960.0,9117221.0,9900988.0,10450741.0,7298816.0,3076999769.0,3169036973.0,3074952392.0,3120894981.0,3114281648.0,1801.0,1105.0,1588.0,2113.0,1588.0,3121745.0,3138432.0,3135605.0,3487052.0,3104682.0,5992983.0,5237632.0,6203020.0,6032087.0,3922674.0,0.0,0.0,0.0,0.0,0.0,111.0,83.0,130.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0
9,2113.1612585129,2110.351052891,11.914,9929228529.0,10216931001.0,9925012943.0,10148211546.0,10132194596.0,1963846993.0,2021873392.0,1955519171.0,2002318483.0,1995577502.0,7671894.0,8091351.0,7928569.0,7777009.0,7876634.0,7671588.0,8226127.0,7930145.0,7729873.0,7829914.0,5181.0,3263.0,2945.0,3276.0,1906.0,8856601.0,8110217.0,9236891.0,9270079.0,6770559.0,2891577840.0,2891836030.0,2891714915.0,2891663635.0,2891674070.0,9511043.0,8743103.0,9614117.0,10103669.0,7017327.0,3064557398.0,3150027377.0,3061042363.0,3101717190.0,3100172320.0,3542.0,1250.0,2153.0,2626.0,1737.0,3038195.0,3044746.0,3125484.0,3456839.0,3081455.0,5963420.0,5206456.0,6043866.0,5977190.0,3870581.0,0.0,0.0,0.0,0.0,0.0,67.0,25.0,58.0,100.0,42.0,0.0,0.0,0.0,0.0,0.0
10,2112.9596392115,2109.6125122091,10.573,9864825546.0,10093614724.0,9824182596.0,9912317135.0,9946460998.0,1958994907.0,2004579867.0,1941259632.0,1968940768.0,1969455077.0,7776940.0,7982158.0,7915598.0,7725541.0,7836703.0,7784386.0,7983471.0,7919054.0,7724233.0,7815004.0,8113.0,5181.0,5013.0,4140.0,2528.0,8413487.0,7678714.0,8675374.0,8920163.0,6449453.0,2891535907.0,2891512866.0,2891751249.0,2891548952.0,2891501880.0,9261457.0,8481992.0,9285055.0,9805574.0,6756611.0,3075215467.0,3142958961.0,3074965068.0,3089399166.0,3094450329.0,6254.0,2389.0,3589.0,2467.0,1116.0,2873793.0,2881152.0,3005376.0,3212701.0,2886424.0,5669148.0,4913045.0,5790949.0,5846775.0,3698716.0,0.0,0.0,0.0,0.0,0.0,75.0,634.0,4948.0,108.0,83.0,0.0,0.0,0.0,0.0,0.0
