,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,435.83996352458,402.790197668,8.252,10082853493.0,10345632043.0,9941187207.0,10158846014.0,9969414119.0,1961955470.0,2047870993.0,1967561795.0,1979316123.0,1982464951.0,7803616.0,8179357.0,7939190.0,7764725.0,7710343.0,7809400.0,8180919.0,7911068.0,7773824.0,7722509.0,5745.0,4120.0,6094.0,4564.0,3487.0,8858011.0,7975316.0,8845976.0,9288568.0,6283428.0,2892937872.0,2893086930.0,2892791164.0,2892970463.0,2893010585.0,9673535.0,8836742.0,9632320.0,10217235.0,6926711.0,3085013365.0,3170987862.0,3076973324.0,3121961904.0,3117666063.0,4452.0,1701.0,2363.0,2126.0,750.0,3096700.0,3094151.0,3157452.0,3429895.0,3020967.0,5767443.0,5186326.0,6105489.0,5887532.0,3823847.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,176.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0
1,1910.2435852202,2067.351660943,10.794,10029981764.0,10323646228.0,9931372770.0,9636071088.0,10024101128.0,1961297765.0,2037217251.0,1956848191.0,1886301269.0,1979587227.0,7821116.0,8097960.0,7921629.0,7632151.0,7709183.0,7820466.0,8098915.0,7918877.0,7630937.0,7714613.0,1991.0,2686.0,2211.0,2851.0,1806.0,9230807.0,8427298.0,9484724.0,9622348.0,7060993.0,2891947503.0,2892066828.0,2891831636.0,2742607279.0,2892279354.0,9863106.0,9051820.0,9896764.0,10365626.0,7317240.0,3055782777.0,3142435548.0,3049687228.0,2916385602.0,3087958002.0,2358.0,1722.0,1747.0,1909.0,570.0,3158670.0,3147698.0,3176004.0,3502253.0,3046584.0,6017823.0,5255318.0,6195631.0,6075702.0,3802779.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2113.218881869,2110.2019017362,10.298,10013772747.0,9700009771.0,9783541456.0,10152323920.0,9913956676.0,1960906260.0,1912491501.0,1934861042.0,1989941060.0,1964178034.0,7610628.0,7648633.0,7848014.0,7909408.0,7671577.0,7609838.0,7626243.0,7910763.0,7912227.0,7670778.0,2378.0,2917.0,2606.0,2529.0,1423.0,9239276.0,8351369.0,9393334.0,9644659.0,7038252.0,2891881438.0,2793991788.0,2891804905.0,2891969175.0,2892015334.0,9869577.0,9095594.0,9890297.0,10422355.0,7272473.0,3053551911.0,3055039174.0,3052697326.0,3097575205.0,3113104466.0,1763.0,1238.0,1225.0,1876.0,450.0,3174671.0,3172146.0,3186204.0,3527186.0,3086262.0,6049173.0,5270021.0,6199501.0,6110561.0,3822759.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2113.0957654805,2110.319588303,14.58,9931528451.0,10039690475.0,9821372816.0,10079392791.0,10141298473.0,1962611381.0,1996560523.0,1928059117.0,1994119913.0,1969119800.0,7778262.0,8012307.0,8472816.0,7746627.0,7678854.0,7704050.0,8061984.0,8473909.0,7748534.0,7669965.0,25862.0,2136.0,2551.0,1860.0,1460.0,9187006.0,8389171.0,9432919.0,9567095.0,7078136.0,2891635815.0,2891767732.0,2891793780.0,2891657279.0,2891802335.0,9904272.0,9129502.0,9889088.0,10436220.0,7275693.0,3076008436.0,3168932131.0,3072309391.0,3120395480.0,3116431783.0,3925.0,2359.0,2519.0,3342.0,1728.0,3148634.0,3167980.0,3142995.0,3496167.0,3087025.0,6015114.0,5233150.0,6227305.0,6063481.0,3822317.0,0.0,0.0,0.0,0.0,0.0,103.0,83.0,4093.0,75.0,9.0,0.0,0.0,0.0,0.0,0.0
4,2113.0181451848,2109.9087344867,11.19,10024856719.0,10220777061.0,9913748036.0,10171331568.0,10145236832.0,1975786494.0,2023281428.0,1953399918.0,2007407203.0,1983732783.0,7979653.0,8106416.0,8086396.0,7755787.0,7727726.0,7982029.0,8056505.0,8088366.0,7749983.0,7727123.0,2604.0,2067.0,2658.0,2471.0,1469.0,9182900.0,8413191.0,9401632.0,9571685.0,7080727.0,2891639826.0,2891732555.0,2891810851.0,2891652828.0,2891870665.0,9894121.0,9100920.0,9951974.0,10464212.0,7295225.0,3047730388.0,3142261699.0,3046825961.0,3092427905.0,3089334438.0,2238.0,1125.0,1891.0,2411.0,1339.0,3155121.0,3105237.0,3221919.0,3506590.0,3130903.0,6038069.0,5233240.0,6123379.0,6090853.0,4005804.0,0.0,0.0,0.0,0.0,0.0,67.0,50.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2113.0648064339,2110.5438652176,8.435,9897823124.0,10080632978.0,9770106518.0,10044785894.0,10133313240.0,1957157308.0,2002695184.0,1932822001.0,1988764359.0,1979756805.0,7651600.0,8249279.0,7841108.0,7786395.0,7657397.0,7602500.0,8305371.0,7845254.0,7866830.0,7663094.0,3105.0,2541.0,3068.0,3040.0,2379.0,9127023.0,8376615.0,9410848.0,9544949.0,7054244.0,2891653262.0,2891952538.0,2891749464.0,2891788658.0,2891833866.0,9922713.0,9115504.0,9893564.0,10472242.0,7267472.0,3074177644.0,3169077608.0,3073393861.0,3120623505.0,3096822798.0,1588.0,725.0,1363.0,1825.0,788.0,3162249.0,3133744.0,3206131.0,3506182.0,3112334.0,6045116.0,5248916.0,6137069.0,6113639.0,3919405.0,0.0,0.0,0.0,0.0,0.0,54.0,97.0,179.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2113.2887979928,2110.9403947799,19.143,9913457887.0,10221355528.0,9907023453.0,10058002231.0,10130409355.0,1960957154.0,2022852538.0,1952209155.0,1992021192.0,1996115511.0,7671196.0,8106166.0,7907119.0,7809361.0,7938355.0,7672330.0,8105205.0,7910021.0,7811635.0,7941096.0,1856.0,1530.0,2126.0,1661.0,1090.0,9234320.0,8455120.0,9455714.0,9625398.0,7053356.0,2891930961.0,2892011845.0,2891814891.0,2891911504.0,2891986542.0,9962026.0,9182387.0,9991021.0,10514569.0,7316361.0,3052454659.0,3148885138.0,3050456241.0,3101155043.0,3113577571.0,1471.0,500.0,1306.0,1512.0,1347.0,3147474.0,3115109.0,3230232.0,3493752.0,3146614.0,6060882.0,5261384.0,6147493.0,6122826.0,3973714.0,0.0,0.0,0.0,0.0,0.0,94.0,43.0,0.0,175.0,44.0,0.0,0.0,0.0,0.0,0.0
7,2113.5274589759,2110.1156451646,15.245,9789874614.0,10096618576.0,9806134424.0,9787196077.0,10133289885.0,1942016918.0,2003731068.0,1935824241.0,1950112659.0,1995859729.0,7603813.0,8273527.0,7850256.0,7666796.0,7809292.0,7656438.0,8276695.0,7849296.0,7717690.0,7806824.0,2512.0,1444.0,2695.0,28217.0,1951.0,9034131.0,8349012.0,9406643.0,9430594.0,6942557.0,2891507661.0,2891971944.0,2891700473.0,2891666248.0,2891750952.0,9833628.0,9076412.0,9807275.0,10354002.0,7197490.0,3052523400.0,3125699740.0,3054019936.0,3096680067.0,3073489053.0,1238.0,950.0,64696.0,1025.0,1012.0,3123898.0,3149707.0,3276008.0,3456787.0,3064076.0,5980195.0,5214659.0,6182073.0,6043545.0,3886429.0,0.0,0.0,0.0,0.0,0.0,50.0,834.0,0.0,67.0,33.0,0.0,0.0,0.0,0.0,0.0
8,2112.7888003949,2108.8925003385,11.12,9793037942.0,10087258125.0,10003722924.0,9937757263.0,10029068463.0,1942169937.0,2003240370.0,1934460438.0,1972973416.0,1981061267.0,7762640.0,8189717.0,7857678.0,7739395.0,7883869.0,7764223.0,8190478.0,7861957.0,7744529.0,7670221.0,1981.0,4116.0,2551.0,1731.0,1710.0,9178157.0,8465560.0,9523526.0,9589244.0,7075391.0,2891750547.0,2891920989.0,2891915596.0,2891847601.0,2891603516.0,9920996.0,9166147.0,9934425.0,10463236.0,7317899.0,3074770141.0,3169248090.0,3073541491.0,3119944264.0,3112798304.0,1676.0,725.0,1400.0,1138.0,1088.0,3081242.0,3117813.0,3279912.0,3420885.0,3104158.0,6001795.0,5142060.0,6085487.0,6062419.0,3924940.0,0.0,0.0,0.0,0.0,0.0,74.0,9.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0
9,2112.8648016395,2110.5635838699,8.445,9914402106.0,10220421195.0,10020481340.0,10060701749.0,10025570367.0,1960434862.0,2022174641.0,1953622443.0,1990703488.0,1979847775.0,7669598.0,8105463.0,7913983.0,7789668.0,7716167.0,7670650.0,8107020.0,7914347.0,7789244.0,7719488.0,2311.0,1375.0,2078.0,2002.0,1576.0,9135110.0,8364873.0,9505597.0,9527134.0,7082700.0,2891615393.0,2891859918.0,2891923210.0,2891741347.0,2891567131.0,9966746.0,9141218.0,9916229.0,10502494.0,7257029.0,3051616217.0,3163339929.0,3045218418.0,3092566099.0,3086918379.0,1709.0,709.0,2389.0,1056.0,934.0,3071504.0,3175536.0,3283424.0,3396250.0,3086503.0,5890702.0,5130826.0,6212085.0,5952906.0,3979879.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,58.0,67.0,0.0,0.0,0.0,0.0,0.0
