,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,5015936823.0,10827576002.0,11035584714.0,5710740146.0,11351761749.0,945334324.0,2150300984.0,2171796720.0,1138025732.0,2228034681.0,3381030.0,7910469.0,7949507.0,4359927.0,8136629.0,3295763.0,7969250.0,7950216.0,4379964.0,8289509.0,113440.0,4699.0,13959.0,3205.0,2841.0,1186659.0,1485760.0,999677.0,1081406.0,894091.0,1231949972.0,2890695907.0,2888296695.0,2887634370.0,2889225320.0,1482821.0,693969.0,1171341.0,3788173.0,1306205.0,1524209036.0,3469093920.0,3365167714.0,1852733613.0,3463269457.0,11873.0,3038.0,3940.0,1687.0,819.0,204269.0,91597.0,363170.0,527718.0,499351.0,568563.0,380268.0,2234488.0,809407.0,394308.0,447.63586721888,0.0,N/A
1,10275433418.0,10284412268.0,11120678698.0,5885561036.0,11094858146.0,2036531689.0,2045290800.0,2187034306.0,1154356392.0,2194623132.0,7630059.0,7515955.0,8007629.0,4293941.0,8204630.0,7492911.0,7588413.0,8056497.0,4289470.0,8128858.0,6437.0,3741.0,6739.0,1045.0,805.0,1033310.0,1317581.0,1722545.0,1490493.0,653995.0,2682213310.0,2739391236.0,2891097440.0,2888268643.0,2889889614.0,1743935.0,1224270.0,1277569.0,6998414.0,1029704.0,3172439364.0,3205340814.0,3387856437.0,1818334372.0,3462236404.0,4406.0,1820.0,1612.0,55661.0,56627.0,696227.0,253612.0,595341.0,220332.0,375347.0,698044.0,480780.0,1366161.0,1159092.0,601083.0,327.00165268578,256.79160699465,N/A
2,11201111236.0,10420541767.0,11138799702.0,5703435059.0,11131692801.0,2205684137.0,2071192944.0,2163131315.0,1138432984.0,2199930544.0,8418469.0,7605933.0,7883114.0,4194331.0,7968090.0,8443905.0,7561933.0,7853965.0,4194562.0,7929080.0,6483.0,4910.0,5052.0,2349.0,2707.0,1030987.0,869355.0,1459968.0,1242213.0,714132.0,2888729775.0,2887295446.0,2884749383.0,2886491052.0,2889353351.0,901710.0,818680.0,1582668.0,4250769.0,1134762.0,3413752922.0,3428318952.0,3368869463.0,1805347532.0,3447589727.0,3113.0,4927.0,1337.0,2628.0,1075.0,242764.0,351826.0,293658.0,316682.0,178178.0,662557.0,998731.0,253218.0,654164.0,321963.0,574.14507852545,568.68432294732,N/A
3,11196730720.0,10817821892.0,11010424028.0,5940063548.0,11296781870.0,2217677735.0,2152429317.0,2159148411.0,1170921709.0,2218877921.0,8118254.0,8060052.0,7933692.0,4298314.0,8119989.0,8068104.0,8122228.0,7895179.0,4301181.0,8077855.0,9779.0,1622.0,9101.0,1346.0,1077.0,1250548.0,955915.0,1179902.0,1201007.0,1142581.0,2892343426.0,2891502945.0,2890355812.0,2889675033.0,2890747181.0,1964581.0,1070054.0,1494898.0,2988443.0,1620423.0,3427940202.0,3445920352.0,3348570037.0,1823959578.0,3435942881.0,8827.0,2103.0,16862.0,2369.0,1303.0,418557.0,421850.0,633513.0,629256.0,196360.0,1122398.0,1012603.0,2511690.0,1295095.0,325972.0,593.34714553511,567.10965185273,N/A
4,11290717157.0,11042875616.0,10778014169.0,5873663224.0,11206150795.0,2218167433.0,2169495745.0,2124299951.0,1168954806.0,2225909399.0,8138199.0,8119750.0,7753743.0,4297145.0,8203887.0,8116232.0,8125248.0,7799383.0,4312711.0,8226966.0,5566.0,1887.0,4407.0,1730.0,3110.0,2246083.0,1138506.0,1876520.0,2077017.0,1040794.0,2891962535.0,2891774452.0,2834554511.0,2888285434.0,2890714422.0,1471434.0,1768421.0,1578480.0,4144348.0,1485887.0,3465077608.0,3405612777.0,3304608211.0,1827680349.0,3475044614.0,4822.0,1791.0,1639.0,2056.0,756.0,28252.0,265501.0,599434.0,437154.0,206057.0,9902.0,472014.0,1324929.0,1254478.0,353806.0,602.84411805649,515.42330278044,N/A
5,11159650812.0,11010876126.0,10569904722.0,5858502493.0,11166860003.0,2199784102.0,2163215338.0,2106771603.0,1156902088.0,2193640161.0,8083399.0,8142249.0,7913351.0,4292051.0,8067239.0,8071642.0,8170731.0,7989225.0,4271148.0,8121258.0,29151.0,2023.0,2284.0,2635.0,1321.0,1233381.0,1333290.0,1296295.0,1622468.0,997445.0,2890673389.0,2890427386.0,2891001993.0,2887945506.0,2889727503.0,2156986.0,2187035.0,1849510.0,7870525.0,1384981.0,3446263962.0,3421290018.0,3404823697.0,1822913572.0,3474171641.0,2225.0,1075.0,2377.0,2501.0,625.0,430607.0,631270.0,411408.0,393104.0,504583.0,1050177.0,602753.0,1808780.0,1678731.0,898828.0,587.33934978707,595.28529762083,N/A
6,11016814697.0,11051216797.0,11047078575.0,7820626606.0,11141296075.0,2184887010.0,2167592461.0,2172097504.0,1545190216.0,2202532097.0,8061418.0,8022544.0,7974903.0,5846792.0,8042197.0,8129102.0,8005850.0,8014890.0,5849081.0,8025116.0,5126.0,1966.0,1876.0,1536.0,1170.0,1563215.0,663281.0,1653828.0,1249150.0,1352243.0,2891659725.0,2891337052.0,2890100629.0,2888265835.0,2890329747.0,1362343.0,1145125.0,2378757.0,8157969.0,1645954.0,3486073149.0,3446560181.0,3431066070.0,2419872673.0,3483603362.0,5932.0,1862.0,1111.0,2306.0,904.0,722217.0,266704.0,280527.0,617682.0,370966.0,1753742.0,983957.0,1396503.0,1375119.0,627526.0,599.83095114046,604.23557514209,N/A
7,11311147981.0,9998193795.0,11320702867.0,8751034781.0,9784055590.0,2198857851.0,1930063776.0,2213582093.0,1740871674.0,1887434241.0,8198267.0,7248447.0,7901391.0,7292920.0,7525236.0,8186122.0,7162443.0,7754490.0,7435433.0,7510646.0,6930.0,7668.0,3619.0,30458.0,28923.0,3194080.0,6812719.0,3891997.0,7554163.0,5337257.0,2891769783.0,2886532027.0,2888746633.0,2883237624.0,2885303347.0,2192273.0,4818961.0,2318878.0,14001107.0,5693116.0,3446835726.0,3001872573.0,3323059179.0,2832809370.0,2956054420.0,5300.0,66288.0,4998.0,6880.0,4435.0,690628.0,1332762.0,478444.0,2111592.0,2210054.0,1074082.0,2256049.0,178228.0,6864083.0,2764276.0,599.29638251334,602.3238399846,N/A
8,6101402339.0,4797411364.0,7643089068.0,9708446326.0,8741993053.0,1207081072.0,946421498.0,1507602744.0,1916716448.0,1714769682.0,4782977.0,3852420.0,5960211.0,7043908.0,6269656.0,4761827.0,4073840.0,6217090.0,7090861.0,6273584.0,19090.0,13677.0,17488.0,3991.0,2623.0,7671499.0,3491065.0,8759328.0,2996219.0,1192092.0,2069209313.0,1894705223.0,2868261310.0,2882360664.0,2612769614.0,7778682.0,3263565.0,9423893.0,2606758.0,1655658.0,1562101178.0,1861349116.0,2427810333.0,2910423589.0,2660054991.0,102802.0,4401.0,8599.0,4378.0,1416.0,2425756.0,967650.0,2075272.0,418366.0,191371.0,4997653.0,2045424.0,6522740.0,1791509.0,328374.0,639.87604505158,793.70068845895,N/A
9,788913714.0,1649089786.0,9382059608.0,10694426443.0,5635814274.0,158886035.0,340339951.0,1872659282.0,2117461451.0,1107335032.0,654937.0,1475024.0,6930808.0,7770389.0,4209404.0,672250.0,1423804.0,7058465.0,7754988.0,4230483.0,180496.0,953.0,14574.0,1456.0,565.0,2636976.0,2403026.0,2833068.0,2493853.0,1042342.0,560227054.0,483654296.0,2884386429.0,2778034084.0,1457783767.0,2742712.0,2275737.0,4928349.0,9920588.0,1727718.0,247114166.0,512621716.0,3056304812.0,3206357237.0,1733874562.0,20490.0,1349.0,32473.0,1612.0,797.0,1277253.0,609405.0,238952.0,1000825.0,312862.0,3382595.0,807967.0,3626048.0,673773.0,14578.0,3381.1455550306,3297.770553148,N/A
