,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,433.85030811792,394.79665429288,8.88,9800572157.0,10152643256.0,9817370032.0,9960201251.0,9511486145.0,1946502374.0,2018638881.0,1947297189.0,1978599991.0,1853299989.0,7621174.0,8055434.0,7874262.0,7747963.0,7722143.0,7624850.0,8058972.0,7876404.0,7751631.0,7721313.0,4198.0,3830.0,4746.0,3889.0,3712.0,9091930.0,8337852.0,9358695.0,9494640.0,6873162.0,2892808967.0,2892951384.0,2892677111.0,2892867089.0,2720645165.0,9921938.0,9107414.0,9904405.0,10447608.0,7232423.0,3077341285.0,3191720954.0,3093597589.0,3120560416.0,2753592948.0,1351.0,625.0,1351.0,900.0,1563.0,3051374.0,3160385.0,3242740.0,3365472.0,3118215.0,5845621.0,5113331.0,6054614.0,5909971.0,3944518.0,0.0,0.0,0.0,0.0,0.0,111.0,37.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1867.7913358379,2073.9442304056,13.878,9944949288.0,10333603793.0,10025642714.0,9869818947.0,10153351769.0,1967699953.0,2023295256.0,1955172176.0,1954416604.0,1999253245.0,7681720.0,8098121.0,7941065.0,7664702.0,7728553.0,7683356.0,8096184.0,7943730.0,7666039.0,7726446.0,6767.0,2911.0,3826.0,3791.0,1846.0,8738995.0,8124355.0,9182392.0,9167298.0,6760187.0,2891609647.0,2891894650.0,2891837054.0,2822185867.0,2892208473.0,9327195.0,8625384.0,9473924.0,9875589.0,6913956.0,3070090077.0,3152418908.0,3061589826.0,2981401110.0,3093716921.0,4766.0,1723.0,2682.0,2418.0,1709.0,2943974.0,3036955.0,3127423.0,3254653.0,3021278.0,5678028.0,4947585.0,5860417.0,5817938.0,3806169.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0
2,2113.0118132308,2111.8515911985,10.42,9823633798.0,10322203874.0,10038847063.0,9906479662.0,10161102682.0,1950174126.0,2000359886.0,1936565971.0,1968038510.0,2001157226.0,7772109.0,8006113.0,7865858.0,7712019.0,7681305.0,7773962.0,8007923.0,7865785.0,7712427.0,7679862.0,4997.0,3023.0,3834.0,3101.0,2140.0,8747250.0,8098623.0,9143975.0,9179409.0,6739516.0,2891401213.0,2891933248.0,2891704562.0,2891747715.0,2891784605.0,9369753.0,8539316.0,9413116.0,9941493.0,6823687.0,3096458056.0,3148541405.0,3061913624.0,3119388062.0,3101869842.0,5652.0,2580.0,3033.0,2563.0,1275.0,2966803.0,2961146.0,3043032.0,3272700.0,2920878.0,5748470.0,4977024.0,5944253.0,5889432.0,3700574.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0
3,2113.36394285,2110.9338660362,12.24,9946862855.0,10331678532.0,10032230930.0,10078205379.0,10151625974.0,1964694426.0,2024752030.0,1957271996.0,1993757236.0,2000226639.0,7677171.0,8107356.0,7928334.0,7805204.0,7741575.0,7681200.0,8106338.0,7926941.0,7806032.0,7743278.0,2366.0,2516.0,2031.0,1775.0,1025.0,9021192.0,8293780.0,9330887.0,9435796.0,6911875.0,2891757953.0,2891856842.0,2891808020.0,2891739245.0,2891903134.0,9863925.0,9053711.0,9863556.0,10410209.0,7184155.0,3079081638.0,3170102723.0,3074100169.0,3120897845.0,3116545789.0,2528.0,3054.0,3225.0,2187.0,7231.0,3152493.0,3158091.0,3245612.0,3503667.0,3100283.0,5917317.0,5244217.0,6185307.0,6013981.0,3942050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0
4,2111.0773504875,2108.5017406679,9.001,10026839538.0,9712502094.0,10014673779.0,10145052325.0,10063129762.0,1948011401.0,1916079732.0,1967536128.0,1974019017.0,1986365760.0,7845733.0,7605684.0,8017471.0,7723964.0,7747826.0,7847076.0,7594260.0,8018922.0,7717968.0,7699445.0,2431.0,2093.0,2473.0,2485.0,1598.0,9240410.0,8363387.0,9401331.0,9665810.0,7016604.0,2891690537.0,2703190903.0,2891655128.0,2891740359.0,2891759487.0,9865635.0,9057096.0,9859536.0,10435839.0,7252960.0,3053905920.0,2931470665.0,3046954647.0,3089358773.0,3092763483.0,2227.0,1770.0,2603.0,1420.0,1486.0,3151859.0,3148331.0,3219548.0,3499270.0,3121552.0,5938015.0,5224890.0,6166886.0,6021830.0,3934941.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
5,2113.0637503048,2110.7665942137,10.435,10018326022.0,10331523469.0,10018806313.0,10164595172.0,9919579806.0,1943139836.0,2038831536.0,1969003180.0,1974724429.0,1965566626.0,7948181.0,8179616.0,7853097.0,7731411.0,7861694.0,7943388.0,8176322.0,7852423.0,7733056.0,7693329.0,3027.0,2256.0,3035.0,4604.0,2971.0,9304479.0,8477946.0,9526196.0,9722683.0,7072318.0,2891715987.0,2891700092.0,2891562222.0,2891717969.0,2891828129.0,9930565.0,9196840.0,9993398.0,10447029.0,7340701.0,3076117444.0,3170692694.0,3045909481.0,3125100246.0,3114410139.0,1901.0,1188.0,1775.0,1400.0,50973.0,3122257.0,3152913.0,3236457.0,3464369.0,3069108.0,5988162.0,5209844.0,6132180.0,6066401.0,3916743.0,0.0,0.0,0.0,0.0,0.0,9.0,81.0,115.0,27.0,53.0,0.0,0.0,0.0,0.0,0.0
6,2113.3143995614,2109.301176717,10.496,9907013386.0,10327387568.0,10019570858.0,10184796266.0,10056132461.0,1959367822.0,2038915920.0,1970255611.0,2009440392.0,1985367818.0,7618930.0,8155011.0,7956639.0,7788330.0,7856915.0,7618902.0,8107254.0,7907814.0,7788919.0,7790139.0,25341.0,1355.0,2076.0,1745.0,1285.0,9197501.0,8440686.0,9467903.0,9613745.0,7021741.0,2891747255.0,2891734867.0,2891852468.0,2891685517.0,2891772636.0,9908463.0,9130220.0,9925458.0,10455586.0,7277132.0,3056755316.0,3149576124.0,3054754320.0,3101452686.0,3096179040.0,1806.0,1472.0,1931.0,2251.0,583.0,3185292.0,3194279.0,3275681.0,3530531.0,3054189.0,6053369.0,5301508.0,6235212.0,6101434.0,3971743.0,0.0,0.0,0.0,0.0,0.0,18.0,204.0,87.0,43.0,61.0,0.0,0.0,0.0,0.0,0.0
7,2112.937410432,2111.0509260069,8.058,10007841213.0,10119155250.0,9814684725.0,10158561010.0,9938253588.0,1973467356.0,2007267174.0,1938531806.0,2005448958.0,1967691488.0,8155605.0,8053739.0,7858283.0,7729422.0,7690277.0,8170507.0,8042731.0,7850982.0,7732447.0,7684450.0,2784.0,1878.0,2756.0,2356.0,1567.0,9056219.0,8307766.0,9332629.0,9470262.0,6991145.0,2891660624.0,2891848977.0,2891623871.0,2891673755.0,2891797902.0,9876370.0,9087410.0,9892274.0,10431930.0,7217645.0,3054095756.0,3148084497.0,3050915608.0,3098673358.0,3092165092.0,1688.0,732.0,1651.0,1525.0,650.0,3173743.0,3175750.0,3250849.0,3521904.0,3094481.0,6065115.0,5287458.0,6217801.0,6136908.0,3943101.0,0.0,0.0,0.0,0.0,0.0,125.0,100.0,175.0,150.0,92.0,0.0,0.0,0.0,0.0,0.0
8,2113.0853362696,2111.2035268634,11.376,10005340751.0,10111266777.0,9794394030.0,10152344465.0,9931414364.0,1973370502.0,2006406974.0,1935789076.0,2003987833.0,1968181968.0,7958053.0,8275710.0,7854681.0,7936322.0,7840387.0,7955452.0,8111224.0,7907023.0,7937685.0,7838662.0,1830.0,1215.0,2125.0,1565.0,1050.0,9173768.0,8428367.0,9461908.0,9578564.0,7084111.0,2891691546.0,2891798878.0,2891773917.0,2891613462.0,2891803142.0,9907449.0,9134743.0,9937849.0,10466251.0,7348422.0,3074411862.0,3168181235.0,3071492277.0,3119171504.0,3112390840.0,2100.0,638.0,1413.0,2125.0,788.0,3143042.0,3085064.0,3170485.0,3493423.0,3040064.0,6029247.0,5234190.0,6166327.0,6104554.0,3847209.0,0.0,0.0,0.0,0.0,0.0,56.0,93.0,120.0,120.0,83.0,0.0,0.0,0.0,0.0,0.0
9,2112.9992613258,2109.6887940976,9.332,9909427461.0,10211254437.0,9906669229.0,10047956312.0,10021711981.0,1959218678.0,2019914207.0,1951494667.0,1989132264.0,1980953705.0,7663380.0,8098406.0,7899483.0,7782410.0,7857547.0,7776771.0,8100693.0,7903430.0,7893385.0,7860854.0,2706.0,2030.0,2856.0,2246.0,1350.0,9160463.0,8411379.0,9464376.0,9575633.0,7065683.0,2891619458.0,2891894210.0,2891598836.0,2891370488.0,2891815485.0,9921102.0,9099945.0,9920019.0,10460903.0,7279821.0,3050052758.0,3142273203.0,3049421248.0,3093050484.0,3091567766.0,1929.0,639.0,1070.0,1750.0,1334.0,3182433.0,3120300.0,3201516.0,3535644.0,3053752.0,6052085.0,5296961.0,6265307.0,6119487.0,3906746.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,75.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0
