,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,177098.0,5025430918.0,4988307733.0,5802827893.0,6626804600.0,35404.0,984935511.0,973396526.0,1119603065.0,1292497289.0,2332.0,3538025.0,3564643.0,4036803.0,4658788.0,2332.0,3500390.0,3500240.0,4008064.0,4607121.0,1651.0,2001.0,2138.0,1902.0,1812.0,N/A,10784.0,16013.0,4800.0,9749.0,N/A,1245233654.0,1210775645.0,1403886584.0,1586418679.0,N/A,43321.0,51776.0,245151.0,32759.0,N/A,1735524236.0,1531093953.0,1790841053.0,2043930404.0,N/A,61.0,964.0,166.0,82.0,N/A,310.0,197.0,76.0,69.0,N/A,10299.0,7907.0,7313.0,8015.0,809.41669975134,0.0,46.176
1,5054783769.0,10648950009.0,9174651097.0,9811779651.0,10556283488.0,939460205.0,2045951082.0,1831747424.0,1926558354.0,2085286373.0,3452518.0,7523564.0,7181161.0,7183011.0,7694860.0,3306818.0,7455960.0,7430911.0,7235936.0,7660065.0,76931.0,16597.0,3064.0,43487.0,3114.0,2052133.0,3279361.0,1924254.0,4250939.0,3341625.0,1303196863.0,2760077017.0,2727758053.0,2773071149.0,2825069348.0,2600459.0,1940578.0,5501446.0,4736604.0,2010201.0,1486046721.0,3172491457.0,2840807889.0,3059351209.0,3342716033.0,8848.0,5821.0,24952.0,16718.0,4726.0,25509.0,435840.0,1124200.0,53154.0,1043518.0,1009827.0,114414.0,3510283.0,1715160.0,1473837.0,1644.1049977354,0.0,463.59
2,11017382794.0,11206440783.0,9825140831.0,11165970296.0,10381787436.0,2166330825.0,2206524781.0,1820964338.0,2186577161.0,2060944367.0,7815129.0,8056574.0,7103836.0,7907920.0,7815168.0,7689949.0,8034790.0,7059186.0,7762084.0,7959464.0,16664.0,3727.0,7308.0,30476.0,2067.0,8281793.0,5962664.0,2796404.0,9397213.0,2713111.0,2791471946.0,2890571457.0,2891182064.0,2891136491.0,2891628099.0,2450577.0,4398765.0,3693931.0,4017147.0,3971859.0,3334185560.0,3355090070.0,3049876892.0,3322351925.0,3274906168.0,35159.0,8959.0,3280.0,36561.0,1496.0,1349681.0,2477766.0,300.0,763543.0,2265117.0,1165921.0,3299587.0,1060227.0,1334578.0,3035462.0,1841.6861509276,1462.6016610678,35.098
3,10487315210.0,10463430088.0,10198332959.0,10363141104.0,10633306709.0,2077510646.0,2047151659.0,1978298833.0,2072534173.0,2087077221.0,7827587.0,7858679.0,7453035.0,7762146.0,8181541.0,7876709.0,7863870.0,7424724.0,7801892.0,8247384.0,15231.0,5996.0,5252.0,22257.0,3156.0,4281021.0,3168503.0,5166654.0,5699329.0,2679391.0,2891508832.0,2891363632.0,2891857675.0,2891184960.0,2891044910.0,5276753.0,4691564.0,4943054.0,5651754.0,3064605.0,3278240818.0,3182657648.0,3125187264.0,3173890971.0,3296039434.0,14817.0,5529.0,7922.0,23239.0,1834.0,1716605.0,1206899.0,1110894.0,897022.0,1051261.0,3935825.0,2535710.0,2026897.0,3116075.0,1815916.0,1835.4884905475,1843.4716700099,134.793
4,11119687622.0,11064480708.0,9957584533.0,10781824443.0,10770026384.0,2148544051.0,2158781595.0,1902726171.0,2096634249.0,2133871380.0,7903276.0,7859803.0,7257043.0,7725266.0,7878956.0,7804526.0,7779428.0,7259348.0,7629646.0,7917876.0,17793.0,6385.0,6993.0,23344.0,1973.0,5415489.0,5148612.0,3295101.0,7097681.0,3415210.0,2891313664.0,2890941959.0,2890873997.0,2890692792.0,2891396080.0,3198220.0,3082405.0,6059575.0,4483125.0,3160939.0,3344944137.0,3323133559.0,3009097659.0,3303036679.0,3332649764.0,21333.0,8582.0,3801.0,33378.0,4064.0,734188.0,1588339.0,825656.0,517117.0,1090249.0,1015218.0,2102682.0,3222497.0,1435686.0,1062219.0,1846.5874821746,1829.454976711,6.816
5,10825205637.0,10897320477.0,10049119890.0,10371229015.0,10973620762.0,2091901818.0,2105663553.0,1946850024.0,2015293079.0,2142496854.0,8004467.0,7823906.0,7410819.0,7569909.0,7878737.0,7997830.0,7761236.0,7497269.0,7502995.0,7838285.0,17304.0,25395.0,28888.0,45571.0,13256.0,5143034.0,4868328.0,3277967.0,5631184.0,2787420.0,2891205153.0,2890827822.0,2891145127.0,2891320762.0,2891562550.0,4126477.0,2778057.0,6062889.0,6482955.0,2909995.0,3268936366.0,3263505588.0,3016365210.0,3173347346.0,3311087216.0,11928.0,7090.0,2463.0,30665.0,3371.0,1265809.0,874213.0,1389406.0,1025854.0,1246761.0,3127821.0,2111697.0,6657465.0,2604462.0,2191055.0,1834.1585356683,1837.778639123,147.216
6,10674969969.0,10247827697.0,9866962980.0,10274603576.0,10604307230.0,2104522345.0,2024285222.0,1974965919.0,2007327639.0,2095438723.0,7835988.0,7687386.0,7455644.0,7560224.0,8156736.0,7865748.0,7688745.0,7410515.0,7595356.0,7840923.0,31189.0,7258.0,9909.0,26675.0,3195.0,4538039.0,3640881.0,5467243.0,5532978.0,3525593.0,2891748224.0,2891580696.0,2865285308.0,2891943135.0,2891525556.0,4400382.0,3070888.0,5111198.0,6315388.0,3108928.0,3293967170.0,3231376807.0,3155236579.0,3163959102.0,3318316137.0,9821.0,5394.0,4229.0,16469.0,2741.0,1724608.0,1142927.0,1225771.0,1228331.0,906180.0,3911927.0,2677871.0,5043211.0,4138557.0,1134751.0,1838.4101425507,1820.4683443518,10.406
7,11198600001.0,10792364849.0,10072422696.0,9802932957.0,10446100075.0,2168780337.0,2113487267.0,2006677654.0,1946238875.0,2103106756.0,7953210.0,7867443.0,7705877.0,7490853.0,7915218.0,7886830.0,8027147.0,7918243.0,7480003.0,7887268.0,11076.0,3428.0,3195.0,19750.0,2236.0,6317349.0,5783044.0,4397687.0,5839183.0,2729434.0,2891727154.0,2890821009.0,2891026704.0,2704233308.0,2891974926.0,5155034.0,5509875.0,6370506.0,6897281.0,3218923.0,3279984193.0,3209780168.0,3046804591.0,2940613156.0,3366172500.0,27980.0,4788.0,2563.0,13206.0,12254.0,2146159.0,1903289.0,1474685.0,997361.0,974410.0,2894858.0,4035826.0,3848378.0,795269.0,2197974.0,1880.3699687695,1837.2091337085,15000.0
8,9408856383.0,9303004773.0,9344244831.0,8873724463.0,10477833966.0,1854594795.0,1840669060.0,1829265212.0,1770783911.0,2092365580.0,7252835.0,7351301.0,7307824.0,6927230.0,8283973.0,7397310.0,7348658.0,7340528.0,6933367.0,8268885.0,4884.0,8096.0,6372.0,14755.0,1535.0,9924579.0,10888477.0,11427568.0,13802117.0,3060314.0,2891307566.0,2891275917.0,2891685353.0,2891506875.0,2891201744.0,11231784.0,11316038.0,12796412.0,13478432.0,4597565.0,2903247882.0,2853983618.0,2892742125.0,2820871717.0,3285248275.0,4395.0,5784.0,13718.0,22629.0,1098.0,4327951.0,4192922.0,4275369.0,4952661.0,1367133.0,5980055.0,6720370.0,7075733.0,7571170.0,3097512.0,1621.4342757967,1103.8767990544,2265.12
9,7036340539.0,7211702357.0,7626600698.0,6989952139.0,8850521040.0,1366281524.0,1451643910.0,1490586981.0,1360223538.0,1758661290.0,5559859.0,6093758.0,6242501.0,5464723.0,6671339.0,5476036.0,6125103.0,6202831.0,5411787.0,6659517.0,24586.0,10336.0,8995.0,86434.0,5068.0,13385421.0,11728158.0,12958603.0,16537126.0,4743882.0,2603761579.0,2887653945.0,2889693463.0,2887833233.0,2888063103.0,12502515.0,12850194.0,15731603.0,16018623.0,5325392.0,2232778788.0,2245558423.0,2255109423.0,2103538512.0,2732915620.0,12918.0,13946.0,4190.0,100797.0,2938.0,4721421.0,4695471.0,3782672.0,5108360.0,1842337.0,7512444.0,7535880.0,9649815.0,9043282.0,3307842.0,1282.105016366,655.55714652639,15000.0
