,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,179.34342948733,177.749152171,7.011,11189522890.0,11017341421.0,11101477785.0,11119279781.0,10918720361.0,2194094709.0,2175833967.0,2190450459.0,2173549403.0,2165136097.0,8202141.0,8037074.0,8075222.0,8172204.0,8074613.0,8203034.0,7992186.0,8030531.0,8182434.0,8287269.0,3917.0,3146.0,3457.0,3652.0,3911.0,2386411.0,3393832.0,1914216.0,2008172.0,2459110.0,2893342654.0,2892888216.0,2893214201.0,2893056315.0,2893191180.0,2585075.0,3627547.0,2024113.0,2149359.0,2815822.0,3427620559.0,3375748473.0,3402979709.0,3285087041.0,3389754604.0,1888.0,675.0,638.0,1438.0,1026.0,809553.0,1001853.0,571723.0,598724.0,901717.0,1295064.0,2083612.0,1130920.0,1154541.0,1480173.0
1,517.08549059548,528.13098241775,10.291,11201509803.0,10857678422.0,10947816949.0,11224555346.0,10960999116.0,2207188235.0,2150224063.0,2166174812.0,2212032580.0,2168259792.0,8124957.0,8002063.0,8216435.0,8210123.0,8258043.0,8126937.0,8041423.0,8079337.0,8210719.0,8258177.0,950.0,380.0,995.0,905.0,685.0,2368882.0,3452857.0,1934839.0,1991576.0,2548893.0,2892406845.0,2892219795.0,2892403204.0,2892288338.0,2892745174.0,2567518.0,3624804.0,2018807.0,2131009.0,2828309.0,3444205439.0,3390456648.0,3421975347.0,3451799565.0,3423118483.0,1320.0,499.0,901.0,472.0,500.0,921408.0,1099309.0,628623.0,674978.0,926057.0,1449590.0,2343743.0,1300884.0,1304676.0,1635840.0
2,528.24375390305,528.24672877253,6.547,11180077998.0,10947125910.0,11033553687.0,11122941560.0,11034284946.0,2203447290.0,2161804733.0,2177675588.0,2197143590.0,2179205364.0,8059451.0,8039941.0,8250984.0,8307504.0,8111652.0,8058654.0,7990738.0,8028536.0,8297385.0,8112465.0,1717.0,622.0,1328.0,1061.0,760.0,2357772.0,3377956.0,1905986.0,1980068.0,2563379.0,2892016811.0,2891870085.0,2892263330.0,2892053849.0,2892252417.0,2573521.0,3572620.0,2002108.0,2145666.0,2820455.0,3421892347.0,3376291559.0,3406406890.0,3434636264.0,3406861436.0,1700.0,363.0,638.0,1088.0,563.0,914653.0,1086909.0,617962.0,671133.0,926128.0,1446299.0,2331907.0,1289161.0,1297853.0,1601922.0
3,528.38335860419,528.36217703208,6.701,11068141365.0,10813619014.0,10904677549.0,11082755336.0,10883607596.0,2187095464.0,2141021734.0,2157703418.0,2190352164.0,2154142383.0,8267394.0,8138631.0,8047594.0,8194235.0,8007331.0,8506889.0,8019092.0,8084923.0,8149788.0,8009556.0,5421.0,2886.0,3141.0,3286.0,2412.0,2326962.0,3360640.0,1878690.0,1969409.0,2525911.0,2892106301.0,2891918861.0,2891866541.0,2891935367.0,2892053427.0,2500190.0,3498321.0,1945744.0,2097173.0,2732869.0,3436671470.0,3380154824.0,3410462318.0,3442220331.0,3400922766.0,6091.0,2830.0,3332.0,3753.0,2344.0,878803.0,1055908.0,603149.0,659982.0,910821.0,1427098.0,2282712.0,1249726.0,1285540.0,1552542.0
4,528.22552497196,528.25085086044,12.003,11112198675.0,10951660410.0,11039962970.0,11135907930.0,11039707919.0,2194252685.0,2162893322.0,2179064692.0,2199112338.0,2180258556.0,8124768.0,8041246.0,8116962.0,8215980.0,8071091.0,8235021.0,8039278.0,8114757.0,8219306.0,8070308.0,1114.0,571.0,1203.0,1242.0,1036.0,2388882.0,3433356.0,1948611.0,2000449.0,2589093.0,2892212814.0,2892068252.0,2892365118.0,2892233452.0,2892057912.0,2565837.0,3542004.0,2000205.0,2121282.0,2795864.0,3425563126.0,3376064351.0,3404195678.0,3434089399.0,3405189879.0,1368.0,516.0,1208.0,1122.0,618.0,894395.0,1066697.0,609041.0,662701.0,908616.0,1436929.0,2295472.0,1278426.0,1289486.0,1566755.0
5,528.23465171859,528.2447073379,6.589,10998901639.0,10844326152.0,10928090664.0,11024183515.0,10937608312.0,2178149699.0,2147961509.0,2163048205.0,2183073818.0,2164683010.0,8074376.0,7988499.0,8195975.0,8133894.0,8056236.0,8119418.0,7987806.0,8194158.0,8178664.0,8058532.0,1932.0,1169.0,1725.0,2496.0,1177.0,2382404.0,3445262.0,1948166.0,2001731.0,2564442.0,2892104090.0,2891961254.0,2892027248.0,2891586549.0,2892254265.0,2546835.0,3577801.0,1995674.0,2111734.0,2795582.0,3430961976.0,3379699721.0,3410094624.0,3410479882.0,3425821743.0,1413.0,688.0,1000.0,900.0,700.0,885990.0,1061811.0,608774.0,650142.0,925003.0,1430992.0,2264874.0,1258165.0,1280319.0,1578499.0
6,528.15914285586,528.13645910749,7.155,11003549259.0,10847744783.0,10934657758.0,11031814153.0,11128441745.0,2178530986.0,2147301492.0,2163780499.0,2184034405.0,2165333372.0,8076567.0,7993838.0,8031502.0,8327256.0,8191133.0,8076628.0,7994081.0,8033600.0,8326140.0,8191799.0,1480.0,915.0,1260.0,835.0,915.0,2385844.0,3428245.0,1931237.0,2004330.0,2564346.0,2892169358.0,2892120490.0,2892283753.0,2892093430.0,2892429230.0,2577428.0,3592718.0,2015336.0,2139009.0,2816843.0,3444485320.0,3393594177.0,3422306842.0,3452577463.0,3421967965.0,1056.0,264.0,709.0,639.0,667.0,901561.0,1069392.0,611324.0,662510.0,934467.0,1445125.0,2296409.0,1286510.0,1302622.0,1599225.0
7,528.29302128579,528.30468336728,6.359,11103970901.0,10943803389.0,11029912603.0,11126827488.0,11116466751.0,2193149585.0,2161194347.0,2176967877.0,2197680541.0,2178881955.0,8119182.0,8031551.0,8072383.0,8169977.0,8113829.0,8119545.0,8033014.0,8075071.0,8171061.0,8113423.0,1582.0,478.0,1067.0,1088.0,689.0,2404220.0,3419389.0,1938744.0,2015089.0,2579974.0,2892104408.0,2892054003.0,2892145586.0,2892139414.0,2892465704.0,2583982.0,3608489.0,2033486.0,2146197.0,2839054.0,3424917548.0,3391214455.0,3419895751.0,3431728775.0,3403964197.0,1713.0,663.0,725.0,950.0,678.0,901352.0,1104389.0,632800.0,664666.0,960197.0,1446761.0,2294883.0,1294605.0,1305319.0,1655324.0
8,528.34279794203,528.35167489637,7.261,11019534114.0,10953256957.0,11035319614.0,10602167122.0,11123145249.0,2181182823.0,2150768219.0,2165786263.0,2099784974.0,2180140016.0,8081853.0,7999137.0,8037773.0,7818632.0,8075838.0,8081958.0,8003348.0,8041571.0,7826462.0,8077745.0,1437.0,1040.0,975.0,926.0,750.0,2377477.0,3436805.0,1937803.0,1990395.0,2576613.0,2892046613.0,2892024257.0,2892195564.0,2734321651.0,2892262532.0,2587647.0,3609462.0,2022964.0,2124296.0,2880466.0,3444504553.0,3377436319.0,3405593655.0,3138260220.0,3403883256.0,1338.0,688.0,863.0,925.0,600.0,901221.0,1078147.0,619537.0,663902.0,944096.0,1469788.0,2304021.0,1292428.0,1311709.0,1617003.0
9,546.13026413426,560.25803445696,10.061,10059894058.0,10569284412.0,10790763566.0,10841240422.0,10676241461.0,1987272708.0,2071412721.0,2111807456.0,2141370162.0,2103261374.0,7859992.0,7864284.0,7874236.0,8031342.0,7913116.0,7860432.0,7863046.0,7874730.0,8032419.0,7914664.0,2101.0,930.0,1513.0,1215.0,960.0,4610505.0,6719219.0,3858139.0,3929014.0,4963014.0,2778018686.0,2891889459.0,2892107053.0,2891909746.0,2892060700.0,4912862.0,6996870.0,3940772.0,4150268.0,5383530.0,3297841774.0,3246883595.0,3315056666.0,3340013028.0,3272644214.0,861.0,656.0,1298.0,1111.0,1334.0,1719270.0,2125003.0,1201609.0,1270065.0,1803336.0,2652600.0,4239771.0,2381338.0,2379985.0,2975201.0
