,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,469.84803199247,421.10898784748,11.405,9727267164.0,10261528921.0,10059334792.0,10077588818.0,10224533659.0,1927410091.0,2028765974.0,1963064821.0,2002632140.0,1997509742.0,7511168.0,7979714.0,7936584.0,7957192.0,7799823.0,7511851.0,7981629.0,7938611.0,7880952.0,7800283.0,4282.0,4835.0,3845.0,3421.0,3098.0,9356748.0,8628343.0,9810331.0,8982243.0,7034249.0,2892931767.0,2892888710.0,2892957805.0,2892813233.0,2892819187.0,9829202.0,9177499.0,10059767.0,9760286.0,7389081.0,2985648503.0,3144316488.0,3091042940.0,3131364251.0,3133141319.0,1701.0,1801.0,1138.0,1438.0,450.0,3236715.0,3355438.0,3541559.0,3033391.0,2698229.0,6142057.0,5298935.0,6120947.0,6146457.0,4224743.0
1,1848.4204482978,2086.9851074334,11.42,9725990610.0,10242480960.0,10079592066.0,10093521458.0,10200534363.0,1917947704.0,2021104271.0,1951400883.0,1998388966.0,1978526811.0,7769048.0,7940335.0,8017564.0,7769588.0,7753949.0,7770563.0,7940690.0,8017142.0,7718544.0,7756316.0,2296.0,2251.0,2166.0,1486.0,2026.0,9282135.0,8552569.0,9765962.0,9116008.0,7008918.0,2892004191.0,2891864270.0,2892007768.0,2892210790.0,2892002889.0,9746643.0,9133429.0,9978666.0,9668986.0,7355181.0,2952175020.0,3105130333.0,3053921034.0,3095778814.0,3094954020.0,2403.0,2125.0,1841.0,900.0,1157.0,3240558.0,3350994.0,3518084.0,3015573.0,2686682.0,6101900.0,5277182.0,6228807.0,6135140.0,4330278.0
2,2112.9785153811,2108.698747546,8.589,9695779323.0,10222239405.0,10053285054.0,9345024616.0,10166261880.0,1912487301.0,2017462359.0,1961539351.0,1860644097.0,1986473477.0,7426832.0,7984664.0,7868745.0,7286259.0,7898154.0,7524391.0,8172627.0,7869294.0,7384752.0,7899279.0,2228.0,2084.0,2189.0,1689.0,1306.0,9345257.0,8614312.0,9823993.0,9205150.0,7017155.0,2891673209.0,2891986321.0,2891937624.0,2748266028.0,2891986471.0,9862978.0,9256048.0,10142436.0,9746850.0,7467963.0,2979140806.0,3137966694.0,3083834532.0,2980259619.0,3120319297.0,1375.0,1638.0,1225.0,1025.0,888.0,3231990.0,3343894.0,3535541.0,3005326.0,2676013.0,6124334.0,5273142.0,6256984.0,6115910.0,4358277.0
3,2113.0981420319,2109.0803531507,7.801,9596081848.0,10111747801.0,10069036058.0,10073617928.0,10194346536.0,1899029403.0,2001790143.0,1979996700.0,1994526155.0,2007804686.0,7432057.0,7980678.0,7940095.0,7743843.0,7799969.0,7566957.0,7984261.0,7940633.0,7745690.0,7800933.0,1825.0,1835.0,1625.0,1220.0,935.0,9349346.0,8615245.0,9731688.0,9168834.0,6963716.0,2891894034.0,2891791988.0,2891924712.0,2891940916.0,2891891248.0,9822851.0,9137098.0,10091739.0,9694962.0,7414832.0,2960241164.0,3114018592.0,3067465638.0,3109737757.0,3106531928.0,2876.0,2909.0,3748.0,1764.0,2359.0,3230955.0,3341531.0,3530218.0,2968493.0,2680937.0,6114164.0,5282873.0,6216492.0,6147068.0,4313613.0
4,2112.9488035406,2109.4908662791,9.139,9525320034.0,10017727466.0,10076344947.0,9990296974.0,10206378530.0,1888306577.0,1987653907.0,1980384002.0,1983431056.0,2009344073.0,7593538.0,8057173.0,7896905.0,7719433.0,7758249.0,7394120.0,8070034.0,7896727.0,7718394.0,7751838.0,2452.0,4206.0,2347.0,1750.0,1473.0,9353056.0,8604075.0,9682525.0,9191647.0,6932830.0,2891549110.0,2891574427.0,2891604595.0,2891782371.0,2891802697.0,9793372.0,9168452.0,10079909.0,9714282.0,7412648.0,2959940022.0,3116697617.0,3061898293.0,3106316434.0,3100675125.0,1362.0,1335.0,1784.0,882.0,943.0,3205307.0,3320908.0,3538219.0,3012900.0,2690649.0,6128362.0,5282421.0,6202291.0,6118889.0,4322998.0
5,2112.7578862256,2108.9709267264,17.248,9530232475.0,9977868667.0,9914586085.0,9928189205.0,10059692152.0,1890759713.0,1981760837.0,1957043078.0,1973637305.0,1988863720.0,7388752.0,7899639.0,7952851.0,7706039.0,7775779.0,7441331.0,7957486.0,7965870.0,7709143.0,7790688.0,6504.0,3000.0,4264.0,3323.0,2099.0,8974414.0,8267785.0,9309600.0,8949794.0,6571503.0,2891744978.0,2891700209.0,2891589641.0,2891778573.0,2891602179.0,9205694.0,8643370.0,9563493.0,9297370.0,6903442.0,3022457158.0,3149706729.0,3097681096.0,3137082327.0,3144173492.0,5088.0,2000.0,3176.0,1925.0,1538.0,3022835.0,3128649.0,3397732.0,2842367.0,2592822.0,5926615.0,5112323.0,6083750.0,5887980.0,4134890.0
6,2113.1545916796,2110.1395011555,6.509,9720183600.0,10129998697.0,9952794575.0,10094763410.0,10117958780.0,1920295152.0,2002923098.0,1962913824.0,1997160588.0,1998132020.0,7485307.0,8117602.0,8023916.0,7759566.0,7731437.0,7425934.0,8058194.0,8047248.0,7757480.0,7692361.0,6922.0,3901.0,4536.0,3481.0,1785.0,8906992.0,8196079.0,9347345.0,8841962.0,6597550.0,2891807567.0,2891779478.0,2891669991.0,2891734155.0,2891691537.0,9428932.0,8898854.0,9801283.0,9406945.0,7102181.0,2977059974.0,3115856180.0,3066542090.0,3101863831.0,3109257752.0,4361.0,2056.0,3180.0,1473.0,936.0,3037177.0,3140500.0,3363631.0,2866407.0,2576412.0,5898581.0,5074009.0,6071575.0,5912798.0,4108745.0
7,2113.8992609373,2109.4681877763,11.619,9492358499.0,9994740367.0,9848500221.0,9971285915.0,9972543363.0,1883687505.0,1985144438.0,1946541024.0,1978307953.0,1974613000.0,7607062.0,8360718.0,7885690.0,7709478.0,7884411.0,7614059.0,8369388.0,7937674.0,7709155.0,7783789.0,1934.0,3295.0,2573.0,1667.0,1450.0,9356161.0,8630348.0,9695629.0,9164708.0,6937457.0,2891905586.0,2891903792.0,2891854740.0,2891891448.0,2891936387.0,9905769.0,9250423.0,10089969.0,9754313.0,7451416.0,2980854059.0,3138832796.0,3086131321.0,3124442599.0,3125754906.0,1313.0,1288.0,1050.0,925.0,650.0,3228595.0,3340124.0,3495333.0,3053210.0,2661978.0,6070636.0,5237449.0,6208619.0,6118996.0,4300015.0
8,2112.6229771812,2108.7282637411,6.995,9598495856.0,10119904831.0,9954825111.0,10169942475.0,10081600579.0,1898577928.0,2002692549.0,1962799782.0,1993443331.0,1991294092.0,7433206.0,8162481.0,7942848.0,7748241.0,7794782.0,7438462.0,8160543.0,7945763.0,7751250.0,7797953.0,1790.0,1405.0,1825.0,1200.0,865.0,9413113.0,8678484.0,9760212.0,9267398.0,7018494.0,2891410707.0,2891615767.0,2891791531.0,2891657565.0,2891876732.0,9890640.0,9260733.0,10067099.0,9792957.0,7425851.0,2965508046.0,3123745874.0,3069839541.0,3126026306.0,3111731290.0,1350.0,1926.0,1400.0,975.0,538.0,3190172.0,3295931.0,3467334.0,3082161.0,2643154.0,6035188.0,5201243.0,6326458.0,6075287.0,4379656.0
9,2113.0419052843,2109.7998166272,8.166,9518829876.0,10017798547.0,9854713262.0,10189479407.0,9969217823.0,1886662456.0,1987419403.0,1948009914.0,1981427284.0,1974565649.0,7515319.0,7935974.0,7894328.0,7987732.0,7971186.0,7513100.0,7936373.0,7893620.0,7986441.0,7972748.0,2331.0,1874.0,2260.0,1650.0,1147.0,9411598.0,8681307.0,9815161.0,9315848.0,7030741.0,2891721776.0,2891879638.0,2891767228.0,2891874920.0,2891683505.0,9880463.0,9313241.0,10129202.0,9811469.0,7463354.0,2976211584.0,3135601185.0,3062336938.0,3102329277.0,3103921475.0,986.0,917.0,1223.0,1541.0,542.0,3245598.0,3364942.0,3507153.0,3050084.0,2672757.0,6089868.0,5270053.0,6226051.0,6151146.0,4299304.0
