,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
0,436.83435744124,414.85946292988,10.007,9760017401.0,10231508546.0,10093256348.0,10195928092.0,9984402139.0,1932403398.0,2005566171.0,1969871099.0,2019749051.0,1986649897.0,7617761.0,7984313.0,8055745.0,7772155.0,7772343.0,7615014.0,7985116.0,8055899.0,7773931.0,7825656.0,3998.0,3582.0,3868.0,3370.0,3152.0,9337457.0,8673766.0,9780178.0,9184057.0,6804465.0,2892900990.0,2893033551.0,2893060446.0,2892621368.0,2893019002.0,9753022.0,9148310.0,10019470.0,9689438.0,7383397.0,2983976560.0,3141324755.0,3087558431.0,3130138589.0,3129813476.0,1951.0,1888.0,1426.0,1225.0,588.0,3219815.0,3324504.0,3488735.0,3019578.0,2642209.0,6042949.0,5269031.0,6186375.0,6086591.0,4279956.0
1,1994.1025486108,2087.5111145029,11.667,9621562524.0,10243107458.0,10077304499.0,10090918395.0,10096359997.0,1903026143.0,2019986660.0,1980563490.0,1997585347.0,1994008481.0,7441389.0,8078751.0,8020582.0,7759955.0,7792692.0,7557629.0,8079401.0,8021250.0,7719760.0,7791658.0,2181.0,2256.0,2001.0,1495.0,1130.0,9347630.0,8611616.0,9720032.0,9177725.0,6961721.0,2891919187.0,2891795698.0,2891868634.0,2891797016.0,2892277164.0,9815697.0,9152099.0,10042756.0,9732399.0,7399014.0,2964670286.0,3121547768.0,3068677807.0,3112146381.0,3109546189.0,1919.0,2292.0,1806.0,1215.0,653.0,3274852.0,3398377.0,3564952.0,3067239.0,2628240.0,6169363.0,5379173.0,6319328.0,6203298.0,4340687.0
2,2113.0336731348,2109.9140774996,9.411,9496727634.0,10239020196.0,10072549692.0,9952625872.0,9956515332.0,1884310002.0,2019094433.0,1979072856.0,1977028942.0,1973954265.0,7378191.0,7934605.0,8019768.0,7689358.0,7726821.0,7386157.0,7928520.0,8017195.0,7699240.0,7725425.0,2234.0,3234.0,2184.0,1556.0,1059.0,9417777.0,8669603.0,9784790.0,9260474.0,7018254.0,2891835168.0,2891860208.0,2891812893.0,2891629170.0,2891815879.0,9910285.0,9268644.0,10143851.0,9819277.0,7465838.0,2978288529.0,3138845661.0,3085198233.0,3124820257.0,3125973234.0,1300.0,1600.0,1575.0,813.0,450.0,3221908.0,3383261.0,3551831.0,3021790.0,2674981.0,6149042.0,5282771.0,6211165.0,6181522.0,4279493.0
3,2113.315276414,2109.5878707109,11.987,9571334261.0,10227113655.0,10063280750.0,10092530415.0,10090917478.0,1892656509.0,2018883652.0,1979498189.0,1997534680.0,1992611913.0,7529195.0,8044649.0,7990475.0,7757870.0,7791237.0,7445250.0,7998627.0,8075387.0,7802094.0,7793550.0,1730.0,1785.0,1860.0,1065.0,802.0,9403728.0,8690573.0,9793782.0,9224072.0,7018359.0,2891895626.0,2891911660.0,2891848844.0,2891897046.0,2892048352.0,9843208.0,9267018.0,10046784.0,9798353.0,7441093.0,2949168311.0,3122323343.0,3071396824.0,3110077198.0,3111352670.0,3036.0,3005.0,3094.0,2042.0,1553.0,3166619.0,3343968.0,3508742.0,2971432.0,2596087.0,6084810.0,5294750.0,6210903.0,6113857.0,4207621.0
4,2112.9655124751,2109.4765466982,8.711,9569027933.0,10009774452.0,9846803425.0,9971403252.0,9992055723.0,1898454141.0,1986369133.0,1947914156.0,1979277486.0,1977994545.0,7414525.0,8112436.0,8092773.0,7709744.0,8269755.0,7420123.0,7901038.0,7909174.0,7710556.0,8276950.0,7363.0,3486.0,4061.0,3469.0,2107.0,8995607.0,8265477.0,9418336.0,8899334.0,6671134.0,2891732704.0,2891464522.0,2891460904.0,2891542039.0,2891694174.0,9516885.0,8990021.0,9825667.0,9488028.0,7140583.0,2968506312.0,3110563881.0,3058347019.0,3096273280.0,3102013783.0,4611.0,2727.0,2752.0,2171.0,934.0,3089413.0,3170624.0,3335647.0,2886452.0,2566980.0,5852733.0,4970295.0,5946177.0,5978189.0,4082323.0
5,2113.3648610002,2110.1110867453,9.558,9556244746.0,9979859813.0,9818278723.0,9930691420.0,9958261476.0,1897798317.0,1982970907.0,1944666945.0,1973578103.0,1973452807.0,7425119.0,7897928.0,7903971.0,7826570.0,7719852.0,7433366.0,7971086.0,7979148.0,7832799.0,7723066.0,6510.0,3837.0,4015.0,3290.0,3867.0,8812013.0,8159148.0,9273442.0,8738972.0,6534025.0,2891795918.0,2891744572.0,2891584867.0,2891590359.0,2891723147.0,9345332.0,8927396.0,9660452.0,9332351.0,6948875.0,3012736731.0,3140448739.0,3091322627.0,3129091248.0,3154416816.0,5414.0,2376.0,2463.0,2313.0,975.0,3062058.0,3151986.0,3313700.0,2860991.0,2610997.0,5810509.0,5096140.0,6038150.0,5933552.0,4047313.0
6,2113.2225225919,2108.9200723488,8.173,9616662860.0,10131187728.0,9967847485.0,10081611851.0,10197650151.0,1902155761.0,2004444554.0,1965091631.0,1996207080.0,1993768368.0,7435377.0,7987378.0,7941782.0,7752095.0,7938818.0,7437971.0,7988363.0,7941985.0,7754606.0,7938945.0,1885.0,3416.0,2196.0,1350.0,1095.0,9329762.0,8649459.0,9721053.0,9178679.0,7023257.0,2891921826.0,2891748327.0,2891865209.0,2891815047.0,2891780908.0,9852838.0,9259707.0,10106538.0,9782397.0,7445481.0,2959872260.0,3116752852.0,3064386012.0,3104204425.0,3107753538.0,6863.0,1139.0,1306.0,1042.0,486.0,3156669.0,3284239.0,3450809.0,2952624.0,2694557.0,6009425.0,5345870.0,6273392.0,6066430.0,4195068.0
7,2113.1930873899,2108.7407499589,8.227,9119950488.0,10003420823.0,9813898744.0,9965520133.0,10200645675.0,1791290605.0,1985385002.0,1940860620.0,1978597488.0,1975006526.0,7192232.0,8361892.0,7867118.0,7709857.0,7740020.0,7134808.0,8369389.0,7862127.0,7708122.0,7737634.0,2112.0,1873.0,1967.0,1723.0,1556.0,9349975.0,8669357.0,9779698.0,9194566.0,7072380.0,2698116757.0,2891781401.0,2891762803.0,2891804817.0,2892134689.0,9832369.0,9306157.0,10068321.0,9717512.0,7426866.0,2872375575.0,3140310609.0,3083153461.0,3130112760.0,3110686602.0,1200.0,1050.0,1138.0,563.0,566.0,3291149.0,3319746.0,3490223.0,3077836.0,2727373.0,6040064.0,5236908.0,6140018.0,6106904.0,4359431.0
8,2113.1864137485,2109.6648377207,10.323,9621627978.0,10129162618.0,9968330547.0,10092374271.0,9804019150.0,1902506698.0,2003846388.0,1964852030.0,1997155808.0,1918926652.0,7601835.0,7984784.0,7939956.0,7761642.0,7640388.0,7603099.0,7985950.0,7937682.0,7765412.0,7645820.0,2601.0,1499.0,1559.0,1551.0,855.0,9397751.0,8624137.0,9709954.0,9225557.0,6996885.0,2891667810.0,2891842725.0,2891729200.0,2891567145.0,2791958739.0,9840483.0,9268038.0,10144514.0,9758624.0,7400752.0,2981719562.0,3117207842.0,3065017515.0,3126678057.0,3016297195.0,1338.0,2251.0,988.0,888.0,1050.0,3256941.0,3282479.0,3444648.0,3036861.0,2703766.0,5993747.0,5202264.0,6135581.0,6049271.0,4294507.0
9,2113.0054086115,2108.5652566998,10.301,9703293820.0,10016680083.0,9851947545.0,10181764943.0,10182204728.0,1884879585.0,1989007968.0,1949170128.0,1979398581.0,2006000292.0,7687845.0,8135113.0,7887668.0,7924590.0,7861898.0,7690653.0,8136048.0,7888646.0,7925610.0,7867125.0,2405.0,3651.0,2451.0,2066.0,1390.0,9382051.0,8652478.0,9748185.0,9215081.0,6919299.0,2892037934.0,2891841456.0,2891781865.0,2891507267.0,2891495680.0,9854664.0,9338623.0,10138897.0,9797801.0,7430698.0,2957608928.0,3114295733.0,3059545411.0,3103664254.0,3105443199.0,1948.0,1084.0,1098.0,743.0,1209.0,3275114.0,3351104.0,3514789.0,3072967.0,2696950.0,6093819.0,5231015.0,6157854.0,6124237.0,4353632.0
