,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,430.87112594915,401.18813632095,11.452,10048844468.0,10369442540.0,10040407644.0,10057748545.0,10077427227.0,1990054669.0,2032794135.0,1964622276.0,1992984015.0,1990167676.0,7706260.0,8329173.0,7924990.0,7803940.0,7757307.0,7707430.0,8324297.0,7926530.0,7806184.0,7755976.0,4052.0,3511.0,4226.0,3845.0,3409.0,8882715.0,8383532.0,9426706.0,9526240.0,7000845.0,2892858065.0,2893095066.0,2892391359.0,2892989314.0,2893099830.0,9848355.0,9044805.0,9868014.0,10368944.0,7239161.0,3082857060.0,3171909423.0,3077488766.0,3108437288.0,3101689026.0,1888.0,700.0,1801.0,1076.0,400.0,3118449.0,3137385.0,3217414.0,3395609.0,3023351.0,5974944.0,5094209.0,6050568.0,5983692.0,3854422.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
1,1932.8819674555,2087.9269756621,10.682,10038080659.0,10339448883.0,10030643890.0,9960050392.0,9934687603.0,1978539854.0,2008417343.0,1939256380.0,1977778057.0,1968512295.0,7621660.0,8055279.0,8179878.0,7891283.0,7888232.0,7621840.0,8053534.0,8181617.0,7892090.0,7885903.0,2166.0,1910.0,2481.0,2226.0,1565.0,9068288.0,8352177.0,9383850.0,9437828.0,6921277.0,2892185476.0,2891899323.0,2891409483.0,2891767426.0,2891909923.0,9799595.0,9025612.0,9850465.0,10391163.0,7234091.0,3056862729.0,3145614624.0,3052257960.0,3120331528.0,3114280000.0,2806.0,1445.0,2764.0,1112.0,486.0,3137236.0,3150058.0,3227644.0,3509961.0,3122466.0,5984647.0,5278975.0,6220564.0,6034691.0,3894647.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2113.232520448,2110.1852836996,12.429,10012523129.0,10334993951.0,10023016631.0,10066808852.0,10054307787.0,1974699888.0,2023750087.0,1954891991.0,1975392709.0,1967692956.0,7837085.0,8196240.0,7855965.0,8038633.0,7823109.0,7784277.0,8196347.0,7856324.0,8041257.0,7826289.0,2212.0,1889.0,2796.0,1989.0,1890.0,9060598.0,8362942.0,9408237.0,9591550.0,7065110.0,2891584582.0,2891802089.0,2891248524.0,2891625000.0,2891878440.0,9884705.0,9107543.0,9907728.0,10432253.0,7280774.0,3079039047.0,3173690344.0,3075931340.0,3125002866.0,3119480801.0,1538.0,1013.0,1788.0,1075.0,600.0,3152600.0,3155817.0,3236410.0,3486376.0,3097787.0,6002208.0,5222555.0,6150620.0,5973890.0,3848806.0,0.0,0.0,0.0,0.0,0.0,142.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2112.9564934697,2110.1411889516,28.464,9923105106.0,10335445612.0,10033999502.0,10163596299.0,10155229904.0,1962703472.0,2039613090.0,1971575116.0,1991846883.0,1985682351.0,7673517.0,8270599.0,7918825.0,7795492.0,7739054.0,7676714.0,8269846.0,7921038.0,7796802.0,7741759.0,1856.0,1545.0,2031.0,1700.0,1145.0,9137394.0,8416191.0,9439624.0,9626957.0,7083416.0,2891733500.0,2891958912.0,2891454572.0,2891790427.0,2891798312.0,9846221.0,9066775.0,9859752.0,10349377.0,7216435.0,3057616206.0,3150888564.0,3054277037.0,3102753416.0,3097895854.0,2803.0,2957.0,3328.0,2326.0,1842.0,3107151.0,3122285.0,3201832.0,3454604.0,3072033.0,5935761.0,5188638.0,6116331.0,5944466.0,3847251.0,0.0,0.0,0.0,0.0,0.0,74.0,84.0,93.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2112.8093155795,2109.5507524652,10.362,9825400778.0,10335191943.0,10027294901.0,10173895658.0,10157050155.0,1947997737.0,2039457548.0,1970726053.0,1979996384.0,1972622793.0,7804197.0,8066844.0,7869889.0,7752590.0,7982422.0,7814396.0,8061674.0,7867236.0,7752327.0,7989203.0,2555.0,1971.0,2873.0,2404.0,1735.0,9117110.0,8396612.0,9444436.0,9660227.0,7097161.0,2891664110.0,2891871658.0,2891520322.0,2891714356.0,2891878158.0,9906571.0,9130681.0,9943423.0,10455377.0,7278150.0,3052345005.0,3142429445.0,3050822318.0,3095059323.0,3090798035.0,1632.0,1451.0,1877.0,2556.0,1111.0,3131448.0,3193906.0,3272390.0,3520017.0,3137516.0,6046873.0,5281573.0,6215173.0,6103478.0,3951794.0,0.0,0.0,0.0,0.0,0.0,67.0,33.0,175.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
5,2113.043385434,2110.5832725584,9.834,9787363748.0,10182459847.0,9303818972.0,10171149132.0,10153570562.0,1941496161.0,2015502654.0,1834333817.0,2007794544.0,2000381247.0,7758049.0,8072654.0,7470772.0,7802815.0,7740327.0,7810628.0,8087494.0,7490709.0,7803130.0,7742850.0,2413.0,1756.0,2193.0,1905.0,1380.0,9171217.0,8441217.0,9464101.0,9640312.0,7083417.0,2891567590.0,2891412436.0,2741267824.0,2891813449.0,2891835469.0,9844018.0,9088612.0,9904460.0,10374640.0,7228413.0,3075162983.0,3164891699.0,2883956226.0,3126886579.0,3099964245.0,1363.0,1487.0,2075.0,2413.0,1325.0,3026031.0,3119273.0,3204301.0,3507283.0,3124655.0,5941866.0,5271907.0,6166181.0,6102629.0,3960674.0,0.0,0.0,0.0,0.0,0.0,80.0,63.0,71.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0
6,2113.1302778347,2110.3064005511,10.333,9763546148.0,10233479002.0,9926757233.0,10156472967.0,10139565047.0,1937422614.0,2024066298.0,1955113349.0,2005324870.0,1997333658.0,7799766.0,8256804.0,7920795.0,7739705.0,7677477.0,7800176.0,8046252.0,7867005.0,7741568.0,7682096.0,4186.0,2326.0,3171.0,2831.0,1915.0,9009923.0,8200915.0,9260182.0,9342799.0,6798163.0,2891123022.0,2891708505.0,2891075990.0,2891605332.0,2891687527.0,9696259.0,8841873.0,9699324.0,10087633.0,6954157.0,3037538804.0,3154583347.0,3061579568.0,3105242868.0,3104672956.0,3084.0,2339.0,2422.0,2431.0,1736.0,2894092.0,3035456.0,3116747.0,3421086.0,3047133.0,5865702.0,5159321.0,6116633.0,6020119.0,3868387.0,0.0,0.0,0.0,0.0,0.0,61.0,51.0,2016.0,35.0,77.0,0.0,0.0,0.0,0.0,0.0
7,2113.1136602898,2111.7207450802,12.199,9848016438.0,10081428117.0,9806079158.0,10128300451.0,10146268434.0,1954447851.0,2001952558.0,1938075031.0,1998604433.0,1998901137.0,7658839.0,7995493.0,7886676.0,7766793.0,7715279.0,7662758.0,8049726.0,7946722.0,7706997.0,7663396.0,6625.0,3601.0,4629.0,3796.0,2328.0,8584719.0,7805724.0,8874944.0,8966162.0,6481985.0,2891167256.0,2891492308.0,2890358030.0,2891511881.0,2891588753.0,9263754.0,8432387.0,9312266.0,9798428.0,6740399.0,3098233315.0,3164124203.0,3078975788.0,3110842896.0,3116027194.0,6513.0,2238.0,3464.0,3176.0,1788.0,2913001.0,2918386.0,2993964.0,3242046.0,2905558.0,5646789.0,4932281.0,5896364.0,5913758.0,3745099.0,0.0,0.0,0.0,0.0,0.0,125.0,67.0,100.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0
8,2113.3397586754,2111.6085245605,8.045,9925468758.0,10231572382.0,9925125556.0,10070105625.0,10045501098.0,1963223554.0,2024345114.0,1955663696.0,1992978676.0,1983946799.0,7676584.0,8111673.0,7917515.0,7799316.0,7732366.0,7677188.0,8114133.0,7919997.0,7799000.0,7857944.0,1846.0,1240.0,1925.0,1690.0,1220.0,9194426.0,8436396.0,9485228.0,9621258.0,7072066.0,2891875645.0,2891923033.0,2891442736.0,2891654107.0,2891896263.0,9905287.0,9083403.0,9895554.0,10405900.0,7257145.0,3059390208.0,3151027440.0,3055963297.0,3103211753.0,3098127618.0,1438.0,813.0,1175.0,1895.0,1177.0,3052262.0,3081623.0,3165388.0,3525232.0,3137669.0,5888257.0,5287352.0,6244575.0,6091903.0,3947244.0,0.0,0.0,0.0,0.0,0.0,18.0,83.0,93.0,120.0,102.0,0.0,0.0,0.0,0.0,0.0
9,2113.0150248326,2110.074263629,8.877,9802754726.0,10105468823.0,9809044769.0,9950253925.0,9936714158.0,1944993525.0,2005237256.0,1938173044.0,1975419098.0,1967689080.0,7639077.0,8046345.0,8022566.0,7738765.0,7786431.0,7641154.0,8048559.0,8024689.0,7745290.0,7983372.0,2546.0,1886.0,2470.0,2616.0,1695.0,9119546.0,8374823.0,9422269.0,9562279.0,7026172.0,2891336214.0,2891778208.0,2891124434.0,2891606225.0,2891726718.0,9884995.0,9150920.0,9956083.0,10430804.0,7276877.0,3074435697.0,3146220910.0,3049641546.0,3095376538.0,3089756915.0,1640.0,639.0,1042.0,1014.0,486.0,3170592.0,3137667.0,3221185.0,3464232.0,3092584.0,5963045.0,5215244.0,6160666.0,6065153.0,3936330.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
