,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,1677725.0,1955427128.0,1821099486.0,3291709743.0,4179527977.0,353012.0,388301361.0,391705071.0,637115025.0,805147679.0,4941.0,1422014.0,1499273.0,2288529.0,2884956.0,4941.0,1439042.0,1574418.0,2240339.0,2836162.0,3213.0,7529.0,8555.0,1827.0,1771.0,N/A,4908.0,2718.0,12466.0,4496.0,N/A,505149892.0,603056713.0,775665853.0,958337530.0,N/A,14739.0,15051.0,27952.0,19923.0,N/A,622916879.0,785021090.0,920625332.0,1277801166.0,N/A,53.0,86.0,111.0,118.0,N/A,861.0,24.0,28.0,387.0,N/A,1086.0,8140.0,1190.0,1149.0,2165.2259760784,0.0,26.711
1,842350030.0,7215703880.0,8239084085.0,8142898234.0,8740991937.0,160506219.0,1435289210.0,1597541854.0,1613575347.0,1720747630.0,914753.0,5282141.0,5141585.0,6200785.0,6405820.0,889356.0,5247049.0,5077271.0,5839480.0,6542919.0,44817.0,8657.0,7433.0,39532.0,12837.0,12987594.0,14274444.0,19560570.0,24100208.0,11408125.0,441987903.0,2170146755.0,2681664058.0,2457758239.0,2795533710.0,12132171.0,16754648.0,22391426.0,27384958.0,12395747.0,288033198.0,2109782939.0,2474314491.0,2503278197.0,2722817803.0,6659.0,46165.0,128544.0,14574.0,13137.0,4150003.0,4332135.0,2690311.0,5380257.0,4964858.0,10893636.0,10459531.0,16076764.0,19199025.0,6599498.0,5683.600525935,0.0,449.562
2,2231551563.0,6717267789.0,5098877093.0,7452294263.0,6970901515.0,452677653.0,1357203208.0,934011297.0,1504470546.0,1358663112.0,2774806.0,5204396.0,1556862.0,5364875.0,5420814.0,2779746.0,5199242.0,1575557.0,5397909.0,5210695.0,24186.0,5662.0,17328.0,23966.0,15408.0,46431515.0,37523752.0,51182407.0,51070868.0,24471105.0,1193401546.0,2827876464.0,2889889481.0,2827338075.0,2889369184.0,48816459.0,42084917.0,56971977.0,56936694.0,26824054.0,689639580.0,2060393059.0,1562539527.0,2298844135.0,2136117045.0,22949.0,3029.0,15424.0,21124.0,20175.0,12247870.0,10587063.0,8098076.0,10507578.0,10268881.0,34990788.0,25843496.0,42640173.0,40016886.0,14625373.0,5647.7507059848,3931.0645174811,21.84
3,2611974500.0,6706176502.0,5076805754.0,7444116565.0,6817425807.0,520824415.0,1360624181.0,944592770.0,1520800790.0,1350098433.0,3063132.0,5205449.0,1602107.0,5559192.0,5348241.0,3041071.0,5235118.0,1575887.0,5582174.0,5281790.0,26261.0,29346.0,17494.0,23158.0,14980.0,46224712.0,37770158.0,51401404.0,51947297.0,25645856.0,1341969424.0,2884823509.0,2889683778.0,2887667402.0,2889878463.0,49612879.0,41763320.0,57941459.0,56660604.0,26817882.0,759003758.0,2070417374.0,1584132896.0,2300764976.0,2113913011.0,24738.0,6321.0,26340.0,20634.0,13586.0,12139676.0,10984267.0,10170779.0,11399578.0,10929866.0,33785412.0,27286856.0,40919484.0,40914781.0,14706280.0,5836.4698206243,5832.5561515393,133.6
4,5024230363.0,6450827779.0,5373281556.0,6820014351.0,6032696642.0,954755127.0,1312408221.0,999174431.0,1402757701.0,1226884721.0,4898929.0,5314798.0,2292796.0,5747936.0,5004056.0,4750176.0,5246574.0,2290109.0,5705290.0,5089106.0,32559.0,8736.0,26707.0,25896.0,17460.0,42415593.0,33016874.0,50495497.0,46340725.0,24577878.0,2618463204.0,2867758541.0,2884144329.0,2879466975.0,2887233069.0,50026457.0,37886249.0,50355243.0,54550433.0,23874649.0,1534042408.0,1940892881.0,1510060054.0,1990025723.0,2008043583.0,35700.0,9780.0,29280.0,27107.0,13903.0,12662575.0,10156934.0,9556859.0,11407346.0,10634813.0,33923421.0,24294212.0,36139137.0,38512010.0,13947260.0,5783.6644565906,5749.0093083051,20.285
5,5157284478.0,6403030021.0,5344699128.0,7444421206.0,6809173726.0,1051239008.0,1300846978.0,1005406416.0,1505386752.0,1330627930.0,5869064.0,6119607.0,2490042.0,6170591.0,5854871.0,5889034.0,5627753.0,2526495.0,6172751.0,5828115.0,35385.0,10464.0,20619.0,17858.0,12365.0,51145804.0,38098898.0,54026134.0,51990848.0,25389166.0,2890437794.0,2887030643.0,2890768933.0,2889839724.0,2890513356.0,53834890.0,41430698.0,59237303.0,56972359.0,27182888.0,1615715345.0,1991022003.0,1688761167.0,2272442164.0,2085199353.0,25181.0,5807.0,18583.0,18396.0,10803.0,14698963.0,11406433.0,12316193.0,11155398.0,10534672.0,39379592.0,25300876.0,43135700.0,39156791.0,14066579.0,5574.3620746469,5566.3457014258,97.312
6,5629336208.0,6518983717.0,5495864136.0,7390239492.0,6617671390.0,1095268027.0,1316625655.0,1021978458.0,1503291217.0,1316948658.0,5867835.0,5529998.0,2450533.0,5958264.0,5402152.0,5924151.0,5554188.0,2416776.0,6008034.0,5410343.0,29789.0,31810.0,48172.0,40940.0,32907.0,50518316.0,37953409.0,53715721.0,52155509.0,25189180.0,2890886321.0,2886569620.0,2890706138.0,2888640952.0,2890475716.0,52794081.0,41122256.0,59474168.0,56206199.0,25863329.0,1657311768.0,1987834477.0,1668155216.0,2257113704.0,2080941805.0,32864.0,14174.0,19243.0,16733.0,11906.0,13546415.0,11677167.0,11754442.0,12080972.0,11341952.0,33569622.0,27242619.0,39720852.0,41988426.0,14307373.0,5840.0807004296,5840.0009678262,18.221
7,5217587925.0,6560675127.0,5339247752.0,7424270035.0,6762070513.0,1033439297.0,1306582330.0,999847318.0,1506997455.0,1326165513.0,6057663.0,5559604.0,2555939.0,6141768.0,5672772.0,5802531.0,5558815.0,2586815.0,6105127.0,5663023.0,50635.0,9509.0,19527.0,18269.0,11940.0,50178721.0,38786685.0,53350056.0,52534986.0,25048408.0,2891014514.0,2887139577.0,2891204594.0,2889644255.0,2889913202.0,52896066.0,41218272.0,59233672.0,56909829.0,26649365.0,1666832164.0,1973894158.0,1669857789.0,2286408552.0,2084049008.0,26012.0,7378.0,18054.0,16932.0,11618.0,14303942.0,11838622.0,12014760.0,11634696.0,10803729.0,39710977.0,25526665.0,43931209.0,37673170.0,13863494.0,5814.2909060537,5812.5819959068,135.395
8,5064420221.0,5901014888.0,5795333552.0,7097636313.0,6271860532.0,1062357212.0,1225972707.0,1102385396.0,1417996562.0,1199553172.0,5707856.0,4723761.0,1928239.0,5065926.0,4908227.0,5634364.0,4761410.0,2138232.0,5251337.0,5023831.0,19440.0,4638.0,17298.0,12139.0,10173.0,54233730.0,42628288.0,52945524.0,59974520.0,28724951.0,2890980194.0,2887501283.0,2890555455.0,2890358479.0,2891035329.0,56231418.0,46399938.0,60623533.0,66145946.0,30932751.0,1642867125.0,1832958555.0,1853300379.0,2104992900.0,1851712635.0,19644.0,2291.0,15489.0,10810.0,8883.0,12891513.0,12494717.0,5584986.0,14059499.0,13877890.0,37918671.0,30976731.0,43925327.0,41145022.0,15697544.0,6030.5005359994,6035.8731961579,164.704
9,5453603571.0,5994328606.0,6059246341.0,6881013564.0,6078383740.0,1079853753.0,1193423045.0,1126598359.0,1399956234.0,1185902470.0,5728913.0,4561205.0,1883616.0,5039081.0,5136534.0,5740044.0,4591238.0,1865634.0,4960958.0,5036663.0,15660.0,3970.0,18001.0,10131.0,9192.0,52769663.0,42159578.0,53046248.0,59972953.0,28786118.0,2891610137.0,2818873944.0,2891371358.0,2891174083.0,2891413340.0,56677104.0,46772656.0,60103136.0,63826748.0,30181947.0,1624772612.0,1761046850.0,1859326461.0,2121158059.0,1881002372.0,15305.0,4528.0,15172.0,10209.0,14740.0,15056788.0,13518288.0,6485757.0,12925289.0,12209102.0,38611873.0,28831043.0,48985737.0,47651693.0,15511627.0,6884.4427884864,6880.9024739757,495.376
10,5362920378.0,6039381164.0,5915836504.0,6674219413.0,5860383328.0,1068928384.0,1229019776.0,1118598587.0,1342018947.0,1160678567.0,5573948.0,5015489.0,1978912.0,4731915.0,4647671.0,5541254.0,4879578.0,2028445.0,4750639.0,4731564.0,13853.0,3376.0,13767.0,9086.0,7421.0,52598783.0,41550574.0,52175597.0,58259364.0,28358032.0,2891001789.0,2888457996.0,2891169766.0,2720837816.0,2891523544.0,56774783.0,45453241.0,59773022.0,62890029.0,29744920.0,1661605303.0,1843439653.0,1884023986.0,1897532501.0,1811731408.0,10863.0,1902.0,12819.0,10818.0,7078.0,13567562.0,12497785.0,5005035.0,13080553.0,12493989.0,36435658.0,27727730.0,47753648.0,46861813.0,16269427.0,6866.0693505031,6857.2241518093,586.509
11,5202539740.0,6089082888.0,6041818709.0,6992342123.0,6232708409.0,1068455573.0,1233370752.0,1128543655.0,1425368634.0,1199480308.0,5581615.0,4590752.0,2037741.0,5289694.0,4827931.0,5620323.0,4634935.0,1878950.0,5186627.0,4862067.0,14337.0,3034.0,12770.0,8660.0,9452.0,52847328.0,41729531.0,52972929.0,59073728.0,28304680.0,2891532669.0,2868858450.0,2873926413.0,2890939058.0,2891476917.0,55585482.0,45370375.0,59770501.0,64908866.0,30133974.0,1641393921.0,1798682287.0,1866720433.0,2127109516.0,1864892526.0,14044.0,4137.0,12444.0,8163.0,7628.0,14125244.0,13510669.0,7238287.0,12945811.0,13070007.0,41190279.0,30141821.0,44016986.0,44158227.0,14818251.0,6895.0612654266,6878.1421179507,1335.888
12,5576274355.0,5978750680.0,5982806721.0,6963328199.0,5896949460.0,1070397006.0,1207100761.0,1120891467.0,1431553092.0,1201050304.0,5712676.0,4668112.0,2040914.0,5148518.0,4649975.0,5719783.0,4855484.0,2091732.0,5165115.0,4602035.0,12689.0,8032.0,11999.0,8621.0,7151.0,52009323.0,41568789.0,52820980.0,58727586.0,28471475.0,2891524163.0,2889541614.0,2891617975.0,2890527604.0,2890787592.0,57317016.0,46292906.0,58846951.0,63642417.0,29579590.0,1631592012.0,1805721379.0,1875238585.0,2124428561.0,1881873727.0,11100.0,2859.0,14376.0,7502.0,6764.0,15521516.0,13156540.0,5064365.0,13562593.0,12060128.0,34469584.0,26481636.0,49286679.0,50063962.0,16308286.0,6896.7689081528,6900.7971675083,1140.019
13,5111712272.0,5937595908.0,6018473791.0,6912501070.0,6279816724.0,1072879619.0,1214570547.0,1123858448.0,1408232983.0,1200197766.0,5689148.0,4957601.0,2150105.0,5208945.0,4781184.0,5735336.0,4665002.0,1929407.0,5081603.0,4783301.0,12303.0,24711.0,10898.0,7753.0,6837.0,53996667.0,41423686.0,52815226.0,59542637.0,28101233.0,2891758240.0,2888340411.0,2891446350.0,2891119033.0,2891598245.0,54992878.0,45131815.0,59804939.0,65369985.0,30514700.0,1652395023.0,1811300872.0,1877890581.0,2129948913.0,1856943833.0,13490.0,3445.0,9940.0,7331.0,6915.0,14448357.0,13333837.0,7821626.0,13058721.0,13334909.0,43604992.0,30585051.0,43169202.0,42433848.0,14803439.0,6915.8911622704,6927.7542904517,385.795
14,5544565665.0,6279222791.0,5733286049.0,7111981938.0,6196219798.0,1049598845.0,1273815150.0,1080466979.0,1444181497.0,1205973856.0,5228972.0,4999543.0,1846163.0,5136803.0,4607877.0,5181392.0,4834568.0,1957103.0,5219549.0,4979933.0,14265.0,4406.0,10610.0,9031.0,4676.0,49032632.0,36556577.0,49532884.0,50600633.0,25381826.0,2717348153.0,2880639227.0,2889932390.0,2887141053.0,2890258798.0,52611034.0,41226725.0,54394833.0,57353730.0,25856766.0,1553147850.0,1834052906.0,1761558012.0,2165011791.0,1822804840.0,11686.0,3150.0,9365.0,8291.0,3876.0,12021798.0,10627399.0,4530514.0,12634121.0,11702529.0,28673934.0,22759909.0,40723626.0,43508792.0,13981788.0,6934.3975119061,6858.0309861651,1270.912
