,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,436.86617364383,413.51048233572,7.113,10035381932.0,10331402486.0,10055553061.0,9931025924.0,10189474060.0,1987383614.0,2023757720.0,1982455842.0,1966960907.0,1990532040.0,7685907.0,8097724.0,7928224.0,7668175.0,7739996.0,7688364.0,8100621.0,7930426.0,7679875.0,7739027.0,3961.0,3417.0,4072.0,4208.0,2990.0,9117046.0,8389191.0,9402104.0,9330750.0,7042367.0,2892898665.0,2892964878.0,2892586347.0,2823008921.0,2893029681.0,9814475.0,9064059.0,9850864.0,10344210.0,7243597.0,3081710132.0,3172058631.0,3075573443.0,3074957401.0,3116192181.0,1813.0,1075.0,1601.0,1076.0,825.0,3099086.0,3096401.0,3190530.0,3350233.0,3055367.0,5916203.0,5189142.0,6105758.0,6000282.0,3886671.0,0.0,0.0,0.0,0.0,0.0,74.0,19.0,1482.0,120.0,28.0,0.0,0.0,0.0,0.0,0.0
1,1987.0811687146,2087.4349712575,9.866,9938082716.0,10348343692.0,9931969888.0,10088400791.0,10161363097.0,1965479090.0,2041810316.0,1956945696.0,1996158932.0,2001352444.0,7687176.0,8067981.0,7928507.0,7823353.0,7690404.0,7770718.0,8069619.0,8004114.0,7824089.0,7689664.0,2121.0,1791.0,2496.0,1936.0,2676.0,9090667.0,8337230.0,9355457.0,9472048.0,6984946.0,2891819974.0,2891879326.0,2891784414.0,2892134075.0,2892056243.0,9820525.0,9060008.0,9857256.0,10332451.0,7227139.0,3057810409.0,3151699840.0,3052662242.0,3102440363.0,3095286465.0,1382.0,1306.0,1751.0,1237.0,1403.0,3146423.0,3152309.0,3239925.0,3390601.0,3108833.0,6025392.0,5205793.0,6185081.0,6129678.0,3910341.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,50.0,50.0,17.0,0.0,0.0,0.0,0.0,0.0
2,2112.9739179408,2109.4844136989,13.885,9800354648.0,10340461523.0,9799744887.0,9942337786.0,10157492879.0,1945115544.0,2040621074.0,1937933793.0,1975184724.0,2000734718.0,7771286.0,8055807.0,8005010.0,7891627.0,7687391.0,7941643.0,8050967.0,7967093.0,7895547.0,7684924.0,2317.0,1784.0,2401.0,2078.0,1478.0,9107834.0,8345594.0,9375381.0,9512940.0,6992771.0,2891709072.0,2891916190.0,2891503366.0,2891836389.0,2891925651.0,9852151.0,9096331.0,9878262.0,10423982.0,7262954.0,3080134484.0,3172183608.0,3076636357.0,3125021061.0,3119666237.0,1400.0,1163.0,1313.0,1125.0,700.0,3097822.0,3129696.0,3190339.0,3434584.0,3091982.0,5983367.0,5224507.0,6150732.0,6018151.0,3932429.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,183.0,75.0,0.0,0.0,0.0,0.0,0.0
3,2113.3368671624,2110.4785643619,11.712,9941668487.0,10343391542.0,9931976022.0,10080369965.0,10160158495.0,1965170859.0,2040679726.0,1956538554.0,1995417915.0,2001488808.0,7711269.0,8155485.0,7924681.0,7815719.0,7788036.0,7725852.0,8244621.0,7976246.0,7818558.0,7741382.0,1805.0,1315.0,2005.0,1599.0,1030.0,9164284.0,8388334.0,9437789.0,9585052.0,7042134.0,2891766096.0,2891832683.0,2891736783.0,2891771939.0,2891749578.0,9862388.0,9077042.0,9885615.0,10447390.0,7235869.0,3060562108.0,3151258180.0,3055558711.0,3104250558.0,3096829794.0,2312.0,2085.0,2207.0,1957.0,2335.0,3037849.0,3144525.0,3125779.0,3374823.0,3102171.0,6000706.0,5226293.0,6192089.0,5937419.0,3924530.0,0.0,0.0,0.0,0.0,0.0,120.0,83.0,120.0,73.0,83.0,0.0,0.0,0.0,0.0,0.0
4,2113.2492446625,2109.9064126086,8.976,9831138226.0,10121775852.0,9829250057.0,9883056207.0,9952792778.0,1949169717.0,2009096699.0,1941673868.0,1966468304.0,1971648526.0,7630784.0,8052614.0,8032910.0,7852581.0,7690488.0,7631800.0,8322322.0,8033746.0,7901332.0,7628572.0,2302.0,1806.0,2733.0,2464.0,24228.0,9026297.0,8266952.0,9307464.0,9406853.0,6911769.0,2891663807.0,2891710510.0,2891583720.0,2891600783.0,2891769523.0,9772305.0,8989248.0,9803930.0,10268079.0,7180713.0,3058686713.0,3148749630.0,3014824580.0,3105355442.0,3097606080.0,1631.0,1079.0,1532.0,1332.0,1035.0,3097868.0,3117644.0,3165178.0,3439138.0,3068840.0,6014946.0,5224438.0,6198302.0,5960703.0,3924640.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,142.0,8.0,158.0,0.0,0.0,0.0,0.0,0.0
5,2113.1553320177,2108.2655553562,10.278,9797660922.0,10103205022.0,9788292677.0,9955270610.0,9922511814.0,1943753773.0,2006584952.0,1935939337.0,1974148664.0,1967137754.0,7794589.0,8047856.0,7856602.0,7930247.0,7844702.0,7792605.0,8107511.0,7860019.0,7934675.0,7740680.0,2295.0,1580.0,2326.0,2628.0,1350.0,9220462.0,8450239.0,9484992.0,9575787.0,7091687.0,2891826993.0,2891906736.0,2891635293.0,2891934386.0,2891741079.0,10028810.0,9168373.0,10020931.0,10497548.0,7333344.0,3076569343.0,3170132944.0,3073641034.0,3139625769.0,3114935668.0,1525.0,675.0,1250.0,1088.0,500.0,3082755.0,3096209.0,3164123.0,3517038.0,3045088.0,5931209.0,5273648.0,6119906.0,5982566.0,3972235.0,0.0,0.0,0.0,0.0,0.0,124.0,150.0,126.0,98.0,117.0,0.0,0.0,0.0,0.0,0.0
6,2113.1032328428,2110.6038077381,8.868,9934121793.0,10237081847.0,9940583575.0,10177245477.0,10056319353.0,1964115204.0,2024844227.0,1958277266.0,1993512202.0,1985584734.0,7676536.0,8216191.0,8101028.0,7824148.0,7880789.0,7675752.0,8217353.0,8102369.0,7824642.0,7878821.0,2371.0,1985.0,2566.0,1950.0,1840.0,9105140.0,8299918.0,9386593.0,9617603.0,6952030.0,2891626205.0,2891796021.0,2891769397.0,2891558083.0,2891882091.0,9662683.0,8847586.0,9723546.0,10277943.0,7093941.0,3062932685.0,3151787587.0,3058782518.0,3101548966.0,3100846744.0,1584.0,1029.0,1125.0,1253.0,7418.0,3021865.0,3075007.0,3109421.0,3495889.0,3021919.0,5876990.0,5344384.0,6072063.0,5814469.0,4013854.0,0.0,0.0,0.0,0.0,0.0,43.0,52.0,34.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
7,2113.1982198477,2110.8745243933,13.527,9670263855.0,10064240686.0,9801732831.0,10122436022.0,9894829600.0,1908223715.0,1998458464.0,1936539387.0,1966170117.0,1961478505.0,7438855.0,7984241.0,7913243.0,7707236.0,7833102.0,7402941.0,7979789.0,7913418.0,7701650.0,7832330.0,9175.0,4380.0,5513.0,4507.0,2127.0,8544063.0,7812492.0,8852209.0,9097173.0,6510422.0,2795250386.0,2891570221.0,2891477441.0,2891741760.0,2891732625.0,9170810.0,8381671.0,9242133.0,9754370.0,6663828.0,3043606617.0,3167964877.0,3077313901.0,3087774523.0,3122631189.0,8988.0,2813.0,4051.0,3405.0,1225.0,2822151.0,2814325.0,2908913.0,3073242.0,2767064.0,5467303.0,4692246.0,5721188.0,5680125.0,3480578.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.0,8.0,67.0,0.0,0.0,0.0,0.0,0.0
8,2113.1281259871,2111.1188390537,8.131,9939373994.0,10237837945.0,9939752926.0,10180705739.0,10065000262.0,1964630503.0,2024807429.0,1956840634.0,1995406949.0,1986997564.0,7678148.0,8117326.0,8112513.0,8014478.0,7741054.0,7681341.0,8119607.0,8109827.0,8012791.0,7740836.0,1395.0,1142.0,2056.0,1801.0,2213.0,9181852.0,8369596.0,9454634.0,9590679.0,7017684.0,2891667042.0,2891831175.0,2891429457.0,2891738421.0,2891697886.0,9876492.0,9079220.0,9886472.0,10393546.0,7240335.0,3080587038.0,3151858736.0,3076149496.0,3121223393.0,3096194304.0,1551.0,713.0,1325.0,2113.0,275.0,3155376.0,3049809.0,3246968.0,3496692.0,3004929.0,5837217.0,5086020.0,6008691.0,6092174.0,3790914.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,37.0,82.0,0.0,0.0,0.0,0.0,0.0
9,2112.9791730276,2110.3368117006,14.435,10025441671.0,10112394502.0,10019648668.0,9707081771.0,9923528120.0,1946255252.0,2006963141.0,1938219045.0,1916123727.0,1965127808.0,7616834.0,8054114.0,7862245.0,7384259.0,7662704.0,7619180.0,8052286.0,7862980.0,7318943.0,7662264.0,2316.0,1900.0,2332.0,2296.0,1550.0,9168161.0,8293939.0,9439074.0,9432303.0,6975521.0,2891870994.0,2891882086.0,2891977082.0,2621569844.0,2891845143.0,9879544.0,9074040.0,9898702.0,10370259.0,7254259.0,3053772969.0,3166736258.0,3049645123.0,2889199720.0,3110303987.0,2115.0,806.0,2060.0,1973.0,584.0,3140578.0,3102879.0,3221890.0,3455264.0,3066645.0,5917273.0,5188730.0,6094428.0,6023649.0,3895273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
