,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,450.2868024191,400.14793601434,10.995,9867461086.0,10128058258.0,9871114729.0,10002411017.0,9949857581.0,1963587809.0,2013163712.0,1953183446.0,1992039407.0,1980692057.0,7664467.0,8045353.0,7902295.0,7785510.0,8231168.0,7674535.0,8100543.0,7955573.0,7791599.0,8228424.0,5697.0,4691.0,6239.0,4160.0,3436.0,8576408.0,8040898.0,9125277.0,9168996.0,6677384.0,2893071284.0,2893041377.0,2892891335.0,2892714848.0,2892914379.0,9537466.0,8858387.0,9687797.0,10160165.0,7077296.0,3089290835.0,3172736404.0,3079710705.0,3125157092.0,3121852517.0,4440.0,1288.0,2326.0,1876.0,613.0,3052717.0,3012754.0,3093833.0,3313403.0,2956126.0,5770837.0,5127373.0,6091436.0,5876500.0,3771368.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,74.0,130.0,74.0,0.0,0.0,0.0,0.0,0.0
1,1816.3383380922,2073.6792053536,8.384,10057485915.0,10237122129.0,9937922328.0,10090557346.0,10073536178.0,1967243253.0,2025873737.0,1957986891.0,1996934703.0,1988709093.0,7891042.0,8103600.0,7925048.0,7992812.0,7742966.0,7892737.0,8104875.0,7926246.0,7989939.0,7740937.0,1771.0,1275.0,2856.0,1601.0,1000.0,9126789.0,8330168.0,9382940.0,9502533.0,6987612.0,2892374878.0,2891919995.0,2891828496.0,2891907853.0,2892012796.0,9793535.0,8948021.0,9757093.0,10302875.0,7199780.0,3086550858.0,3154311901.0,3059958004.0,3107498111.0,3102136775.0,1696.0,861.0,1125.0,1487.0,500.0,3132151.0,3038260.0,3115266.0,3380275.0,3013241.0,5870567.0,5201070.0,6170408.0,5940153.0,3817328.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,83.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0
2,2113.1564759132,2109.8558360673,9.082,10039523962.0,10102133143.0,9804717938.0,9956777426.0,9932933243.0,1945230312.0,2006136373.0,1939197204.0,1978067875.0,1968928524.0,7782256.0,8188465.0,8010144.0,7751036.0,7678753.0,7783557.0,8190703.0,8011389.0,7749190.0,7678300.0,2540.0,1411.0,2003.0,2234.0,1656.0,9151105.0,8290876.0,9334384.0,9460024.0,6952070.0,2891829601.0,2891836768.0,2891948535.0,2891878745.0,2891889671.0,9804128.0,9054725.0,9859067.0,10332284.0,7196104.0,3064500799.0,3153844718.0,3058994928.0,3129973374.0,3123943800.0,1855.0,1538.0,1538.0,875.0,700.0,3146273.0,3098287.0,3177534.0,3484317.0,3101926.0,5993391.0,5175615.0,6135146.0,6002804.0,3872138.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,17.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
3,2113.1663891823,2109.3996368124,9.667,10046436423.0,10139073714.0,9835825305.0,10085562304.0,10052466566.0,1967091931.0,2010120118.0,1943323328.0,1981213933.0,1969905457.0,7817983.0,8225880.0,7873088.0,7773019.0,7834655.0,7818547.0,8226441.0,7873861.0,7774657.0,7837691.0,2181.0,2948.0,1949.0,1830.0,1520.0,9142449.0,8365254.0,9403622.0,9538618.0,7016908.0,2891555570.0,2891791150.0,2891636434.0,2891763598.0,2891884452.0,9847477.0,9029576.0,9889366.0,10333172.0,7205208.0,3083040607.0,3177018638.0,3051824565.0,3128672186.0,3121441968.0,3402.0,1466.0,2512.0,2086.0,1554.0,3141800.0,3001302.0,3101453.0,3425439.0,3047353.0,5967191.0,5144501.0,6112510.0,5865438.0,3771039.0,0.0,0.0,0.0,0.0,0.0,19.0,55.0,5387.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2113.0562013045,2105.8536664827,8.848,10050645749.0,10239207062.0,9931258985.0,10185163004.0,10159797933.0,1980450533.0,2025829726.0,1956762160.0,1995474790.0,1986216926.0,7681856.0,8112607.0,7921365.0,7806936.0,7741248.0,7680701.0,8111662.0,7920206.0,7806038.0,7739991.0,2095.0,1531.0,2162.0,1853.0,3922.0,9131056.0,8307649.0,9345979.0,9555234.0,7043707.0,2891756070.0,2891874763.0,2891711098.0,2891873770.0,2891863961.0,9876886.0,9091949.0,9924767.0,10372541.0,7227121.0,3056302934.0,3148002340.0,3052887722.0,3100384622.0,3093793061.0,2085.0,975.0,1491.0,1484.0,859.0,3144299.0,3110930.0,3195225.0,3499866.0,3116963.0,6018910.0,5114229.0,6077163.0,5999596.0,3894570.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2112.736692641,2110.2763934462,8.599,9988357793.0,10118378493.0,9809314083.0,10181337031.0,10156373067.0,1969117598.0,2007278779.0,1937760069.0,1977872906.0,1969518554.0,7587631.0,8052187.0,7867652.0,7914290.0,7678473.0,7587125.0,8053021.0,7873946.0,7912943.0,7682904.0,3092.0,2406.0,2996.0,2782.0,1902.0,9080753.0,8377854.0,9402584.0,9622009.0,7062754.0,2891741724.0,2891786734.0,2891742751.0,2891949053.0,2891964614.0,9861391.0,9042050.0,9831745.0,10369438.0,7223057.0,3045661924.0,3173265638.0,3076842045.0,3105933585.0,3100003716.0,2063.0,975.0,1363.0,1838.0,1175.0,3125727.0,3124896.0,3207716.0,3473608.0,3090719.0,6001585.0,5131546.0,6072576.0,6049527.0,3905733.0,0.0,0.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2113.1922516585,2110.4224917079,16.268,9915538713.0,10340206888.0,10035784561.0,10178685523.0,10161882358.0,1961694531.0,2025102527.0,1957533998.0,2008955556.0,2001230126.0,7874247.0,8103873.0,7924924.0,7800674.0,7740682.0,7683680.0,8103260.0,7926646.0,7799218.0,7741669.0,2226.0,1100.0,2011.0,1761.0,1015.0,9138209.0,8385987.0,9413190.0,9531497.0,7001830.0,2891790574.0,2891975367.0,2891851525.0,2891847562.0,2891717594.0,9811594.0,9019892.0,9841056.0,10339418.0,7189085.0,3081762427.0,3169523970.0,3075207203.0,3122648601.0,3118808464.0,2309.0,885.0,1854.0,2501.0,1528.0,3143135.0,3148070.0,3234111.0,3483615.0,3105212.0,6001596.0,5103526.0,6035724.0,6050374.0,3924996.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,9.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0
7,2113.0471258982,2109.56541633,14.263,9454960270.0,10234598973.0,9916547459.0,10178983495.0,10149096300.0,1868589297.0,1990472288.0,1919701889.0,1992919347.0,1984267720.0,7827118.0,7988197.0,8013922.0,7687574.0,8159069.0,7915723.0,7984661.0,8010213.0,7688585.0,8173350.0,4096.0,2539.0,3173.0,5313.0,2028.0,8981332.0,8344286.0,9388894.0,9435344.0,6926677.0,2636321331.0,2891970950.0,2891912085.0,2891806489.0,2891854119.0,9732312.0,8996497.0,9810018.0,10313478.0,7178769.0,2821233451.0,3147922092.0,3046092636.0,3102558843.0,3095675675.0,3725.0,1580.0,2097.0,2101.0,1025.0,3078736.0,3099781.0,3197047.0,3432451.0,3057266.0,5917616.0,5178638.0,6102453.0,5995350.0,3886512.0,0.0,0.0,0.0,0.0,0.0,83.0,8.0,8.0,67.0,42.0,0.0,0.0,0.0,0.0,0.0
8,2113.057285748,2110.4122255493,10.557,9804468410.0,10346651244.0,10038215888.0,10159219202.0,8917082807.0,1945314928.0,2027008467.0,1958539774.0,2006754717.0,1758213966.0,7621784.0,8049026.0,7872605.0,7928209.0,7050141.0,7843847.0,8054453.0,7874445.0,8000037.0,7068583.0,2196.0,1760.0,2441.0,2215.0,1335.0,9066420.0,8425696.0,9487186.0,9476143.0,6985530.0,2891737204.0,2891939025.0,2891898560.0,2891804472.0,2702548640.0,9897258.0,9125035.0,9943298.0,10420906.0,7280566.0,3078053450.0,3170165769.0,3074890318.0,3120690961.0,2928579398.0,1438.0,1075.0,1813.0,1425.0,1688.0,3081874.0,3155361.0,3234158.0,3461339.0,3095283.0,5976466.0,5228530.0,6162843.0,6045255.0,3923723.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,9.0,204.0,74.0,0.0,0.0,0.0,0.0,0.0
9,2113.1118767754,2110.3580280188,8.154,9944846887.0,10342991566.0,10037693238.0,9652662288.0,10049380700.0,1965962110.0,2039963318.0,1972167373.0,1910932456.0,1984633122.0,7681860.0,8100815.0,7921804.0,7494796.0,7728041.0,7681669.0,8100739.0,7923611.0,7612782.0,7724895.0,2010.0,1570.0,2141.0,1807.0,870.0,9059579.0,8274000.0,9347385.0,9442145.0,6968463.0,2891761942.0,2891950504.0,2891656133.0,2658029073.0,2891780530.0,9782021.0,8999451.0,9851351.0,10325685.0,7206137.0,3057604573.0,3146069967.0,3051514297.0,2871862044.0,3086172811.0,1445.0,1431.0,2403.0,2056.0,959.0,3043107.0,3131774.0,3228721.0,3487935.0,3112031.0,6028621.0,5198822.0,6133535.0,6041594.0,3925434.0,0.0,0.0,0.0,0.0,0.0,117.0,42.0,42.0,92.0,100.0,0.0,0.0,0.0,0.0,0.0
