,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads
0,433.05747495978,404.34747269115,11.152,10092713922.0,10359680413.0,9863683717.0,10231921071.0,10188589524.0,1960711228.0,2015215402.0,1956820981.0,2025289456.0,2014471387.0,7656822.0,8062456.0,7899070.0,7796518.0,7721939.0,7659661.0,8065235.0,7991474.0,7792871.0,7720001.0,4128.0,3653.0,4260.0,3958.0,3566.0,9102176.0,8351420.0,9006043.0,9390465.0,6898619.0,2893125932.0,2893063684.0,2892813161.0,2892708150.0,2892909526.0,9747426.0,8990849.0,9799328.0,10294531.0,7183165.0,3088858482.0,3179354722.0,3082916775.0,3132561259.0,3125951611.0,1413.0,2151.0,1526.0,1488.0,800.0,3102568.0,3110667.0,3115203.0,3419846.0,3057562.0,5939449.0,5185093.0,6095701.0,6023866.0,3910558.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,185.0,139.0,130.0,0.0,0.0,0.0,0.0,0.0
1,1948.6680439084,2086.949188198,17.056,10039461602.0,10352109047.0,9931044839.0,10181457980.0,10164641119.0,1980604649.0,2043193114.0,1957142672.0,2010043823.0,2002390394.0,7870509.0,8256190.0,7929846.0,7872449.0,7799235.0,7873604.0,8256947.0,7980611.0,7955039.0,7962683.0,1851.0,1455.0,1916.0,1656.0,995.0,9046155.0,8297448.0,9315250.0,9429545.0,6947517.0,2891844831.0,2891940876.0,2892203979.0,2891954007.0,2892035491.0,9773235.0,9041659.0,9787799.0,10324625.0,7187660.0,3057020386.0,3147980746.0,3053799659.0,3100153636.0,3091640813.0,2223.0,1764.0,1390.0,2236.0,1597.0,3106716.0,3111008.0,3092858.0,3447252.0,3066157.0,5926469.0,5184602.0,6124404.0,6008085.0,3894664.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,100.0,133.0,92.0,0.0,0.0,0.0,0.0,0.0
2,2113.04958932,2109.671977987,15.735,9991521553.0,10346877960.0,9819767760.0,9957020912.0,9942470893.0,1970154394.0,2041683021.0,1941144486.0,1977628509.0,1970250868.0,7592278.0,8043660.0,7874921.0,7767297.0,7689852.0,7593347.0,8043469.0,7875143.0,7774807.0,7983675.0,2112.0,2812.0,2251.0,2112.0,1223.0,9037586.0,8255463.0,9334175.0,9410880.0,6894021.0,2891924744.0,2891880454.0,2891750198.0,2891929452.0,2891933944.0,9853274.0,9038441.0,9784304.0,10312698.0,7170753.0,3049561459.0,3156443969.0,3062293657.0,3108513871.0,3105261313.0,1513.0,1100.0,1163.0,1263.0,706.0,3131580.0,3130014.0,3183716.0,3466097.0,3069460.0,6012785.0,5223200.0,6190222.0,6060430.0,3909743.0,0.0,0.0,0.0,0.0,0.0,150.0,50.0,42.0,133.0,75.0,0.0,0.0,0.0,0.0,0.0
3,2113.1591241249,2110.3526670442,12.781,9912626851.0,10354260076.0,9826619514.0,9985081327.0,9974177134.0,1961168064.0,2042843325.0,1943667393.0,1981444502.0,1974300039.0,7630311.0,8103899.0,8068396.0,7757636.0,7702914.0,7629935.0,8102943.0,8070184.0,7814467.0,7753054.0,1710.0,1591.0,2997.0,1745.0,960.0,9146255.0,8370883.0,9396123.0,9537728.0,7007491.0,2891630849.0,2891574288.0,2891749924.0,2891501390.0,2891733995.0,9833130.0,9065105.0,9936211.0,10366890.0,7244886.0,3083787784.0,3176817536.0,3078711487.0,3129176671.0,3120861581.0,3488.0,2186.0,2094.0,2117.0,1808.0,3117142.0,3129806.0,3145410.0,3384146.0,3019933.0,5985282.0,5220987.0,6091125.0,6046591.0,3912034.0,0.0,0.0,0.0,0.0,0.0,148.0,83.0,4871.0,185.0,102.0,0.0,0.0,0.0,0.0,0.0
4,2113.1077174694,2109.9754868553,13.005,10012218778.0,10234532855.0,9941821841.0,10027548061.0,10069805279.0,1978847681.0,2024247475.0,1959843609.0,1983970395.0,1988204409.0,7710539.0,8056183.0,7972390.0,7789292.0,7731432.0,7849045.0,7988391.0,7976511.0,7787976.0,7731679.0,8798.0,4367.0,4955.0,5579.0,2690.0,8308651.0,7568132.0,8707454.0,8828941.0,6367691.0,2891568770.0,2891304666.0,2891404605.0,2891330972.0,2891540248.0,8692808.0,7915932.0,8995437.0,9350516.0,6406272.0,3098097308.0,3149672529.0,3066976178.0,3093300625.0,3111017916.0,8306.0,3330.0,4025.0,3085.0,1640.0,2855042.0,2861477.0,2801845.0,3029706.0,2727109.0,5570879.0,4827889.0,5669755.0,5799495.0,3577210.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8.0,33.0,42.0,0.0,0.0,0.0,0.0,0.0
5,2113.1101381517,2110.9284670329,11.843,9818746505.0,10110459508.0,9811213443.0,9944785741.0,9935830876.0,1948143681.0,2007581529.0,1940340251.0,1976284378.0,1969693447.0,7993505.0,8038297.0,7877983.0,7743834.0,7679355.0,7799735.0,8045257.0,7881863.0,7749210.0,7680996.0,2469.0,2376.0,3137.0,2194.0,1795.0,9022788.0,8251561.0,9233051.0,9437782.0,6934049.0,2891660561.0,2891605381.0,2891537509.0,2891400501.0,2891886437.0,9830044.0,9065796.0,9808055.0,10372807.0,7236451.0,3082510759.0,3173983057.0,3080662151.0,3126486516.0,3122104307.0,3026.0,525.0,1250.0,963.0,413.0,3096313.0,3106196.0,3197502.0,3426183.0,3055452.0,5975684.0,5205430.0,6109559.0,6011656.0,3896583.0,0.0,0.0,0.0,0.0,0.0,180.0,44.0,0.0,181.0,53.0,0.0,0.0,0.0,0.0,0.0
6,2112.8154769389,2110.5446021026,12.74,9943238934.0,10248537032.0,9941614532.0,10087969816.0,10071408427.0,1965262790.0,2026927855.0,1956952072.0,1997033290.0,1989257513.0,7810348.0,8261345.0,7931439.0,7820139.0,7912528.0,7731083.0,8151452.0,7932037.0,7817120.0,7912897.0,1725.0,1210.0,1690.0,2084.0,653.0,9095857.0,8338801.0,9384598.0,9516737.0,7011344.0,2891702542.0,2891761572.0,2891781201.0,2891664118.0,2891835994.0,9857794.0,9073721.0,9868958.0,10426408.0,7284339.0,3060897660.0,3154352908.0,3075506516.0,3108825447.0,3100696755.0,1292.0,570.0,1264.0,1236.0,917.0,3059602.0,3074511.0,3213521.0,3387634.0,3012991.0,6029840.0,5256495.0,6057120.0,5992784.0,3855643.0,0.0,0.0,0.0,0.0,0.0,128.0,52.0,0.0,76.0,69.0,0.0,0.0,0.0,0.0,0.0
7,2113.0403500589,2109.3287985152,9.792,9204953927.0,10128623199.0,10009288124.0,9822363187.0,9966117862.0,1835523579.0,2009247852.0,1935084858.0,1956997193.0,1972920009.0,7234718.0,8049255.0,7847699.0,7704204.0,7999323.0,7284868.0,8045126.0,7846453.0,7772187.0,8003447.0,3406.0,1695.0,2634.0,2212.0,1478.0,9038819.0,8299836.0,9449201.0,9462525.0,6959579.0,2769611556.0,2891761257.0,2891596629.0,2891610799.0,2891794839.0,9745329.0,8983338.0,9859013.0,10289620.0,7165656.0,2935884980.0,3151210850.0,3020941827.0,3108632346.0,3104015776.0,1450.0,2300.0,1492.0,938.0,463.0,3082510.0,3056520.0,3244532.0,3441704.0,3064560.0,6012771.0,5269897.0,6108798.0,5953345.0,3821102.0,0.0,0.0,0.0,0.0,0.0,42.0,884.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2112.9048221769,2108.2437823868,9.984,9818140718.0,10109830822.0,10036697844.0,9970506806.0,9942001924.0,1947463507.0,2007398779.0,1942676089.0,1977245030.0,1968472263.0,7810777.0,8243864.0,8048336.0,7923355.0,8018965.0,7810844.0,8244442.0,8047023.0,7925691.0,8018637.0,1821.0,1396.0,2341.0,1896.0,1305.0,9159684.0,8411442.0,9503281.0,9533741.0,7027375.0,2891880245.0,2891851241.0,2891830497.0,2891678645.0,2891703823.0,9975780.0,9202583.0,9902250.0,10432873.0,7282707.0,3079642535.0,3172747205.0,3077010075.0,3141283318.0,3133318414.0,1238.0,538.0,1550.0,863.0,388.0,3059815.0,3078531.0,3232530.0,3500137.0,3108998.0,5882487.0,5159846.0,6204467.0,5960274.0,3846759.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2113.1302544752,2109.8689237327,8.384,9929543114.0,10227518763.0,10031884488.0,10177929375.0,10162043076.0,1963967099.0,2023454451.0,1971268160.0,1994076355.0,1987083931.0,7677943.0,8107544.0,8101347.0,7824488.0,7744249.0,7680414.0,8107550.0,8100739.0,7824811.0,7743428.0,2040.0,2311.0,1836.0,1673.0,965.0,9097064.0,8332429.0,9432701.0,9581767.0,7061407.0,2891545522.0,2891797063.0,2891680634.0,2891871139.0,2891721436.0,9809926.0,9057583.0,9850380.0,10364767.0,7225688.0,3056418031.0,3145308776.0,3054388178.0,3101017810.0,3097974718.0,1459.0,681.0,2209.0,1334.0,917.0,3046690.0,3048257.0,3217060.0,3486229.0,3101405.0,5890079.0,5102050.0,6169001.0,5899986.0,3822367.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
