System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-28,15:45:43.002,0.65,3.32,0.19,1.12,0.07,8.44,0.99,0.81,0.0000,0.0003, 10240,0.02,0.02,94,46,33649.85,10144.65,2600.48,6.63,165.85,1.29,32.34,0.07,1.17,0.06,1.22,0.10,5.05,0.98,0.89,0.0000,0.0014, 17680,0.02,0.00,97,40,3653.09,3112.12,2600.48,2.35,58.69,0.14,3.51,17.48,63.94,0.00,18.58,0.00,100.00,0.00,0.00,0.00,0.00,4.91,25.21,0.13,69.76,0.00,100.00,0.00,0.00,0.00,0.00,80.77,52.99,4.19 ,4.26 ,2340.97 ,1009.23 ,3.00,3.00,1.85,3.88,0.48,1.12,0.00,0.92,1.00,0.11,0.0000,0.0002,  1720,42.71,57.29,0.00,0.00,0.00,49,4811.03,1238.92,2600.48,7.77,194.16,3.70,92.49,
2024-02-28,15:45:44.003,0.23,2.87,0.08,1.12,0.04,14.08,1.00,0.51,0.0000,0.0012, 12440,0.25,0.28,97,46,11953.28,4158.72,2597.76,5.75,143.71,0.46,11.50,0.03,1.39,0.02,1.21,0.04,2.55,0.98,0.75,0.0000,0.0015, 22120,0.24,0.00,97,40,1752.72,1261.58,2597.76,2.78,69.47,0.07,1.69,7.18,74.24,0.08,18.50,0.00,100.00,0.00,0.00,0.00,0.00,2.00,29.31,0.25,68.44,0.00,100.00,0.00,0.00,0.00,0.00,79.14,53.18,4.39 ,4.36 ,679707.52 ,684122.60 ,3.00,3.00,0.68,3.48,0.20,1.12,0.00,1.60,1.00,0.09,0.0000,0.0009,  2960,17.50,82.50,0.00,0.00,0.00,50,1766.78,507.03,2597.76,6.97,174.23,1.36,34.01,
2024-02-28,15:45:45.003,0.17,2.53,0.07,1.12,0.03,18.25,1.00,0.40,0.0000,0.0021, 13280,0.47,0.52,98,46,8603.61,3401.52,2598.00,5.06,126.47,0.33,8.28,0.03,1.55,0.02,1.22,0.02,2.12,0.99,0.39,0.0000,0.0013, 23600,0.43,0.01,97,39,1647.21,1065.84,2598.00,3.09,77.27,0.06,1.59,5.87,76.55,0.01,17.57,0.00,100.00,0.00,0.00,0.00,0.00,1.69,28.34,0.19,69.78,0.00,100.00,0.00,0.00,0.00,0.00,78.94,53.03,4.46 ,4.38 ,0.33 ,0.00 ,3.00,3.00,0.49,3.11,0.16,1.12,0.00,2.11,1.00,0.09,0.0000,0.0016,  3360,14.24,85.76,0.00,0.00,0.00,50,1281.87,412.50,2598.00,6.22,155.38,0.99,24.68,
2024-02-28,15:45:46.002,0.17,2.55,0.07,1.12,0.04,18.47,1.00,0.40,0.0000,0.0021, 13840,0.45,0.50,99,46,8683.23,3400.43,2596.11,5.11,127.68,0.33,8.36,0.03,1.61,0.02,1.22,0.01,2.16,0.99,0.39,0.0000,0.0013, 23120,0.42,0.01,97,39,1606.25,995.59,2596.11,3.23,80.67,0.06,1.55,5.87,76.42,0.00,17.71,0.00,100.00,0.00,0.00,0.00,0.00,1.57,28.35,0.13,69.96,0.00,100.00,0.00,0.00,0.00,0.00,78.84,53.07,4.43 ,4.39 ,0.33 ,0.00 ,3.00,3.00,0.50,3.15,0.16,1.12,0.00,2.13,1.00,0.09,0.0000,0.0016,  3520,14.25,85.75,0.00,0.00,0.00,49,1297.81,412.53,2596.11,6.29,157.30,1.00,24.99,
2024-02-28,15:45:47.003,0.16,2.50,0.07,1.12,0.05,18.27,1.00,0.40,0.0000,0.0021, 14920,0.45,0.50,99,45,8528.69,3407.28,2598.78,5.01,125.15,0.33,8.20,0.03,1.54,0.02,1.22,0.01,2.12,1.00,0.39,0.0000,0.0013, 23400,0.41,0.01,97,38,1630.70,1055.49,2598.78,3.09,77.25,0.06,1.57,5.88,76.64,0.00,17.48,0.00,100.00,0.00,0.00,0.00,0.00,1.67,28.19,0.12,70.02,0.00,100.00,0.00,0.00,0.00,0.00,79.10,53.05,4.41 ,4.39 ,0.33 ,0.00 ,3.00,3.00,0.48,3.05,0.16,1.12,0.01,2.10,1.00,0.09,0.0000,0.0017,  3080,14.21,85.79,0.00,0.00,0.00,49,1255.82,411.96,2598.78,6.10,152.42,0.97,24.16,
2024-02-28,15:45:48.003,0.16,2.47,0.07,1.12,0.04,18.50,1.00,0.40,0.0000,0.0022, 15000,0.43,0.48,99,45,8523.30,3444.12,2596.81,4.95,123.74,0.33,8.21,0.03,1.65,0.02,1.22,0.01,2.16,1.00,0.39,0.0000,0.0013, 23840,0.41,0.01,97,39,1639.37,990.81,2596.81,3.31,82.73,0.06,1.58,5.95,78.26,0.04,15.75,0.00,100.00,0.00,0.00,0.00,0.00,1.56,28.52,0.16,69.76,0.00,100.00,0.00,0.00,0.00,0.00,79.65,53.06,4.40 ,4.39 ,1.67 ,0.00 ,3.00,3.00,0.49,3.12,0.16,1.12,0.00,2.13,1.00,0.09,0.0000,0.0017,  3520,13.98,86.02,0.00,0.00,0.00,49,1264.61,404.91,2596.81,6.25,156.16,0.97,24.35,
2024-02-28,15:45:49.003,0.17,2.55,0.06,1.12,0.03,18.73,1.00,0.40,0.0000,0.0022, 16000,0.44,0.48,98,45,8609.68,3372.87,2596.69,5.11,127.63,0.33,8.29,0.03,1.53,0.02,1.21,0.02,2.15,0.99,0.39,0.0000,0.0013, 24400,0.41,0.01,97,38,1607.63,1051.40,2596.69,3.06,76.45,0.06,1.55,5.82,77.14,0.01,17.03,0.00,100.00,0.00,0.00,0.00,0.00,1.67,28.95,0.14,69.24,0.00,100.00,0.00,0.00,0.00,0.00,79.13,53.07,4.40 ,4.39 ,0.33 ,0.33 ,3.00,3.00,0.49,3.12,0.16,1.12,0.00,2.17,1.00,0.09,0.0000,0.0017,  3040,14.14,85.86,0.00,0.00,0.00,48,1277.07,409.57,2596.69,6.24,155.91,0.98,24.59,
2024-02-28,15:45:50.003,0.17,2.52,0.07,1.12,0.03,18.92,1.00,0.39,0.0000,0.0022, 15840,0.42,0.48,98,46,8592.97,3411.81,2599.03,5.04,125.93,0.33,8.27,0.03,1.56,0.02,1.22,0.01,2.10,0.99,0.39,0.0000,0.0013, 23440,0.42,0.01,97,38,1591.41,1020.45,2599.03,3.12,77.98,0.06,1.53,5.89,76.50,0.01,17.61,0.00,100.00,0.00,0.00,0.00,0.00,1.61,28.30,0.14,69.95,0.00,100.00,0.00,0.00,0.00,0.00,79.18,53.06,4.42 ,4.39 ,0.33 ,0.33 ,3.00,3.00,0.49,3.09,0.16,1.12,0.00,2.18,1.00,0.09,0.0000,0.0017,  3600,14.24,85.76,0.00,0.00,0.00,48,1277.09,412.87,2599.03,6.19,154.66,0.98,24.57,
2024-02-28,15:45:51.004,0.16,2.48,0.07,1.12,0.08,17.69,1.00,0.42,0.0000,0.0021, 16680,0.49,0.55,92,45,8416.78,3399.97,2596.60,4.95,123.78,0.32,8.10,0.03,1.43,0.02,1.20,0.10,2.63,0.96,0.41,0.0001,0.0016, 24200,0.48,0.02,95,38,1620.38,1135.36,2596.60,2.85,71.36,0.06,1.56,5.87,77.29,0.05,16.79,0.00,100.00,0.00,0.00,0.00,0.00,1.83,32.46,0.31,65.40,0.00,100.00,0.00,0.00,0.00,0.00,79.22,54.15,4.45 ,4.42 ,0.33 ,0.33 ,3.00,3.00,0.48,3.11,0.15,1.12,0.00,2.02,1.00,0.09,0.0000,0.0016,  3320,13.85,86.15,0.00,0.00,0.00,47,1248.91,401.03,2596.60,6.23,155.71,0.96,24.05,
