,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-02-28,15:45:44.393,  101.51,  188.05,  361.54,  325.58,,,,,  463.05,  513.63,2000864596,  976.68,  213.19,    4.38,  211.13,    1.16,,,,,  424.31,    5.54,2005798339,  429.85,    887.36,    519.17,   1406.53
2024-02-28,15:45:45.391,  101.01,  189.05,  360.93,  326.79,,,,,  461.93,  515.84,2134566297,  977.77,  213.69,    4.43,  212.05,    1.05,,,,,  425.74,    5.49,2130101180,  431.22,    887.67,    521.33,   1408.99
2024-02-28,15:45:46.392,   97.05,  183.68,  349.57,  318.01,,,,,  446.63,  501.69,2133463291,  948.31,  210.57,    4.35,  208.72,    0.94,,,,,  419.30,    5.30,2135575845,  424.59,    865.92,    506.98,   1372.91
2024-02-28,15:45:47.391,   95.66,  180.75,  344.27,  312.93,,,,,  439.93,  493.68,2133246760,  933.61,  206.86,    4.44,  204.07,    1.03,,,,,  410.93,    5.47,2131048337,  416.40,    850.86,    499.16,   1350.02
2024-02-28,15:45:48.392,   94.21,  177.77,  338.68,  307.75,,,,,  432.88,  485.52,2133204731,  918.41,  206.54,    4.91,  204.31,    1.51,,,,,  410.84,    6.41,2134244655,  417.26,    843.73,    491.94,   1335.66
2024-02-28,15:45:49.391,   93.61,  175.77,  335.71,  304.44,,,,,  429.32,  480.21,2132257761,  909.53,  208.64,    5.05,  205.95,    1.64,,,,,  414.59,    6.69,2131327026,  421.27,    843.90,    486.90,   1330.80
2024-02-28,15:45:50.395,   99.59,  188.67,  353.25,  322.20,,,,,  452.84,  510.87,2134088189,  963.70,  225.61,    8.09,  222.90,    4.61,,,,,  448.51,   12.70,2141858051,  461.21,    901.34,    523.57,   1424.92
2024-02-28,15:45:51.392,  101.36,  190.13,  358.40,  325.53,,,,,  459.77,  515.65,2134267957,  975.42,  235.32,    6.13,  231.29,    2.71,,,,,  466.61,    8.84,2126718141,  475.45,    926.38,    524.49,   1450.87
2024-02-28,15:45:52.392,   90.15,  171.75,  324.63,  295.81,,,,,  414.79,  467.56,2132271701,  882.35,  216.65,    4.59,  213.32,    1.20,,,,,  429.98,    5.80,2132192578,  435.77,    844.77,    473.36,   1318.12
2024-02-28,15:45:53.392,   90.33,  171.68,  324.33,  295.46,,,,,  414.66,  467.15,2133587894,  881.80,  209.89,    4.53,  207.29,    1.13,,,,,  417.18,    5.66,2133412774,  422.84,    831.83,    472.81,   1304.64
2024-02-28,15:45:54.392,   89.72,  170.60,  322.42,  294.03,,,,,  412.14,  464.64,2133338231,  876.78,  209.27,    4.78,  207.55,    1.37,,,,,  416.82,    6.15,2133319239,  422.96,    828.95,    470.79,   1299.74
2024-02-28,15:45:55.392,   84.21,  146.66,  305.63,  263.71,,,,,  389.84,  410.37,2133276807,  800.22,  177.14,    4.96,  174.13,    1.56,,,,,  351.26,    6.53,2133215221,  357.79,    741.10,    416.90,   1158.00
2024-02-28,15:45:56.392,   79.33,  133.33,  289.78,  244.83,,,,,  369.11,  378.17,2133248050,  747.28,  160.32,    4.42,  157.50,    1.03,,,,,  317.82,    5.46,2133340712,  323.27,    686.93,    383.62,   1070.55
2024-02-28,15:45:57.392,   80.27,  134.21,  293.44,  246.92,,,,,  373.71,  381.13,2133292036,  754.84,  159.83,    4.59,  156.63,    1.18,,,,,  316.46,    5.77,2133300610,  322.23,    690.17,    386.90,   1077.07
2024-02-28,15:45:58.392,   79.84,  134.92,  291.60,  247.25,,,,,  371.45,  382.18,2133352113,  753.62,  160.86,    4.74,  157.23,    1.35,,,,,  318.09,    6.09,2133362407,  324.18,    689.54,    388.27,   1077.80
2024-02-28,15:45:59.393,   80.48,  134.43,  293.49,  247.44,,,,,  373.96,  381.86,2133247536,  755.83,  159.86,    5.08,  156.56,    1.71,,,,,  316.42,    6.80,2133210436,  323.22,    690.39,    388.66,   1079.05
2024-02-28,15:46:00.393,   80.48,  134.50,  294.06,  247.97,,,,,  374.54,  382.46,2133234352,  757.01,  160.09,    4.80,  157.22,    1.37,,,,,  317.31,    6.16,2133163550,  323.48,    691.86,    388.63,   1080.48
2024-02-28,15:46:01.393,  100.12,  161.94,  355.74,  295.44,,,,,  455.86,  457.38,2133439295,  913.24,  191.10,   10.82,  187.38,    7.38,,,,,  378.48,   18.20,2133637965,  396.69,    834.34,    475.58,   1309.93
2024-02-28,15:46:02.393,   80.58,  136.60,  293.56,  249.55,,,,,  374.14,  386.14,2134030008,  760.28,  168.10,    4.51,  164.39,    1.10,,,,,  332.49,    5.61,2133849434,  338.10,    706.63,    391.76,   1098.39
2024-02-28,15:46:03.393,   79.67,  136.33,  291.40,  248.57,,,,,  371.06,  384.89,2133262609,  755.96,  163.29,    4.41,  159.68,    0.99,,,,,  322.97,    5.40,2133273034,  328.37,    694.03,    390.30,   1084.33
2024-02-28,15:46:04.394,   80.46,  134.91,  294.20,  248.44,,,,,  374.67,  383.36,2133303256,  758.02,  161.95,    4.50,  158.29,    1.12,,,,,  320.24,    5.61,2133348340,  325.85,    694.90,    388.97,   1083.87
2024-02-28,15:46:05.394,   80.71,  135.76,  294.26,  249.07,,,,,  374.96,  384.83,2133560296,  759.80,  160.44,    4.62,  157.69,    1.21,,,,,  318.13,    5.83,2133716865,  323.96,    693.09,    390.66,   1083.76
2024-02-28,15:46:06.394,   80.67,  135.01,  293.36,  248.21,,,,,  374.02,  383.22,2133500615,  757.24,  165.73,    5.48,  162.69,    2.05,,,,,  328.41,    7.54,2133719499,  335.95,    702.44,    390.75,   1093.19
2024-02-28,15:46:07.393,   79.47,  134.38,  290.02,  246.03,,,,,  369.48,  380.41,2131569462,  749.89,  163.77,    4.57,  160.17,    1.20,,,,,  323.94,    5.77,2131142487,  329.71,    693.43,    386.18,   1079.61
2024-02-28,15:46:08.395,   79.56,  135.09,  291.20,  247.23,,,,,  370.76,  382.32,2133439243,  753.08,  161.34,    4.25,  158.17,    0.85,,,,,  319.52,    5.10,2133485209,  324.62,    690.28,    387.42,   1077.70
2024-02-28,15:46:09.395,   79.35,  134.51,  290.64,  246.31,,,,,  369.98,  380.82,2133134583,  750.80,  159.30,    4.46,  155.86,    1.06,,,,,  315.16,    5.51,2133050794,  320.67,    685.14,    386.33,   1071.47
2024-02-28,15:46:10.396,   80.03,  134.63,  292.18,  247.33,,,,,  372.21,  381.96,2135264781,  754.17,  159.84,    4.65,  155.96,    1.28,,,,,  315.81,    5.93,2135381443,  321.74,    688.01,    387.89,   1075.91
2024-02-28,15:46:11.396,  102.05,  161.97,  363.86,  298.10,,,,,  465.91,  460.07,2131409948,  925.97,  183.57,    9.78,  179.84,    6.35,,,,,  363.41,   16.13,2131525845,  379.54,    829.32,    476.20,   1305.52
2024-02-28,15:46:12.396,   81.65,  136.73,  296.86,  251.42,,,,,  378.51,  388.16,2133842457,  766.67,  168.32,    4.60,  166.01,    1.19,,,,,  334.33,    5.79,2133827804,  340.12,    712.84,    393.95,   1106.79
2024-02-28,15:46:13.396,   79.58,  134.98,  290.51,  246.88,,,,,  370.08,  381.86,2133571964,  751.94,  163.05,    4.30,  160.06,    0.91,,,,,  323.11,    5.21,2133287511,  328.32,    693.20,    387.07,   1080.27
2024-02-28,15:46:14.396,   80.50,  136.07,  294.53,  249.30,,,,,  375.03,  385.37,2133074064,  760.40,  163.90,    4.57,  160.51,    1.15,,,,,  324.41,    5.73,2133113707,  330.14,    699.44,    391.10,   1090.54
2024-02-28,15:46:15.396,   76.00,  124.01,  278.28,  231.27,,,,,  354.27,  355.28,2133047096,  709.55,  147.00,    4.94,  144.29,    1.52,,,,,  291.29,    6.45,2133085361,  297.75,    645.57,    361.73,   1007.30
2024-02-28,15:46:16.396,   73.29,  118.21,  269.43,  222.32,,,,,  342.72,  340.53,2133072474,  683.25,  138.62,    4.48,  136.08,    1.09,,,,,  274.70,    5.58,2133064068,  280.28,    617.42,    346.10,    963.52
