Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1679678039,Device: id=1,RX,0,0,0,0,0
1679678040,Device: id=1,RX,0,0,0,0,0
1679678041,Device: id=1,RX,1.001516236025,2823.1546234013,2983.3972211653,1001525,352897416
1679678042,Device: id=1,RX,1.7581174332569,4968.467742248,5249.7665315691,2759651,973958910
1679678043,Device: id=1,RX,1.7573779259745,4970.2957085075,5251.4761766634,4517054,1595254738
1679678044,Device: id=1,RX,1.7507653339689,4948.8274027639,5228.9498561989,6267872,2213876772
1679678045,Device: id=1,RX,1.7617582401717,4970.7989726678,5252.6802910953,8029652,2835234318
1679678046,Device: id=1,RX,1.7530427673564,4955.3775181912,5235.8643609682,9782698,3454657650
1679678047,Device: id=1,RX,1.7607250106461,4980.4474421975,5262.1634439009,11543467,4077229134
1679678048,Device: id=1,RX,1.1335099385636,3194.7538563861,3376.1154465563,12676991,4476578320
1679678049,Device: id=1,RX,0.23615857435014,658.78583102,696.57120291603,12913151,4558927046
1679678050,Device: id=1,RX,0.12050856209883,341.91083787424,361.19220781005,13033663,4601667120
1679678051,Device: id=1,RX,0.10162993151345,285.92586051564,302.18664955779,13135295,4637408580
1679678052,Device: id=1,RX,0.094047604274448,266.79412540625,281.84174209016,13229343,4670757986
1679678053,Device: id=1,RX,0.11839844280741,334.36115443616,353.30490528534,13347743,4712553680
1679678054,Device: id=1,RX,0.096629963253729,271.62557574555,287.08636986614,13444376,4746507944
1679678055,Device: id=1,RX,0.090566297225486,256.03738920627,270.52799676234,13534943,4778512866
1679678056,Device: id=1,RX,0.097150597582558,274.37787921815,289.92197483136,13632095,4812810596
1679678057,Device: id=1,RX,0.097951258347107,276.91518329445,292.58738462999,13730047,4847425256
1679678058,Device: id=1,RX,0.13817482870606,391.66789587117,413.77586846414,13868223,4896384158
1679678059,Device: id=1,RX,0.68955143250513,1946.5439521844,2056.8721813852,14557777,5139703058
1679678060,Device: id=1,RX,1.5127814164105,4276.3340035055,4518.3790301311,16070560,5674245368
1679678061,Device: id=1,RX,0.46887409218933,1330.8300964928,1405.8499512431,16539460,5840608322
