bridge,1,1,4,33,0,33,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,1,1,4,142373,142500,142500,142500,142500,0,0,0,W,0,24852,0,24852,0,0,0,0
bridge,1,1,4,289805,289805,432328,432328,432328,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,608318,608318,1040664,1040664,1040664,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,608352,608352,1649042,1649042,1649042,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,608304,608304,2257370,2257370,2257370,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,608308,608308,2865699,2865699,2865699,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,608316,608316,3474036,3474036,3474036,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,646911,646913,4120966,4120966,4120966,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,1034984,1034984,5155982,5155982,5155982,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,1034328,1034328,6190362,6190358,6190358,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,1034908,1034908,7225318,7225318,7225318,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,1031832,1031832,8257178,8257178,8257178,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,1032648,1032648,9289870,9289870,9289870,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,1034952,1034952,10324866,10324866,10324866,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,1034756,1034756,11359738,11359738,11359738,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,922508,922508,12282246,12282246,12282246,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,1035075,1035079,13317353,13317353,13317353,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,976078,976078,14293444,14293444,14293444,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,491408,491408,14784866,14784866,14784866,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,491980,489916,15276866,15274802,15274802,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,491494,491340,15768376,15766142,15766142,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,491712,487594,16260098,16253736,16253736,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,491672,487595,16751783,16741331,16741331,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,491676,502142,17243473,17243473,17243473,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,491614,488738,17735097,17732221,17732221,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,490849,484773,18225956,18216994,18216994,0,0,0,W,0,0,0,24852,0,0,0,0
bridge,1,1,4,488319,488141,18714291,18705135,18705135,0,0,0,W,0,3385,0,28237,0,0,0,0
bridge,1,1,4,518739,524568,19233044,19229703,19229703,0,0,0,W,0,26966,0,55203,0,0,0,0
bridge,1,1,4,729585,716569,19962655,19946272,19946272,0,0,0,W,0,274743,0,329946,0,0,0,0
bridge,1,1,4,284183,284183,20246838,20230455,20230455,0,0,0,W,0,746868,0,1076814,0,0,0,0
bridge,1,1,4,111215,111211,20358053,20341666,20341670,0,0,0,W,0,935778,0,2012592,0,0,0,0
bridge,1,1,4,111408,111412,20469461,20453078,20453078,0,0,0,W,0,934761,0,2947353,0,0,0,0
bridge,1,1,4,110366,110366,20579827,20563444,20563444,0,0,0,W,0,935716,0,3883069,0,0,0,0
bridge,1,1,4,8608,8576,20588435,20572020,20572020,0,0,0,W,0,1034798,0,4917867,0,0,0,0
bridge,1,1,4,6592,6592,20595027,20578612,20578620,0,0,0,W,0,1039447,0,5957314,0,0,0,0
bridge,1,1,4,6560,6560,20601587,20585172,20585172,0,0,0,W,0,1030444,0,6987758,0,0,0,0
bridge,1,1,4,6688,6720,20608275,20591892,20591892,0,0,0,W,0,1038089,0,8025847,0,0,0,0
bridge,1,1,4,6496,6464,20614771,20598356,20598359,0,0,0,W,0,1049348,0,9075195,0,0,0,0
bridge,1,1,4,24192,24192,20638963,20622548,20622548,0,0,0,W,0,1101680,0,10176875,0,0,0,0
bridge,1,1,4,10496,10496,20649459,20633044,20633044,0,0,0,W,0,1118584,0,11295459,0,0,0,0
bridge,1,1,4,5952,5952,20655411,20638996,20639004,0,0,0,W,0,1128124,0,12423583,0,0,0,0
bridge,1,1,4,6880,6880,20662291,20645876,20645876,0,0,0,W,0,1121780,0,13545363,0,0,0,0
bridge,1,1,4,5920,5920,20668211,20651796,20651796,0,0,0,W,0,1123116,0,14668479,0,0,0,0
bridge,1,1,4,6976,7008,20675187,20658804,20658804,0,0,0,W,0,1117748,0,15786227,0,0,0,0
bridge,1,1,4,5824,5792,20681011,20664596,20664596,0,0,0,W,0,1120448,0,16906675,0,0,0,0
bridge,1,1,4,6944,6944,20687955,20671540,20671541,0,0,0,W,0,1105484,0,18012159,0,0,0,0
bridge,1,1,4,5504,5504,20693459,20677044,20677044,0,0,0,W,0,1003372,0,19015531,0,0,0,0
bridge,1,1,4,6560,6560,20700019,20683604,20683604,0,0,0,W,0,1024392,0,20039923,0,0,0,0
bridge,1,1,4,5632,5632,20705651,20689236,20689243,0,0,0,W,0,568512,0,20608435,0,0,0,0
bridge,1,1,4,6944,6944,20712595,20696180,20696180,0,0,0,W,0,567389,0,21175824,0,0,0,0
