,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-11-23,16:31:00.768,   31.78,  594.41,  129.22,  649.52,,,,,  161.00, 1243.93,    105101, 1404.93,  509.82,    8.71,  513.14,   12.07,,,,, 1022.97,   20.78,     54816, 1043.75,   1183.96,   1264.71,   2448.68
2023-11-23,16:31:01.768,   45.22,  593.11,  176.00,  664.73,,,,,  221.22, 1257.84,    105042, 1479.06,  514.11,   16.95,  518.61,   20.25,,,,, 1032.72,   37.20,     54653, 1069.92,   1253.95,   1295.04,   2548.99
2023-11-23,16:31:02.768,   22.57,  591.67,   94.34,  632.36,,,,,  116.91, 1224.03,    105023, 1340.94,  507.95,    2.98,  510.64,    6.35,,,,, 1018.60,    9.33,     54682, 1027.92,   1135.50,   1233.35,   2368.86
2023-11-23,16:31:03.768,   17.29,  585.72,   74.62,  618.18,,,,,   91.91, 1203.90,    104878, 1295.81,  473.85,    1.15,  478.59,    4.47,,,,,  952.44,    5.62,     54494,  958.06,   1044.34,   1209.52,   2253.87
2023-11-23,16:31:04.769,   17.48,  581.92,   74.49,  613.96,,,,,   91.96, 1195.88,    104984, 1287.85,  458.74,    1.43,  461.09,    4.79,,,,,  919.83,    6.21,     54408,  926.04,   1011.79,   1202.10,   2213.89
2023-11-23,16:31:05.768,   14.27,  579.63,   62.60,  606.77,,,,,   76.87, 1186.40,    104862, 1263.27,  460.47,    1.13,  465.07,    4.47,,,,,  925.54,    5.59,     54365,  931.13,   1002.41,   1191.99,   2194.40
2023-11-23,16:31:06.768,   15.19,  577.59,   66.67,  606.38,,,,,   81.86, 1183.96,    104865, 1265.83,  450.62,    0.79,  455.12,    4.13,,,,,  905.74,    4.92,     54221,  910.66,    987.61,   1188.88,   2176.49
2023-11-23,16:31:07.769,   14.46,  576.24,   63.92,  603.74,,,,,   78.37, 1179.98,    104975, 1258.35,  443.12,    0.84,  447.36,    4.19,,,,,  890.48,    5.03,     54383,  895.51,    968.85,   1185.01,   2153.86
2023-11-23,16:31:08.768,   14.10,  573.63,   62.21,  600.40,,,,,   76.30, 1174.03,    104875, 1250.34,  439.60,    0.84,  441.85,    4.17,,,,,  881.46,    5.00,     54102,  886.46,    957.76,   1179.03,   2136.79
