# started on Sat Oct 21 17:34:57 2023

     1.000625095,10027362005,,instructions,0.00%,110499277,12.56,3.95,insn per cycle
     1.000625095,1967882039,,branches,0.00%,90493992,10.29,2237.909,M/sec
     1.000625095,7134154,,branch-misses,0.00%,94505832,10.75,0.36,of all branches
     1.000625095,7141441,,branch-load-misses,0.00%,126456090,14.38,8.121,M/sec
     1.000625095,2570,,cache-misses,0.00%,158464513,18.02,15.135,of all cache refs
     1.000625095,16981,,cache-references,0.00%,127933399,14.55,0.019,M/sec
     1.000625095,2540754896,,cycles,0.00%,159918157,18.18,2.889,GHz
     1.000625095,85,,context-switches,0.00%,879320781,100.00,0.097,K/sec
     1.000625095,879.324773,,cpu-clock,0.00%,879328156,100.00,0.879,CPUs utilized
     1.000625095,0,,minor-faults,0.00%,879338629,100.00,0.000,K/sec
     1.000625095,0,,page-faults,0.00%,879346412,100.00,0.000,K/sec
     1.000625095,879.354340,,task-clock,0.00%,879354232,100.00,0.879,CPUs utilized
     1.000625095,87619132,,bus-cycles,0.00%,159913737,18.18,99.642,M/sec
     1.000625095,2278474197,,ref-cycles,0.00%,192010595,21.83,2591.120,M/sec
     1.000625095,52548,,L1-dcache-load-misses,0.00%,191912904,21.82,0.00,of all L1-dcache hits
     1.000625095,3098327140,,L1-dcache-loads,0.00%,167901215,19.09,3523.471,M/sec
     1.000625095,166393160,,L1-dcache-stores,0.00%,63959707,7.27,189.225,M/sec
     1.000625095,18894,,L1-icache-load-misses,0.00%,63968896,7.27,,
     1.000625095,303,,LLC-load-misses,0.00%,63959102,7.27,2.65,of all LL-cache hits
     1.000625095,28,,LLC-store-misses,0.00%,95917731,10.90,0.032,K/sec
     1.000625095,784,,LLC-stores,0.00%,63930757,7.27,0.892,K/sec
     1.000625095,11428,,LLC-loads,0.00%,63965477,7.27,0.013,M/sec
     1.000625095,166295241,,dTLB-stores,0.00%,63982539,7.27,189.114,M/sec
     1.000625095,770,,dTLB-load-misses,0.00%,63973505,7.27,,
