Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11484088,2813804,1946098,97580952,8286544,112,424718
1,10767834,125930,4631970,10254944,0,27482,164584
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11597390,3011610,1882692,101520118,8185282,140,429100
1,10753722,124838,4715438,10118710,0,27636,163716
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11636534,3046694,1967350,102358270,8246322,112,443702
1,10767498,125202,4729200,10041458,0,27580,165998
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11633678,2537206,2101036,103493502,8156484,140,466522
1,10777228,124936,4501280,10031994,0,27790,167440
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11708186,3178420,2114266,104738032,8221346,0,464114
1,10759784,125314,4671772,10088568,0,27888,165494
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11755324,3128230,1998024,74856950,8212848,0,537922
1,10763844,123914,4641980,19221440,0,28266,166166
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11909436,3381252,2108218,113138354,8209922,0,538468
1,10753596,124096,4694774,10478370,0,27972,166138
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11817624,3406452,1971494,107488010,8192142,0,540932
1,10653482,125524,4566744,10301928,0,27944,166852
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11816728,3396386,2041508,113518832,8185450,0,541884
1,10636864,124950,4569404,10221232,0,28000,165018
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11866470,3435250,1770286,108245242,8204266,0,521640
1,10668154,125888,4531436,10068632,0,28000,162148
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11834284,3429888,1781528,115682406,8190140,0,522354
1,10676736,126028,4564280,10014844,0,27958,160832
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11806550,3420060,1665230,107809842,8190952,140,517930
1,10639034,124810,4543812,10341268,0,27762,162246
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,11843272,3451140,1894088,115649590,8176924,140,510748
