,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-03-09,13:49:56.315,  109.20,  242.84,  384.01,  388.73,,,,,  493.21,  631.57,2006442634, 1124.78,  296.50,    7.95,  293.83,    4.69,,,,,  590.34,   12.64,2006529814,  602.98,   1083.54,    644.22,   1727.76
2024-03-09,13:49:57.314,  107.33,  244.64,  380.74,  391.36,,,,,  488.07,  635.99,2133076552, 1124.07,  298.60,    6.57,  294.92,    3.17,,,,,  593.52,    9.74,2133099469,  603.26,   1081.59,    645.73,   1727.33
2024-03-09,13:49:58.314,  102.15,  236.95,  362.39,  376.80,,,,,  464.54,  613.75,2132711223, 1078.29,  290.32,    5.81,  286.19,    2.38,,,,,  576.50,    8.19,2132630677,  584.69,   1041.04,    621.94,   1662.99
2024-03-09,13:49:59.315,  100.92,  234.39,  357.01,  371.77,,,,,  457.93,  606.17,2134583971, 1064.10,  289.11,    6.84,  286.32,    3.40,,,,,  575.43,   10.24,2134621700,  585.68,   1033.36,    616.41,   1649.77
2024-03-09,13:50:00.315,   97.06,  229.12,  344.56,  361.96,,,,,  441.61,  591.08,2132514770, 1032.69,  287.94,    6.16,  286.19,    2.74,,,,,  574.13,    8.90,2132563605,  583.03,   1015.75,    599.98,   1615.72
2024-03-09,13:50:01.315,   96.50,  228.55,  342.73,  360.66,,,,,  439.23,  589.20,2132538143, 1028.43,  294.43,    7.47,  292.40,    4.07,,,,,  586.83,   11.54,2132460923,  598.37,   1026.06,    600.74,   1626.80
2024-03-09,13:50:02.315,   94.70,  223.69,  336.63,  353.79,,,,,  431.32,  577.48,2134611839, 1008.80,  288.81,    5.67,  287.62,    2.23,,,,,  576.43,    7.90,2134639261,  584.33,   1007.75,    585.38,   1593.13
2024-03-09,13:50:03.315,   94.96,  225.76,  337.46,  355.59,,,,,  432.42,  581.34,2132504426, 1013.76,  286.95,    5.90,  284.91,    2.46,,,,,  571.86,    8.35,2132452271,  580.22,   1004.29,    589.70,   1593.98
2024-03-09,13:50:04.316,  103.13,  245.37,  363.06,  383.71,,,,,  466.20,  629.08,2134785881, 1095.27,  326.43,   23.03,  323.94,   19.83,,,,,  650.37,   42.86,2134895418,  693.23,   1116.57,    671.94,   1788.51
2024-03-09,13:50:05.316,   94.84,  227.07,  336.97,  356.62,,,,,  431.81,  583.69,2132818838, 1015.49,  315.89,    7.81,  313.54,    4.37,,,,,  629.43,   12.18,2132738949,  641.61,   1061.24,    595.87,   1657.10
2024-03-09,13:50:06.316,   92.85,  223.07,  329.95,  350.20,,,,,  422.80,  573.27,2132489956,  996.07,  302.04,    6.46,  299.83,    3.00,,,,,  601.87,    9.46,2132520190,  611.33,   1024.67,    582.73,   1607.40
2024-03-09,13:50:07.316,   95.28,  225.94,  338.26,  355.80,,,,,  433.54,  581.74,2134662203, 1015.28,  296.76,    6.35,  294.97,    2.91,,,,,  591.73,    9.27,2134584690,  601.00,   1025.27,    591.01,   1616.28
2024-03-09,13:50:08.316,   91.01,  219.77,  323.83,  344.41,,,,,  414.84,  564.18,2132358379,  979.02,  290.61,    6.01,  288.57,    2.57,,,,,  579.18,    8.58,2132393974,  587.76,    994.02,    572.76,   1566.78
2024-03-09,13:50:09.316,   92.14,  222.60,  327.53,  348.49,,,,,  419.67,  571.09,2132546641,  990.75,  289.01,    5.75,  286.02,    2.32,,,,,  575.04,    8.08,2132588167,  583.12,    994.70,    579.16,   1573.87
2024-03-09,13:50:10.317,   91.35,  220.91,  324.49,  345.33,,,,,  415.84,  566.24,2134605857,  982.08,  290.23,    6.29,  287.18,    2.84,,,,,  577.41,    9.13,2134610704,  586.55,    993.26,    575.37,   1568.63
