,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-03-02,20:31:33.483,   96.06,  174.18,  356.42,  312.42,,,,,  452.48,  486.60,1910258945,  939.07,  206.96,    9.20,  204.31,    6.19,,,,,  411.27,   15.39,1910366371,  426.66,    863.75,    501.99,   1365.74
2024-03-02,20:31:34.483,  101.31,  187.34,  377.72,  334.69,,,,,  479.03,  522.03,2133244619, 1001.07,  220.76,    7.73,  219.00,    4.34,,,,,  439.75,   12.07,2133200669,  451.82,    918.79,    534.10,   1452.89
2024-03-02,20:31:35.483,  110.22,  200.60,  402.30,  355.37,,,,,  512.52,  555.97,2132713984, 1068.49,  252.95,   25.65,  250.68,   22.24,,,,,  503.63,   47.88,2132821792,  551.51,   1016.15,    603.85,   1620.00
2024-03-02,20:31:36.484,   96.41,  183.59,  361.52,  325.47,,,,,  457.93,  509.06,2133142591,  966.99,  226.55,    6.75,  224.14,    3.34,,,,,  450.69,   10.09,2133032828,  460.78,    908.62,    519.15,   1427.77
2024-03-02,20:31:37.484,   91.41,  177.35,  344.64,  313.15,,,,,  436.05,  490.50,2134613891,  926.55,  217.00,    6.35,  214.92,    2.93,,,,,  431.92,    9.28,2134636005,  441.20,    867.97,    499.78,   1367.74
2024-03-02,20:31:38.483,   91.69,  176.31,  346.03,  312.78,,,,,  437.72,  489.09,2132616476,  926.81,  216.61,    6.39,  215.23,    3.01,,,,,  431.84,    9.40,2132577106,  441.24,    869.56,    498.49,   1368.04
2024-03-02,20:31:39.484,   89.47,  173.80,  338.69,  307.38,,,,,  428.16,  481.17,2134653491,  909.33,  212.73,    5.71,  211.95,    2.31,,,,,  424.67,    8.02,2134678722,  432.70,    852.83,    489.20,   1342.03
2024-03-02,20:31:40.484,   89.48,  173.37,  339.08,  307.11,,,,,  428.56,  480.48,2132614639,  909.04,  209.65,    5.38,  208.89,    1.99,,,,,  418.54,    7.37,2132571048,  425.91,    847.10,    487.85,   1334.95
2024-03-02,20:31:41.484,   89.27,  172.78,  338.22,  306.09,,,,,  427.49,  478.88,2132484040,  906.37,  213.34,    6.63,  211.53,    3.22,,,,,  424.87,    9.86,2132483667,  434.73,    852.36,    488.73,   1341.10
