Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12232472,3717084,1920562,122596292,7982688,0,800674(Total)
0,3340680182,1397228,58800,1088346,4284868,140,793086(Miss)
0,0,2319856,1861762,121507946,3697820,0,7588(Hit)
1,10759854,123620,4651850,10680320,0,27986,166586(Total)
1,165502974,0,9016,212954,0,27832,164500(Miss)
1,0,123620,4642834,10467366,0,154,2086(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12240130,3769206,1649144,124768630,7996380,0,814086(Total)
0,3948,1205708,20482,1054116,4173848,140,833238(Miss)
0,12236182,2563498,1628662,123714514,3822532,0,0(Hit)
1,10752448,125104,5050990,10502702,0,28168,166488(Total)
1,6495874,0,2114,122038,0,27790,164374(Miss)
1,4256574,125104,5048876,10380664,0,378,2114(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12131182,3811654,1674540,92700328,8188670,0,804062(Total)
0,2534,1110326,11690,1977416,5417524,140,825300(Miss)
0,12128648,2701328,1662850,90722912,2771146,0,0(Hit)
1,10675658,124432,4540284,25086614,0,28154,166922(Total)
1,6336694,0,2702,566818,0,27692,164220(Miss)
1,4338964,124432,4537582,24519796,0,462,2702(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12207230,3850028,1803466,120164744,8104376,0,809802(Total)
0,2618,1052310,13398,1106434,4272744,140,865578(Miss)
0,12204612,2797718,1790068,119058310,3831632,0,0(Hit)
1,10670996,124404,4576600,11324838,0,28098,165228(Total)
1,6716724,0,41664,126672,0,27664,163576(Miss)
1,3954272,124404,4534936,11198166,0,434,1652(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12196590,3847704,1608334,127939910,8098020,0,802662(Total)
0,2492,983066,14686,1105440,4096358,140,869750(Miss)
0,12194098,2864638,1593648,126834470,4001662,0,0(Hit)
1,10657192,124642,4496702,10791242,0,28112,164780(Total)
1,6421380,0,10276,568386,0,27692,163114(Miss)
1,4235812,124642,4486426,10222856,0,420,1666(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12217590,3829140,1722868,128938782,8101086,0,798126(Total)
0,30940,918890,15288,1136646,4106914,112,873656(Miss)
0,12186650,2910250,1707580,127802136,3994172,0,0(Hit)
1,10650612,125062,4795336,10506552,0,28056,164458(Total)
1,6387780,0,4172,360794,0,27734,165158(Miss)
1,4262832,125062,4791164,10145758,0,322,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12226914,3849160,1626324,129000704,8086652,0,822458(Total)
0,1610,888174,14448,1131844,4075498,140,881608(Miss)
0,12225304,2960986,1611876,127868860,4011154,0,0(Hit)
1,10654826,124082,4552688,10304840,0,28084,164052(Total)
1,6390454,0,7826,68824,0,27832,164122(Miss)
1,4264372,124082,4544862,10236016,0,252,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12252184,3858232,1620318,130555208,8100498,140,815780(Total)
0,966,845390,37268,1138382,4085718,140,902622(Miss)
0,12251218,3012842,1583050,129416826,4014780,0,0(Hit)
1,10659110,124950,4523932,10386824,0,27678,162932(Total)
1,6312320,0,4634,64022,0,27874,165508(Miss)
1,4346790,124950,4519298,10322802,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12259044,3905944,1570800,129046960,8123626,140,817964(Total)
0,1652,825426,41678,1107204,4102238,140,903812(Miss)
0,12257392,3080518,1529122,127939756,4021388,0,0(Hit)
1,10667076,125342,4644570,10546830,0,27734,163058(Total)
1,6199284,0,10080,69888,0,27706,165788(Miss)
1,4467792,125342,4634490,10476942,0,28,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12248320,3905440,2271108,129817912,8114652,140,846664(Total)
0,882,790636,42182,1111824,4123518,140,904218(Miss)
0,12247438,3114804,2228926,128706088,3991134,0,0(Hit)
1,10670366,125944,5217436,10165470,0,27678,162260(Total)
1,6346676,0,4774,17878,0,27748,165326(Miss)
1,4323690,125944,5212662,10147592,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12223288,3973970,2007418,129440206,8042174,140,842632(Total)
0,1232,788998,55244,1113938,4107222,0,897232(Miss)
0,12222056,3184972,1952174,128326268,3934952,140,0(Hit)
1,10658578,126798,5270384,10243268,0,27776,163604(Total)
1,6257972,0,5964,16912,0,28042,165060(Miss)
1,4400606,126798,5264420,10226356,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12257700,3953012,2011408,150035956,11563762,140,930720(Total)
0,1008,756574,42518,1057966,5805646,84,986048(Miss)
0,12256692,3196438,1968890,148977990,5758116,56,0(Hit)
